ID,Status,Uptime,Country,Location,Ships,Distinct,Contributor
2484,,100 %,ÿUnited States of America,Biscayne Bay PS - Miami FL,321,63,SEAiq
2488,,100 %,ÿNetherlands,Oud-Beijerland,315,3, 
3943,,100 %,ÿKorea,Busan,312,185, 
2031,,100 %,ÿPoland,Gdynia,310,45,SP2XDM
3372,,100 %,ÿNetherlands,Wijchen,307,41, 
3182,,99 %,ÿUnited States of America,Seattle,301,46, 
2744,,100 %,ÿUnited States of America,Seattle,295,10, 
2954,,66 %,ÿFrance,"Sophia Antipolis, MINES Paristech",289,121,MINES Paristech
2803,,100 %,ÿNetherlands,Bergharen,283,20, 
3016,,100 %,ÿIndonesia,Jakarta,282,263, 
2276,,100 %,ÿBelgium,Schilde,281,11, 
2923,,100 %,ÿDenmark,Lemvig,279,44, 
2326,,100 %,ÿJapan,Sumoto,276,266, 
2475,,100 %,ÿNetherlands,Poortugaal,275,3, 
2443,,100 %,ÿNetherlands,Julianadorp,273,53, 
3038,,100 %,ÿGreece,Piraeus,273,1, 
2650,,100 %,ÿUnited States of America,"Sabine Pass, TX",271,89, 
2413,,100 %,ÿGermany,Hamburg Alster,269,0,www.searoutes.com
2126,,96 %,ÿGermany,Cologne,267,173, 
3392,,100 %,ÿGermany,Lienen,266,18, 
3046,,79 %,ÿTaiwan (Province of China),"Keelung, National Taiwan Ocean University",265,265, 
2029,,86 %,ÿNetherlands,Den Oever,261,5, 
2453,,100 %,ÿNorway,Kristiansand,259,19, 
3978,,100 %,ÿUnited States of America,"Mandeville, LA",258,257, 
2298,,99 %,ÿNetherlands,Rotterdam,252,2, 
3731,,100 %,ÿNetherlands,Rotterdam,246,2, 
2199,,100 %,ÿUnited States of America,Vicksburg,245,227, 
2068,,100 %,ÿSpain,Roaming station,245,10, 
3124,,100 %,ÿNetherlands,Zierikzee,244,85, 
2528,,99 %,ÿUnited Arab Emirates,Abu Dhabi,243,183, 
2292,,100 %,ÿBelgium,Gent,242,120, 
2270,,97 %,ÿSaint Martin (FR),Simpson Bay,239,7, 
2036,,100 %,ÿGermany,Hamburg,238,0, 
2047,,100 %,ÿUnited States of America,Galveston Bay Texas,238,10, 
3040,,100 %,ÿNetherlands,Ter Heijde,236,13, 
2946,,100 %,ÿSingapore,Singapore,235,1, 
3857,,100 %,ÿGermany,Hamburg,231,0, 
3116,,100 %,ÿNetherlands,Amsterdam,230,2, 
2146,,98 %,ÿSpain,Palma de Mallorca,229,1, 
2182,,74 %,ÿCanada,Vancouver,228,6, 
2987,,99 %,ÿNetherlands,"Vogelwaarde, Zeeland",227,48, 
3476,,100 %,ÿSweden,S”lvesborg,222,16, 
2610,,100 %,ÿGermany,Kiel,220,24, 
3313,,100 %,ÿNetherlands,Rotterdam,220,0, 
3917,,100 %,ÿUnited States of America,Jersey City,220,45, 
2104,,100 %,ÿDenmark,Gersh›j,219,5, 
3816,,100 %,ÿSingapore,Singapore,218,1, 
2712,,100 %,ÿIndonesia,Makassar,217,37, 
2662,,100 %,ÿFrance,Le Havre,215,20, 
2169,,88 %,ÿItaly,La Spezia,214,72, 
2291,,100 %,ÿGermany,Bremerhaven,213,10,North Sea Terminal Bremerhaven GmbH & Co.
2636,,100 %,ÿNetherlands,IJmuiden,213,0, 
3537,,100 %,ÿPoland,Boles?awiec,210,7, 
2261,,100 %,ÿUnited States of America,Seattle,209,76, 
2252,,18 %,ÿSouth Africa,Umhlanga,208,56, 
3240,,100 %,ÿNetherlands,Huizen,206,9, 
2597,,100 %,ÿUnited States of America,San Pedro,205,63, 
2597,,100 %,ÿUnited States of America,San Pedro,205,63, 
3497,,100 %,ÿDenmark,R›dby,201,6, 
2177,,100 %,ÿHong Kong,Kowloon,201,34, 
2517,,100 %,ÿBrazil,Belem,200,150, 
3092,,96 %,ÿUnited States of America,Bainbridge Island,197,3, 
2878,,100 %,ÿGermany,Friedrichsort,197,3, 
2624,,100 %,ÿSpain,Las Palmas de Gran Canaria,194,189, 
3443,,100 %,ÿUnited States of America,Seattle,189,0, 
2372,,100 %,ÿCanada,Vancouver,188,2, 
3715,,100 %,ÿSpain,Valencia,185,53, 
2619,,100 %,ÿUnited States of America,Groves,184,2, 
2088,,96 %,ÿSingapore,Singapore,183,0, 
2672,,95 %,ÿUnited States of America,Highlands,182,12, 
2543,,100 %,ÿGermany,Hamburg,182,0, 
2826,,100 %,ÿUnknown,Roaming station,180,0, 
2236,,100 %,ÿNetherlands,IJmuiden,177,1,SHIPM8
2287,,100 %,ÿNetherlands,Rosmalen,174,134, 
2112,,99 %,ÿNetherlands,Harlingen,174,79, 
2638,,100 %,ÿAustralia,Manly,174,94, 
3665,,90 %,ÿSweden,Stockholm,172,62, 
2718,,100 %,ÿUnknown,Roaming station,170,21, 
3737,,100 %,ÿBrazil,Rio de Janeiro,167,167, 
2541,,82 %,ÿViet Nam,Haiphong,166,116, 
3012,,77 %,ÿTurkey,Istanbul,165,146, 
3090,,100 %,ÿSouth Africa,Umhlanga,163,10, 
2806,,87 %,ÿUnited States of America,San Francisco,163,26, 
3965,,100 %,ÿItaly,Genoa,162,129, 
3332,,100 %,ÿRussian Federation,Vladivostok,162,162, 
2353,,100 %,ÿTaiwan (Province of China),Kaohsiung,159,159, 
2559,,100 %,ÿNetherlands,Nijmegen,157,9, 
3984,,100 %,ÿNorway,Tromsoe,156,24, 
3681,,98 %,ÿUnited States of America,Seattle,155,0, 
2857,,100 %,ÿCanada,Vancouver,155,0, 
3616,,100 %,ÿNetherlands,Vlissingen,154,1, 
2724,,100 %,ÿAustralia,"North Ryde, NSW",154,24, 
2355,,100 %,ÿSweden,"Torslanda, Gothenburg ",154,16, 
3974,,100 %,ÿUnited States of America,Seattle,153,5, 
3455,,100 %,ÿUnited States of America,Los Angeles,152,5, 
2602,,100 %,ÿSpain,Castelldefels,151,46, 
3513,,94 %,ÿNetherlands,Hoornaar,148,28, 
2737,,100 %,ÿGermany,Hamburg,146,1, 
2369,,100 %,ÿUnited States of America,Seattle,146,0, 
3377,,100 %,ÿUnited Kingdom,Gosport,143,2, 
2087,,100 %,ÿGermany,Duisburg,142,115, 
2035,,100 %,ÿUnited States of America,Seattle,142,133,Shine Micro
2305,,100 %,ÿUnited States of America,"Florida, Fort Lauderdale",142,0, 
2726,,100 %,ÿUnited States of America,Seattle,141,0, 
2505,,100 %,ÿSweden,G”teborg,140,0, 
2178,,100 %,ÿFrance,Rouen,140,0, 
3135,,100 %,ÿNetherlands,Koog aan de Zaan,140,6, 
2076,,100 %,ÿSpain,Murcia,138,93,Localiz
2037,,100 %,ÿFrance,France,136,7, 
3023,,100 %,ÿNetherlands,Rozenburg,136,2, 
2747,,100 %,ÿGermany,Wilhelmshaven,136,6, 
2473,,100 %,ÿNorway,"Oslofjord, Fulehuk Lighthouse",134,17, 
3322,,100 %,ÿKorea,Busan,133,6, 
2797,,100 %,ÿUnited States of America,Signal Hill,132,10, 
2799,,71 %,ÿIndonesia,Jepara,132,126, 
3632,,100 %,ÿSingapore,Singapore,132,0, 
2981,,75 %,ÿBelgium,Oostende,131,11, 
2221,,100 %,ÿNorway,Stavanger,130,24, 
3203,,100 %,ÿGreece,Athens,127,6, 
3932,,100 %,ÿFrench Polynesia,Roaming station,127,0, 
3367,,100 %,ÿQatar,Doha,127,127, 
2350,,98 %,ÿNetherlands,Delfzijl,126,88, 
3234,,100 %,ÿFrance,L'Epine,125,8, 
3824,,100 %,ÿUnited States of America,"Miami, FL",124,2, 
2338,,100 %,ÿUnited Arab Emirates,Ansam,124,86, 
3700,,83 %,ÿNetherlands,Emmeloord,124,2, 
2281,,100 %,ÿPortugal,Sines,123,92, 
3447,,100 %,ÿSweden,Helsingborg,123,8, 
3428,,99 %,ÿSpain,Valencia,121,0, 
2523,,100 %,ÿNetherlands,Middenbeemster,121,0, 
2344,,100 %,ÿSlovenia,Koper,121,23, 
2481,,100 %,ÿFinland,Vaasa,120,51, 
3358,,100 %,ÿSweden,Gothenburg,119,0, 
2886,,100 %,ÿNetherlands,Maassluis,119,0, 
3673,,100 %,ÿSpain,Barcelona,119,19, 
2641,,100 %,ÿGermany,Hooksiel,119,7, 
2975,,97 %,ÿTurkey,Fethiye,118,92, 
2058,,93 %,ÿDenmark,Humlebaek,117,4, 
3412,,100 %,ÿNetherlands,Rotterdam,116,0, 
2106,,88 %,ÿDenmark,L›rslev,116,0, 
2426,,100 %,ÿUnited States of America,San Francisco Bay,116,6, 
2102,,100 %,ÿFrance,Antibes,115,1, 
3933,,100 %,ÿUnited Kingdom,"Bursledon, Solent",115,8, 
2512,,100 %,ÿCanada,Quadra Island,114,61, 
3335,,100 %,ÿNetherlands,Genderen,114,27, 
2950,,55 %,ÿUnited States of America,"Anacortes, WA",114,42, 
2637,,100 %,ÿAustralia,Devonport,114,78, 
3317,,100 %,ÿNetherlands,Veere,114,5,Marina Veere B.V.
3168,,100 %,ÿPoland,Gda?sk,113,2, 
2804,,100 %,ÿNorway,Oslo,112,4, 
2093,,100 %,ÿFrance,Rouen,110,4, 
3376,,100 %,ÿUnited States of America,San Francisco,110,6, 
3307,,93 %,ÿPoland,Gdansk,110,4, 
2471,,100 %,ÿFrance,UBS-Vannes,108,9, 
3400,,100 %,ÿPhilippines,Paranaque,107,106, 
2388,,100 %,ÿFinland,Finland,106,65,Pocket Mariner
3207,,91 %,ÿThailand,Bangkok,106,7, 
2607,,100 %,ÿUnknown,Roaming station,105,12, 
2667,,100 %,ÿNetherlands,Eelde,105,11, 
3299,,100 %,ÿNetherlands,Zwijndrecht,105,27, 
2584,,94 %,ÿGermany,Rendsburg,104,20, 
2770,,100 %,ÿNew Zealand,Marlborough Sounds,102,89, 
2335,,100 %,ÿFrance,Le Havre,99,1, 
2831,,100 %,ÿNetherlands,Delft,98,0, 
2249,,100 %,ÿUnited States of America,San Diego,98,46, 
3264,,100 %,ÿNetherlands,Utrecht,97,21, 
2893,,95 %,ÿIsrael,Haifa,96,0, 
2371,,95 %,ÿIsrael,Haifa,96,0, 
2018,,100 %,ÿUnited Kingdom,Cowes,95,16, 
2586,,100 %,ÿNorway,"Jeloy, Moss",94,1, 
2731,,100 %,ÿUkraine,Kyiv,94,0, 
2892,,100 %,ÿNetherlands,Duiven,93,33, 
2912,,99 %,ÿBelgium,Zeebruge,92,28,dotOcean
2955,,100 %,ÿCanada,Bowen Island,92,1, 
3143,,100 %,ÿUnited States of America,"Houston, Texas",92,55, 
2701,,95 %,ÿAustralia,O'Connor,92,3, 
3329,,100 %,ÿUnited Kingdom,Plymouth,91,31, 
2474,,100 %,ÿUnited Kingdom,Gosport,90,0, 
2708,,100 %,ÿUnited Kingdom,Fareham,90,1, 
2277,,100 %,ÿUnited States of America,Dania Beach - Florida,90,6, 
2807,,100 %,ÿGermany,Bremerhaven,89,0, 
3593,,100 %,ÿGermany,Rostock,88,14, 
2099,,100 %,ÿUnited States of America,US East Coast,88,6, 
2595,,100 %,ÿGermany,Bremen,88,37, 
2845,,100 %,ÿGermany,Cuxhaven,88,56, 
2649,,100 %,ÿUnited Kingdom,Southampton,87,2, 
3061,,100 %,ÿArgentina,Buenos Aires,87,87, 
3156,,100 %,ÿGreece,Athens,87,0, 
2757,,100 %,ÿUnited States of America,New Orleans,86,85, 
3445,,100 %,ÿUnited Kingdom,Minster On Sea,85,0, 
2537,,99 %,ÿUnited States of America,"Savannah, Georgia",85,52, 
3752,,100 %,ÿJapan,Tokyo,85,85, 
2655,,100 %,ÿNetherlands,Sliedrecht,85,55, 
2896,,100 %,ÿSpain,Barcelona,84,5,FroL
2165,,100 %,ÿGermany,Hamburg,84,1, 
2137,,100 %,ÿGermany,Bremen,84,3, 
2379,,100 %,ÿNetherlands,Zeist,83,2,QPS
3093,,100 %,ÿCyprus,Limassol,82,62, 
3520,,33 %,ÿTurkey,Kadikoy,82,60, 
3842,,100 %,ÿUnited Kingdom,Brighton,81,33, 
2813,,100 %,ÿCanada,Vancouver,81,1, 
3175,,100 %,ÿUnited Kingdom,Tangmere,81,16, 
2136,,100 %,ÿNetherlands,NW_Overijssel ,81,14, 
2290,,99 %,ÿGreece,Athens,81,28, 
3684,,100 %,ÿNetherlands,Alkmaar,80,10, 
2812,,100 %,ÿUnited States of America,San Francisco,80,65, 
2940,,100 %,ÿAustralia,"Thornlands, Queensland",80,16, 
2940,,100 %,ÿAustralia,"Thornlands, Queensland",80,16, 
2273,,100 %,ÿNetherlands,Rotterdam,79,1, 
2793,,100 %,ÿGermany,Wismar,79,3, 
2817,,100 %,ÿNetherlands,WSV de Kogge,78,13, 
2073,,100 %,ÿUnited Kingdom,Felixstowe ,78,14, 
2327,,95 %,ÿDenmark,"Roenne, Bornholm ",78,8, 
2899,,100 %,ÿGermany,Berlin,78,43, 
3950,,100 %,ÿNetherlands,Amsterdam,78,3, 
3544,,100 %,ÿSweden,Gothenburg,78,0, 
3746,,100 %,ÿGermany,Wernsdorf,77,12, 
2716,,100 %,ÿUnited Kingdom,Gosport,76,0, 
2959,,100 %,ÿSpain,Valencia,75,0, 
2778,,100 %,ÿNorway,Troms›,75,0, 
2463,,100 %,ÿCanada,Prince Rupert,75,3, 
2347,,100 %,ÿNetherlands,The Hague,74,6, 
3634,,74 %,ÿItaly,Udine,74,5, 
3597,,100 %,ÿUnited States of America,Hampton Virginia,74,25, 
2825,,100 %,ÿUnited Kingdom,Alton,74,12, 
2289,,99 %,ÿFrance,Six Fours Les Plages,73,72, 
3136,,100 %,ÿNorway,Bergen,73,2, 
2337,,100 %,ÿBrazil,Florianopolis,73,73, 
2422,,90 %,ÿAustralia,Collaroy Plateau,72,31, 
3287,,79 %,ÿNetherlands,Renesse,72,5, 
2593,,100 %,ÿCanada,Prince Rupert,72,0, 
3254,,100 %,ÿNetherlands,Emmeloord,72,0, 
3526,,100 %,ÿUnited Arab Emirates,Abu Dhabi,72,31, 
2720,,100 %,ÿSpain,Vigo Bay,71,26, 
2775,,100 %,ÿNetherlands,Franeker,71,5, 
3939,,87 %,ÿFrance,Nice,71,4, 
3152,,95 %,ÿBelgium,Zeebrugge,70,12,Citymesh
3212,,100 %,ÿNetherlands,Maarssenbroek,70,28, 
3754,,100 %,ÿGermany,Frstenwalde,70,19, 
2692,,100 %,ÿSingapore,Pasir Ris,70,28, 
2771,,100 %,ÿNetherlands,West-Terschelling,70,21,Maritime Institute Willem Barentsz
2922,,100 %,ÿSpain,Alcaidesa,70,19, 
3269,,100 %,ÿNetherlands,Bergen op Zoom,70,10, 
2786,,100 %,ÿTurkey,BakÕrk”y,69,50, 
2081,,98 %,ÿMartinique,Fort-de-France,69,15, 
3822,,100 %,ÿCanada,Calgary,69,2, 
2278,,100 %,ÿArgentina,Mar del Plata,68,68, 
3473,,100 %,ÿNetherlands,Breskens,68,0, 
3589,,100 %,ÿNorway,Tomasjord,68,0, 
2135,,100 %,ÿUnited States of America,"Wilmington, CA",68,0, 
2949,,100 %,ÿNorway,Bergen,68,1, 
2110,,100 %,ÿGermany,Bremen,67,0, 
2580,,100 %,ÿDenmark,Frederikssund,67,4, 
2116,,100 %,ÿUnited States of America,"Eastport, Annapolis, MD",67,50, 
3457,,100 %,ÿUnited States of America,"Stephensville, Louisiana",66,57, 
2993,,96 %,ÿThailand,Samut Prakan,66,57, 
3145,,70 %,ÿCanada,Vancouver,66,2, 
2180,,100 %,ÿFrance,Rouen,65,0, 
2648,,100 %,ÿUnited Kingdom,London,65,2, 
2113,,100 %,ÿSaudi Arabia,Tabuk,65,64, 
2380,,100 %,ÿFinland,Helsinki,65,27, 
2791,,100 %,ÿUnited States of America,"Florida, Tampa",64,49, 
3812,,93 %,ÿSpain,Valencia,64,1, 
3141,,100 %,ÿNetherlands,Harkstede,64,6, 
2502,,100 %,ÿAustralia,Scarborough,63,30, 
3077,,99 %,ÿGermany,Kiel,62,0, 
3176,,100 %,ÿSweden,N„sudden Ingar”,61,4, 
2313,,100 %,ÿUnited Kingdom,"Broadstairs, Kent",61,1, 
2020,,100 %,ÿUnited Kingdom,Liverpool,61,0,www.shipais.com
3149,,100 %,ÿGermany,Bremerhaven,61,0, 
3491,,81 %,ÿGermany,Hamburg,61,0, 
2697,,100 %,ÿUnited States of America,"Bremerton, WA",61,8, 
3845,,100 %,ÿUnited States of America,"Bellingham, WA",60,35, 
2695,,100 %,ÿFinland,Turku,60,19, 
2457,,100 %,ÿGermany,Madgeburg,60,45, 
3174,,100 %,ÿUnited Kingdom,"Higham, Kent",60,1, 
2070,,98 %,ÿAustralia,"Nelson Bay, NSW",60,35, 
2689,,100 %,ÿNorway,Haugesund,59,9, 
2400,,100 %,ÿDenmark,Norresundby,59,14, 
3809,,100 %,ÿUnited States of America,Norfolk VA,59,17, 
3417,,100 %,ÿSweden,Sodra Bjorkfjarden,59,37, 
2061,,100 %,ÿBelgium,Ostend,58,3, 
3211,,76 %,ÿNew Zealand,Auckland,58,0, 
3271,,100 %,ÿSpain,Torrevieja,58,21, 
3004,,97 %,ÿSlovenia,Izola,58,1, 
2719,,100 %,ÿLithuania,Klaipeda,58,54, 
2095,,100 %,ÿUnited Kingdom,Southampton,58,8, 
2115,,100 %,ÿUnited Kingdom,London,58,0, 
2333,,100 %,ÿUnited Kingdom,Worldwide,57,32, 
2403,,100 %,ÿGermany,Stadersand,57,0, 
3997,,100 %,ÿNorway,Molde,57,24, 
2511,,100 %,ÿSouth Africa,Cape Town,56,10, 
2376,,99 %,ÿUnknown,Roaming Station,56,14, 
3768,,98 %,ÿSouth Africa,Cape Town,56,8, 
2642,,100 %,ÿUnited Kingdom,Southampton,56,5, 
2428,,100 %,ÿFrance,Le Havre,55,0, 
3674,,100 %,ÿUnited States of America,"Seattle, WA",55,0, 
3232,,100 %,ÿGermany,Cologne,54,0, 
2111,,100 %,ÿTurkey,G”cek,54,28, 
2279,,100 %,ÿAustralia,Minyama Sunshine Coast QLD,54,48, 
3654,,100 %,ÿUnited Kingdom,Portsmouth,54,0, 
2094,,100 %,ÿNetherlands,Helmond,54,0, 
2571,,100 %,ÿNetherlands,Leens,54,0, 
2761,,100 %,ÿNetherlands,Huissen,53,2, 
2925,,96 %,ÿAustralia,Elizabeth,53,9, 
2782,,100 %,ÿNetherlands,Sneek,53,44, 
2625,,99 %,ÿNetherlands,Sint Anne,53,4, 
3151,,100 %,ÿNorway,Trondheim,53,26, 
2782,,100 %,ÿNetherlands,Sneek,53,44, 
2130,,100 %,ÿUnited Kingdom,Sheerness,53,0, 
3419,,96 %,ÿUnited States of America,"Cambridge, MA",52,21, 
2207,,100 %,ÿGermany,Wismar,52,3, 
3721,,100 %,ÿNorway,Bergen,52,4, 
3987,,100 %,ÿBelgium,Wenduine,52,3, 
2821,,100 %,ÿCanada,Burnaby,51,0, 
3032,,100 %,ÿSpain,Badalona,51,8, 
2107,,100 %,ÿBrazil,Santos,51,1, 
2762,,97 %,ÿSingapore,Singapore,51,0, 
2653,,90 %,ÿFrance,La Rochelle,50,27, 
2861,,100 %,ÿGermany,Karlsruhe,50,47,Fraunhofer IOSB
2836,,100 %,ÿFrance,Brest,50,3, 
3749,,100 %,ÿSweden,Enskede,50,0, 
2801,,100 %,ÿFrance,Boulogne-sur-Mer,49,39, 
2654,,100 %,ÿGuernsey,St Martin,49,19, 
2539,,100 %,ÿCanada,Noth Vancouver,49,0, 
2996,,100 %,ÿGreece,Nea Erithrea,49,0, 
2132,,100 %,ÿSouth Africa,Durban,49,0, 
2189,,83 %,ÿItaly,Milazzo,49,27, 
3962,,99 %,ÿUnited States of America,Seattle,49,0, 
2522,,100 %,ÿFrance,Port de Bouc,49,49, 
2394,,99 %,ÿItaly,Livorno,49,0, 
3221,,100 %,ÿUnited States of America,"Mill Valley, CA",48,3, 
2635,,100 %,ÿItaly,Roaming station,48,0, 
3653,,100 %,ÿGreece,Aegina Island,47,2, 
3031,,96 %,ÿMalta,Malta Freeport,47,45, 
3096,,100 %,ÿUnited Kingdom,Wirral,46,1, 
3833,,65 %,ÿUnited States of America,Roaming station,46,36, 
2060,,100 %,ÿUnited Kingdom,Solent,46,0,ShipFinder
2847,,100 %,ÿSweden,Stockholm,46,0, 
2693,,100 %,ÿFrance,Roaming station,46,0,SailGrib
2163,,96 %,ÿAustralia,Koumala,46,46, 
3075,,94 %,ÿSlovenia,Colomban,46,0, 
2628,,100 %,ÿSweden,Nyk”ping,46,9, 
3083,,100 %,ÿCanada,New Westminster,46,0, 
2345,,100 %,ÿUnknown,Multiple AIS stations,46,0, 
3024,,100 %,ÿJapan,"Katsuura, Chiba",46,46, 
2976,,100 %,ÿCanada,Vancouver,46,0, 
2934,,66 %,ÿFrench Polynesia,Tahiti,45,23, 
3862,,100 %,ÿAustralia,Tea Tree Gully,45,1, 
3147,,100 %,ÿNorway,Troms›,45,0, 
3487,,100 %,ÿUnited States of America,Friday Harbor,45,2, 
2589,,100 %,ÿNorway,Asker,45,29, 
2777,,100 %,ÿUnited Kingdom,Southampton,44,0, 
3354,,100 %,ÿAustralia,Port Hedland,44,44, 
2661,,98 %,ÿNetherlands,Amersfoort,44,1, 
2346,,100 %,ÿNetherlands,Amsterdam,44,0, 
2590,,100 %,ÿNetherlands,Breda,44,7, 
2346,,100 %,ÿNetherlands,Amsterdam,44,0, 
3410,,100 %,ÿJapan,Aomori,43,34, 
3064,,64 %,ÿSpain,La Manga del mar menor,43,43, 
2259,,100 %,ÿColombia,Salgar,43,22, 
3278,,100 %,ÿUnited States of America,Maryland,43,43, 
2485,,100 %,ÿSlovakia,Miloslavov,43,34, 
2796,,99 %,ÿCanada,Victoria,43,1, 
2746,,100 %,ÿAustria,Leonding,43,43, 
3144,,100 %,ÿNetherlands,Landtong Rozenburg,43,0, 
3574,,100 %,ÿSpain,Vigo,43,0, 
2911,,100 %,ÿSpain,el Toro,42,29, 
3202,,99 %,ÿHong Kong,Tsuen Wan,42,1, 
2023,,100 %,ÿUnited States of America,"Baltimore, Maryland",42,11, 
2206,,100 %,ÿUnited Kingdom,Cleethorpes,42,0, 
2751,,100 %,ÿNetherlands,Grootegast,42,11, 
2101,,100 %,ÿNorway,Tysnes,41,10, 
2713,,100 %,ÿUnited Kingdom,"Scotland, Greenock",41,27, 
3217,,100 %,ÿUnited States of America,"Seattle, WA",41,6, 
2340,,100 %,ÿSpain,Valencia,41,0, 
2887,,100 %,ÿSweden,Djurhamn,41,20, 
2554,,100 %,ÿNetherlands,Gorinchem,41,1, 
3215,,100 %,ÿBelgium,Antwerp,41,0, 
2059,,100 %,ÿPortugal,Azores,40,10, 
3456,,41 %,ÿJapan,Hakodate,40,31, 
2573,,100 %,ÿItaly,Venice,40,14, 
2415,,100 %,ÿFrance,Brest,40,1, 
2741,,100 %,ÿUnited States of America,Stanford,40,2, 
2147,,100 %,ÿSpain,S/C de Tenerife,40,35, 
2574,,100 %,ÿNetherlands,Zwolle,40,5, 
2885,,100 %,ÿUnited Kingdom,Hartlepool,39,37, 
2247,,100 %,ÿUnited States of America,"Hanover, Maryland ",39,5, 
2079,,100 %,ÿCanada,Halifax,39,33, 
3646,,100 %,ÿNetherlands,Urk,39,0, 
2436,,100 %,ÿUnited States of America,"Treehouse, Virgin Islands",39,5, 
2525,,100 %,ÿItaly,Meta (Naples),39,34, 
2935,,100 %,ÿDenmark,Omoe,39,1, 
2904,,100 %,ÿNetherlands,Wezep,38,4, 
3099,,100 %,ÿNetherlands,Espel,38,0, 
3115,,100 %,ÿDenmark,Skoedstrup,38,6, 
3054,,100 %,ÿFinland,Turku,37,0, 
2205,,100 %,ÿPortugal,Silves,37,15, 
2928,,100 %,ÿNorway,Hammerfest,37,15, 
2805,,99 %,ÿGermany,Norderney,37,30, 
2398,,100 %,ÿGermany,Berlin,37,2, 
2160,,100 %,ÿNorway,Bergen,37,30, 
3478,,100 %,ÿUnited Kingdom,Canvey Island,37,0, 
2567,,98 %,ÿUnited Kingdom,Plymouth,37,1, 
2140,,98 %,ÿNetherlands,Rotterdam,36,0, 
2282,,100 %,ÿUnited States of America,Seattle,36,7, 
2627,,100 %,ÿUnited States of America,Groton CT,36,19, 
3522,,83 %,ÿUnited States of America,New York,36,1, 
2282,,100 %,ÿUnited States of America,Seattle,36,7, 
2895,,100 %,ÿNorway,Indre Arna,36,2, 
2627,,100 %,ÿUnited States of America,Groton CT,36,19, 
2818,,100 %,ÿUnited States of America,"Hawaii, Kailua",35,27, 
2175,,100 %,ÿGermany,Berlin Rummelsburg,35,3, 
3710,,100 %,ÿPortugal,Maia,35,8, 
2240,,95 %,ÿSpain,Vilanova i la Geltru,35,6, 
3241,,100 %,ÿMorocco,Casablanca,35,34, 
2316,,100 %,ÿGuernsey,Guernsey,35,5, 
2483,,100 %,ÿNetherlands,Nederweert,34,29, 
2377,,100 %,ÿUnited Kingdom,Poole,34,16, 
2551,,43 %,ÿGermany,"Elbe River, Drochtersen",34,0, 
2629,,100 %,ÿUnited States of America,"Monterey, CA",34,28, 
2651,,100 %,ÿJersey,S/Y Aweh,34,2, 
2265,,100 %,ÿUnited Kingdom,Falmouth,33,21, 
3764,,100 %,ÿUnited States of America,Burlington KY,33,33, 
3159,,100 %,ÿNetherlands,Gendt,33,1, 
