ID,Status,Uptime,Country,Location,Ships,Distinct,Contributor
3737,,100 %,ÿBrazil,Rio de Janeiro,205,174, 
2543,,100 %,ÿGermany,Hamburg,204,1, 
2624,,100 %,ÿSpain,Las Palmas de Gran Canaria,203,195, 
2029,,100 %,ÿNetherlands,Den Oever,202,47, 
2236,,100 %,ÿNetherlands,IJmuiden,201,1,SHIPM8
2654,,100 %,ÿGuernsey,St Martin,201,20, 
2878,,100 %,ÿGermany,Friedrichsort,201,2, 
3116,,100 %,ÿNetherlands,Amsterdam,200,2, 
2826,,100 %,ÿUnknown,Roaming station,197,193, 
3700,,100 %,ÿNetherlands,Emmeloord,196,45, 
2270,,97 %,ÿSaint Martin (FR),Simpson Bay,194,162, 
2731,,100 %,ÿUkraine,Kyiv,192,0, 
2638,,100 %,ÿAustralia,Manly,191,63, 
2372,,99 %,ÿCanada,Vancouver,190,11, 
3240,,100 %,ÿNetherlands,Huizen,189,23, 
2397,,100 %,ÿDenmark,Copenhagen,188,80, 
2353,,100 %,ÿTaiwan (Province of China),Kaohsiung,184,184, 
3092,,99 %,ÿUnited States of America,Bainbridge Island,182,2, 
2335,,100 %,ÿFrance,Le Havre,181,2, 
2619,,100 %,ÿUnited States of America,Groves,180,10, 
2088,,100 %,ÿSingapore,Singapore,178,0, 
3965,,100 %,ÿItaly,Genoa,177,30, 
3715,,100 %,ÿSpain,Valencia,176,42, 
2291,,100 %,ÿGermany,Bremerhaven,175,10,North Sea Terminal Bremerhaven GmbH & Co.
3392,,100 %,ÿGermany,Lienen,175,16, 
2281,,100 %,ÿPortugal,Sines,174,123, 
2636,,100 %,ÿNetherlands,IJmuiden,174,0, 
2471,,100 %,ÿFrance,UBS-Vannes,173,6, 
2369,,100 %,ÿUnited States of America,Seattle,173,0, 
2541,,47 %,ÿViet Nam,Haiphong,170,85, 
2886,,99 %,ÿNetherlands,Maassluis,170,0, 
2338,,100 %,ÿUnited Arab Emirates,Ansam,168,123, 
2559,,100 %,ÿNetherlands,Nijmegen,168,11, 
3513,,92 %,ÿNetherlands,Hoornaar,168,17, 
3455,,100 %,ÿUnited States of America,Los Angeles,165,3, 
3665,,100 %,ÿSweden,Stockholm,163,63, 
2724,,100 %,ÿAustralia,"North Ryde, NSW",162,36, 
3974,,100 %,ÿUnited States of America,Seattle,161,3, 
3537,,100 %,ÿPoland,Boles?awiec,160,3, 
3443,,100 %,ÿUnited States of America,Seattle,160,0, 
3377,,94 %,ÿUnited Kingdom,Gosport,160,8, 
3842,,100 %,ÿUnited Kingdom,Brighton,159,21, 
2602,,100 %,ÿSpain,Castelldefels,158,51, 
3234,,100 %,ÿFrance,L'Epine,158,6, 
2355,,100 %,ÿSweden,"Torslanda, Gothenburg ",158,14, 
2112,,99 %,ÿNetherlands,Harlingen,155,47, 
3023,,100 %,ÿNetherlands,Rozenburg,154,0, 
2042,,100 %,ÿCanada,Vancouver,153,7, 
2803,,100 %,ÿNetherlands,Bergharen,152,6, 
2799,,75 %,ÿIndonesia,Jepara,152,148, 
3632,,100 %,ÿSingapore,Singapore,151,0, 
3504,,44 %,ÿUnited States of America,San Diego,149,34, 
3143,,90 %,ÿUnited States of America,"Houston, Texas",148,47, 
3681,,100 %,ÿUnited States of America,Seattle,147,0, 
2737,,100 %,ÿGermany,Hamburg,146,1, 
3824,,100 %,ÿUnited States of America,"Miami, FL",146,1, 
2209,,100 %,ÿFrance,Saint-Malo,146,2, 
2076,,100 %,ÿSpain,Murcia,144,109,Localiz
2940,,100 %,ÿAustralia,"Thornlands, Queensland",144,29, 
3142,,100 %,ÿUnknown,Roaming station,142,1, 
2726,,100 %,ÿUnited States of America,Seattle,141,0, 
2505,,100 %,ÿSweden,G”teborg,140,0, 
2747,,100 %,ÿGermany,Wilhelmshaven,138,6, 
2221,,100 %,ÿNorway,Stavanger,138,30, 
2610,,100 %,ÿGermany,Kiel,138,44, 
3335,,100 %,ÿNetherlands,Genderen,135,29, 
2305,,100 %,ÿUnited States of America,"Florida, Fort Lauderdale",135,0, 
2299,,100 %,ÿFrance,"Locmalo, Port-Louis",134,1, 
3933,,100 %,ÿUnited Kingdom,"Bursledon, Solent",134,10, 
2350,,100 %,ÿNetherlands,Delfzijl,134,91, 
3299,,100 %,ÿNetherlands,Zwijndrecht,133,15, 
2018,,100 %,ÿUnited Kingdom,Cowes,133,20, 
2857,,100 %,ÿCanada,Vancouver,132,1, 
2831,,100 %,ÿNetherlands,Delft,132,0, 
2443,,100 %,ÿNetherlands,Julianadorp,132,32, 
2806,,99 %,ÿUnited States of America,San Francisco,132,15, 
3358,,100 %,ÿSweden,Gothenburg,132,0, 
2102,,100 %,ÿFrance,Antibes,131,76, 
2344,,100 %,ÿSlovenia,Koper,130,15, 
2836,,100 %,ÿFrance,Brest,129,15, 
2035,,100 %,ÿUnited States of America,Seattle,129,114,Shine Micro
3428,,100 %,ÿSpain,Valencia,127,1, 
2426,,100 %,ÿUnited States of America,San Francisco Bay,127,8, 
2117,,88 %,ÿIndonesia,"Bintulu, Sarawak",126,124, 
2292,,100 %,ÿBelgium,Gent,126,79, 
2512,,100 %,ÿCanada,Quadra Island,124,55, 
3752,,100 %,ÿJapan,Tokyo,124,120, 
3322,,100 %,ÿKorea,Busan,122,10, 
2139,,100 %,ÿDenmark,Islands Brygge,121,34, 
3673,,100 %,ÿSpain,Barcelona,120,31, 
3156,,100 %,ÿGreece,Athens,119,0, 
3175,,100 %,ÿUnited Kingdom,Tangmere,118,16, 
2975,,71 %,ÿTurkey,Fethiye,116,104, 
2981,,100 %,ÿBelgium,Oostende,115,10, 
3984,,100 %,ÿNorway,Tromsoe,115,25, 
3168,,100 %,ÿPoland,Gda?sk,115,4, 
2481,,100 %,ÿFinland,Vaasa,114,45, 
3376,,100 %,ÿUnited States of America,San Francisco,113,10, 
3445,,100 %,ÿUnited Kingdom,Minster On Sea,113,0, 
2757,,100 %,ÿUnited States of America,New Orleans,112,112, 
2651,,100 %,ÿJersey,S/Y Aweh,111,74, 
2950,,100 %,ÿUnited States of America,"Anacortes, WA",109,30, 
2460,,100 %,ÿDenmark,Niv†,109,8, 
3198,,100 %,ÿNorway,"Jeloy, Moss",108,12, 
2770,,100 %,ÿNew Zealand,Marlborough Sounds,108,83, 
2955,,100 %,ÿCanada,Bowen Island,108,1, 
2113,,100 %,ÿSaudi Arabia,Tabuk,107,104, 
3203,,100 %,ÿGreece,Athens,107,4, 
2388,,100 %,ÿFinland,Finland,106,83,Pocket Mariner
2087,,100 %,ÿGermany,Duisburg,106,93, 
2797,,100 %,ÿUnited States of America,Signal Hill,105,30, 
2422,,100 %,ÿAustralia,Collaroy Plateau,103,43, 
2402,,100 %,ÿNetherlands,Spijkenisse,103,1, 
3367,,100 %,ÿQatar,Doha,103,103, 
2607,,100 %,ÿUnknown,Roaming station,103,7, 
3012,,100 %,ÿTurkey,Istanbul,103,103, 
3354,,100 %,ÿAustralia,Port Hedland,102,71, 
2641,,100 %,ÿGermany,Hooksiel,102,27, 
2597,,100 %,ÿUnited States of America,San Pedro,101,20, 
2775,,100 %,ÿNetherlands,Franeker,100,7, 
3287,,67 %,ÿNetherlands,Renesse,100,10, 
3597,,100 %,ÿUnited States of America,Hampton Virginia,100,41, 
2775,,100 %,ÿNetherlands,Franeker,100,7, 
3400,,100 %,ÿPhilippines,Paranaque,100,99, 
2893,,100 %,ÿIsrael,Haifa,99,0, 
3412,,100 %,ÿNetherlands,Rotterdam,99,0, 
2371,,100 %,ÿIsrael,Haifa,99,0, 
2892,,100 %,ÿNetherlands,Duiven,98,24, 
2523,,100 %,ÿNetherlands,Middenbeemster,97,0, 
3317,,100 %,ÿNetherlands,Veere,97,8,Marina Veere B.V.
3061,,100 %,ÿArgentina,Buenos Aires,96,96, 
3135,,100 %,ÿNetherlands,Koog aan de Zaan,96,6, 
2180,,100 %,ÿFrance,Rouen,96,0, 
2474,,100 %,ÿUnited Kingdom,Gosport,95,0, 
2708,,100 %,ÿUnited Kingdom,Fareham,95,3, 
2923,,100 %,ÿDenmark,Lemvig,95,91, 
2265,,100 %,ÿUnited Kingdom,Falmouth,94,25, 
2899,,100 %,ÿGermany,Berlin,94,71, 
3526,,100 %,ÿUnited Arab Emirates,Abu Dhabi,94,51, 
2528,,100 %,ÿUnited Arab Emirates,Abu Dhabi,94,81, 
3202,,100 %,ÿHong Kong,Tsuen Wan,94,2, 
2554,,100 %,ÿNetherlands,Gorinchem,93,6, 
2720,,100 %,ÿSpain,Vigo Bay,92,28, 
2661,,100 %,ÿNetherlands,Amersfoort,92,15, 
3634,,81 %,ÿItaly,Udine,91,8, 
2701,,100 %,ÿAustralia,O'Connor,90,5, 
2825,,100 %,ÿUnited Kingdom,Alton,90,15, 
2648,,100 %,ÿUnited Kingdom,London,88,2, 
3258,,100 %,ÿViet Nam,Haiphong,87,2, 
2249,,100 %,ÿUnited States of America,San Diego,87,32, 
2273,,100 %,ÿNetherlands,Rotterdam,87,0, 
2468,,100 %,ÿNetherlands,Rotterdam,87,2,InterTransIS
2537,,100 %,ÿUnited States of America,"Savannah, Georgia",85,33, 
2912,,94 %,ÿBelgium,Zeebruge,85,26,dotOcean
2130,,100 %,ÿUnited Kingdom,Sheerness,84,0, 
3459,,100 %,ÿBelgium,Oostende,84,1,Flanders Marine Institute
3491,,100 %,ÿGermany,Hamburg,83,1, 
2813,,100 %,ÿCanada,Vancouver,83,1, 
2278,,100 %,ÿArgentina,Mar del Plata,83,83, 
3932,,60 %,ÿFrench Polynesia,Roaming station,83,0, 
3093,,100 %,ÿCyprus,Limassol,83,48, 
2718,,100 %,ÿUnknown,Roaming station,83,16, 
2963,,100 %,ÿUnited States of America,"Anacortes, WA",82,14,CleverKathy Designs
2804,,100 %,ÿNorway,Oslo,82,7, 
3544,,100 %,ÿSweden,Gothenburg,81,0, 
3939,,88 %,ÿFrance,Nice,81,32, 
2586,,100 %,ÿNorway,"Jeloy, Moss",80,1, 
2058,,100 %,ÿDenmark,Humlebaek,80,0, 
3152,,100 %,ÿBelgium,Zeebrugge,79,32,Citymesh
3593,,100 %,ÿGermany,Rostock,79,42, 
2380,,100 %,ÿFinland,Helsinki,79,28, 
3207,,85 %,ÿThailand,Bangkok,79,2, 
2697,,100 %,ÿUnited States of America,"Bremerton, WA",79,12, 
3653,,100 %,ÿGreece,Aegina Island,79,6, 
3660,,79 %,ÿAustralia,Roaming station,79,27, 
2817,,100 %,ÿNetherlands,WSV de Kogge,78,14, 
3141,,100 %,ÿNetherlands,Harkstede,78,10, 
2073,,100 %,ÿUnited Kingdom,Felixstowe ,78,15, 
2289,,96 %,ÿFrance,Six Fours Les Plages,78,77, 
2137,,100 %,ÿGermany,Bremen,78,6, 
2771,,100 %,ÿNetherlands,West-Terschelling,78,34,Maritime Institute Willem Barentsz
2812,,100 %,ÿUnited States of America,San Francisco,77,64, 
2845,,100 %,ÿGermany,Cuxhaven,76,68, 
2189,,99 %,ÿItaly,Milazzo,76,53, 
2807,,100 %,ÿGermany,Bremerhaven,76,1, 
2511,,100 %,ÿSouth Africa,Cape Town,76,18, 
2922,,100 %,ÿSpain,Alcaidesa,76,34, 
2593,,100 %,ÿCanada,Prince Rupert,75,0, 
2655,,100 %,ÿNetherlands,Sliedrecht,75,41, 
2463,,100 %,ÿCanada,Prince Rupert,75,0, 
3457,,100 %,ÿUnited States of America,"Stephensville, Louisiana",74,55, 
2199,,100 %,ÿUnited States of America,Vicksburg,74,74, 
2667,,100 %,ÿNetherlands,Eelde,74,11, 
3090,,100 %,ÿSouth Africa,Umhlanga,74,19, 
2347,,100 %,ÿNetherlands,The Hague,73,3, 
2277,,100 %,ÿUnited States of America,Dania Beach - Florida,73,3, 
2115,,100 %,ÿUnited Kingdom,London,73,0, 
3721,,100 %,ÿNorway,Bergen,72,7, 
2457,,100 %,ÿGermany,Madgeburg,72,56, 
2403,,100 %,ÿGermany,Stadersand,72,25, 
3004,,100 %,ÿSlovenia,Izola,72,2, 
2967,,100 %,ÿUnited Kingdom,Birkenhead,71,0, 
2020,,100 %,ÿUnited Kingdom,Liverpool,71,0,www.shipais.com
2896,,100 %,ÿSpain,Barcelona,70,4,FroL
3136,,100 %,ÿNorway,Bergen,70,3, 
3174,,100 %,ÿUnited Kingdom,"Higham, Kent",70,0, 
2761,,100 %,ÿNetherlands,Huissen,70,1, 
2346,,100 %,ÿNetherlands,Amsterdam,69,2, 
2313,,100 %,ÿUnited Kingdom,"Broadstairs, Kent",69,0, 
3768,,100 %,ÿSouth Africa,Cape Town,69,9, 
2428,,100 %,ÿFrance,Le Havre,69,0, 
2262,,0 %,ÿSweden,Karlskrona,68,58, 
3271,,100 %,ÿSpain,Torrevieja,68,37, 
2365,,99 %,ÿNew Zealand,Auckland,68,4, 
3809,,100 %,ÿUnited States of America,Norfolk VA,67,13, 
2716,,100 %,ÿUnited Kingdom,Gosport,67,1, 
2642,,100 %,ÿUnited Kingdom,Southampton,67,2, 
3447,,100 %,ÿSweden,Helsingborg,66,15, 
2351,,100 %,ÿNetherlands,Goes,66,3, 
2786,,100 %,ÿTurkey,BakÕrk”y,66,66, 
2949,,100 %,ÿNorway,Bergen,66,2, 
2589,,100 %,ÿNorway,Asker,65,33, 
3417,,100 %,ÿSweden,Sodra Bjorkfjarden,65,31, 
2464,,100 %,ÿGermany,Wentorf,65,0, 
2136,,100 %,ÿNetherlands,NW_Overijssel ,65,7, 
2993,,80 %,ÿThailand,Samut Prakan,65,53, 
2095,,100 %,ÿUnited Kingdom,Southampton,65,7, 
3684,,77 %,ÿNetherlands,Alkmaar,64,14, 
2719,,100 %,ÿLithuania,Klaipeda,64,64, 
2625,,100 %,ÿNetherlands,Sint Anne,64,7, 
2059,,100 %,ÿPortugal,Azores,63,10, 
2415,,100 %,ÿFrance,Brest,63,1, 
3574,,100 %,ÿSpain,Vigo,62,0, 
2925,,100 %,ÿAustralia,Elizabeth,62,24, 
3151,,100 %,ÿNorway,Trondheim,62,29, 
3176,,100 %,ÿSweden,N„sudden Ingar”,62,4, 
2502,,100 %,ÿAustralia,Scarborough,61,33, 
2573,,96 %,ÿItaly,Venice,61,21, 
2206,,100 %,ÿUnited Kingdom,Cleethorpes,61,5, 
2110,,100 %,ÿGermany,Bremen,60,3, 
2116,,100 %,ÿUnited States of America,"Eastport, Annapolis, MD",60,47, 
2791,,100 %,ÿUnited States of America,"Florida, Tampa",60,42, 
2525,,100 %,ÿItaly,Meta (Naples),60,52, 
2070,,100 %,ÿAustralia,"Nelson Bay, NSW",60,28, 
3487,,100 %,ÿUnited States of America,Friday Harbor,60,4, 
2692,,100 %,ÿSingapore,Pasir Ris,59,14, 
3997,,100 %,ÿNorway,Molde,59,30, 
3630,,100 %,ÿAustralia,Cape Lambert,59,28, 
2867,,100 %,ÿFinland,Vantaa,59,6, 
2887,,100 %,ÿSweden,Djurhamn,58,31, 
3269,,100 %,ÿNetherlands,Bergen op Zoom,58,10, 
3497,,100 %,ÿDenmark,R›dby,58,7, 
2911,,100 %,ÿSpain,el Toro,58,36, 
2135,,100 %,ÿUnited States of America,"Wilmington, CA",58,0, 
2251,,81 %,ÿNetherlands,Maasbommel,57,5, 
2308,,100 %,ÿUnited States of America,"Jupiter, FL",57,57, 
2060,,100 %,ÿUnited Kingdom,Solent,57,3,ShipFinder
3254,,100 %,ÿNetherlands,Emmeloord,57,3, 
3096,,100 %,ÿUnited Kingdom,Wirral,57,0, 
2782,,100 %,ÿNetherlands,Sneek,57,40, 
3827,,100 %,ÿTaiwan (Province of China),Keelung,57,56, 
2061,,100 %,ÿBelgium,Ostend,56,0, 
2689,,100 %,ÿNorway,Haugesund,56,7, 
3711,,100 %,ÿAustralia,Cairns,56,56, 
2959,,100 %,ÿSpain,Valencia,56,0, 
3024,,96 %,ÿJapan,"Katsuura, Chiba",56,52, 
2653,,93 %,ÿFrance,La Rochelle,56,32, 
2539,,100 %,ÿCanada,Noth Vancouver,56,0, 
2861,,100 %,ÿGermany,Karlsruhe,55,52,Fraunhofer IOSB
2796,,99 %,ÿCanada,Victoria,55,2, 
2191,,100 %,ÿUnited Kingdom,Aberdeen,54,14, 
2099,,100 %,ÿUnited States of America,US East Coast,54,0, 
3853,,100 %,ÿMauritius,Port Louis,54,54, 
2163,,100 %,ÿAustralia,Koumala,54,49, 
2522,,100 %,ÿFrance,Port de Bouc,54,54, 
3077,,100 %,ÿGermany,Kiel,53,0, 
2584,,100 %,ÿGermany,Rendsburg,53,27, 
2394,,100 %,ÿItaly,Livorno,53,1, 
3149,,100 %,ÿGermany,Bremerhaven,53,0, 
3654,,100 %,ÿUnited Kingdom,Portsmouth,53,0, 
2821,,100 %,ÿCanada,Burnaby,52,0, 
3845,,100 %,ÿUnited States of America,"Bellingham, WA",52,36, 
3145,,100 %,ÿCanada,Vancouver,52,3, 
2973,,100 %,ÿUnited States of America,Savannah GA,52,0, 
3646,,100 %,ÿNetherlands,Urk,52,0, 
2976,,100 %,ÿCanada,Vancouver,51,0, 
3674,,100 %,ÿUnited States of America,"Seattle, WA",51,0, 
3749,,100 %,ÿSweden,Enskede,50,1, 
3962,,99 %,ÿUnited States of America,Seattle,50,2, 
2746,,100 %,ÿAustria,Leonding,49,49, 
3589,,100 %,ÿNorway,Tomasjord,49,0, 
2019,,100 %,ÿCanada,"Victoria, BC",49,4, 
3473,,100 %,ÿNetherlands,Breskens,49,1, 
2337,,100 %,ÿBrazil,Florianopolis,49,49, 
2046,,100 %,ÿPortugal,Faial Island,48,17, 
3410,,100 %,ÿJapan,Aomori,48,48, 
3950,,100 %,ÿNetherlands,Amsterdam,48,0, 
3987,,100 %,ÿBelgium,Wenduine,48,5, 
2107,,100 %,ÿBrazil,Santos,48,48, 
2778,,100 %,ÿNorway,Troms›,48,0, 
3075,,100 %,ÿSlovenia,Colomban,47,1, 
2287,,100 %,ÿNetherlands,Rosmalen,47,11, 
2777,,100 %,ÿUnited Kingdom,Southampton,47,0, 
3822,,100 %,ÿCanada,Calgary,46,5, 
2764,,100 %,ÿNorway,Skudeneshavn,46,2, 
2952,,100 %,ÿGermany,Hamburg,46,0, 
2713,,100 %,ÿUnited Kingdom,"Scotland, Greenock",46,31, 
2279,,100 %,ÿAustralia,Minyama Sunshine Coast QLD,46,43, 
2741,,100 %,ÿUnited States of America,Stanford,45,5, 
3658,,100 %,ÿUnited States of America,Cape May,45,33, 
3083,,100 %,ÿCanada,New Westminster,45,0, 
2712,,84 %,ÿIndonesia,Makassar,45,45, 
2094,,100 %,ÿNetherlands,Helmond,45,0, 
2571,,100 %,ÿNetherlands,Leens,45,0, 
2652,,100 %,ÿGermany,Hamburg,45,0, 
3220,,91 %,ÿPoland,"Szczecin, D?bie",44,0,ALERT PLUS ?nergetyka i ?elekomunikacja
2398,,100 %,ÿGermany,Berlin,44,2, 
3226,,91 %,ÿPoland,Szczecin,44,0,ALERT PLUS ?nergetyka i ?elekomunikacja
3159,,100 %,ÿNetherlands,Gendt,44,2, 
2377,,100 %,ÿUnited Kingdom,Poole,44,19, 
3159,,100 %,ÿNetherlands,Gendt,44,2, 
2453,,100 %,ÿNorway,Kristiansand,44,11, 
3147,,100 %,ÿNorway,Troms›,44,0, 
2567,,96 %,ÿUnited Kingdom,Plymouth,44,2, 
2147,,99 %,ÿSpain,S/C de Tenerife,44,36, 
2377,,100 %,ÿUnited Kingdom,Poole,44,19, 
3307,,99 %,ÿPoland,Gdansk,43,0, 
3031,,85 %,ÿMalta,Malta Freeport,43,21, 
2290,,100 %,ÿGreece,Athens,43,12, 
3221,,100 %,ÿUnited States of America,"Mill Valley, CA",43,2, 
3840,,49 %,ÿDenmark,R›sn‘s Fyr,43,39, 
3095,,91 %,ÿPoland,Szczecin,42,1,ALERT PLUS ?nergetyka i ?elekomunikacja
2106,,100 %,ÿDenmark,L›rslev,41,14, 
2079,,100 %,ÿCanada,Halifax,41,6, 
2485,,100 %,ÿSlovakia,Miloslavov,41,35, 
2367,,100 %,ÿSpain,Sant Carles de la Rapita,41,41, 
2160,,100 %,ÿNorway,Bergen,41,38, 
2818,,100 %,ÿUnited States of America,"Hawaii, Kailua",41,33, 
3217,,100 %,ÿUnited States of America,"Seattle, WA",41,6, 
2101,,100 %,ÿNorway,Tysnes,40,9, 
3200,,99 %,ÿNorway,Bergen / Nyg†rdsh›yden,40,4, 
3543,,100 %,ÿCanada,Halifax,40,5, 
2175,,100 %,ÿGermany,Berlin Rummelsburg,40,1, 
2904,,100 %,ÿNetherlands,Wezep,40,2, 
2805,,99 %,ÿGermany,Norderney,40,34, 
3076,,100 %,ÿFrance,Hegenheim,40,29, 
2695,,100 %,ÿFinland,Turku,40,5, 
2120,,100 %,ÿUnited Kingdom,Aberdeen,40,0, 
3099,,100 %,ÿNetherlands,Espel,40,0, 
3278,,100 %,ÿUnited States of America,Maryland,40,1, 
3268,,99 %,ÿNetherlands,The Hague,40,0, 
3021,,100 %,ÿNetherlands,Echteld,40,1, 
2247,,100 %,ÿUnited States of America,"Hanover, Maryland ",39,10, 
2669,,100 %,ÿCyprus,Limaasol,39,3, 
2473,,100 %,ÿNorway,"Oslofjord, Fulehuk Lighthouse",39,0, 
2275,,100 %,ÿFrance,Lorient,39,0, 
3476,,100 %,ÿSweden,S”lvesborg,39,29, 
2928,,100 %,ÿNorway,Hammerfest,39,16, 
2996,,100 %,ÿGreece,Nea Erithrea,39,0, 
3598,,100 %,ÿAustralia,Tasmania,39,11, 
2509,,100 %,ÿPortugal,Matosinhos,39,8,CEiiA - Centre of Engineering and Product Development
2081,,99 %,ÿMartinique,Fort-de-France,38,28, 
3300,,100 %,ÿNorway,Bod›,38,1, 
3862,,100 %,ÿAustralia,Tea Tree Gully,38,0, 
2198,,100 %,ÿNorway,Kristiansund,38,10, 
2447,,100 %,ÿUnited Kingdom,Rochester,38,1, 
2921,,100 %,ÿNetherlands,Zeist,38,24, 
2304,,100 %,ÿSweden,Ingarostrand,38,1, 
3347,,100 %,ÿNetherlands,Krimpen aan den IJssel,37,2, 
2259,,100 %,ÿColombia,Salgar,37,7, 
2773,,100 %,ÿSpain,Burriana,37,32, 
3419,,100 %,ÿUnited States of America,"Cambridge, MA",37,7, 
3032,,100 %,ÿSpain,Badalona,37,3, 
3347,,100 %,ÿNetherlands,Krimpen aan den IJssel,37,2, 
3370,,100 %,ÿNorway,Bodo,36,0, 
2187,,100 %,ÿUnited States of America,"Canada, Monterey",36,18, 
2282,,100 %,ÿUnited States of America,Seattle,36,3, 
2205,,100 %,ÿPortugal,Silves,36,9, 
2506,,100 %,ÿNorway,Lista,36,0, 
2050,,100 %,ÿEstonia,Tallinn,36,9, 
3998,,100 %,ÿFaroe Islands,T¢rshavn,36,36, 
2527,,100 %,ÿEstonia,Vaana-Joesuu,35,9, 
2043,,60 %,ÿPoland,Szczecin-Golecin,35,10,Advanced Technology Engineering
3522,,12 %,ÿUnited States of America,New York,35,1, 
3478,,100 %,ÿUnited Kingdom,Canvey Island,35,0, 
