ID,Status,Uptime,Country,Location,Ships,Distinct,Contributor
2490,,69 %,ÿIndonesia,Jakarta,146,146, 
2799,,70 %,ÿIndonesia,Jepara,146,135, 
2281,,100 %,ÿPortugal,Sines,146,104, 
3023,,100 %,ÿNetherlands,Rozenburg,145,1, 
3142,,100 %,ÿUnknown,Roaming station,145,0, 
2087,,100 %,ÿGermany,Duisburg,143,96, 
2402,,100 %,ÿNetherlands,Spijkenisse,142,2, 
2372,,100 %,ÿCanada,Vancouver,142,4, 
2559,,100 %,ÿNetherlands,Nijmegen,142,5, 
2326,,100 %,ÿJapan,Sumoto,141,136, 
2726,,100 %,ÿUnited States of America,Seattle,141,0, 
2505,,100 %,ÿSweden,G”teborg,139,1, 
3632,,100 %,ÿSingapore,Singapore,137,2, 
2076,,100 %,ÿSpain,Murcia,136,104,Localiz
3392,,100 %,ÿGermany,Lienen,136,12, 
3299,,100 %,ÿNetherlands,Zwijndrecht,135,14, 
3428,,100 %,ÿSpain,Valencia,135,1, 
2305,,100 %,ÿUnited States of America,"Florida, Fort Lauderdale",135,10, 
2940,,98 %,ÿAustralia,"Thornlands, Queensland",134,33, 
2249,,100 %,ÿUnited States of America,San Diego,132,55, 
2278,,100 %,ÿArgentina,Mar del Plata,131,131, 
2221,,100 %,ÿNorway,Stavanger,131,39, 
3824,,100 %,ÿUnited States of America,"Miami, FL",131,2, 
3135,,100 %,ÿNetherlands,Koog aan de Zaan,129,6, 
2388,,100 %,ÿFinland,Finland,129,45,Pocket Mariner
2857,,100 %,ÿCanada,Vancouver,128,1, 
2426,,100 %,ÿUnited States of America,San Francisco Bay,128,4, 
3673,,100 %,ÿSpain,Barcelona,127,44, 
2747,,100 %,ÿGermany,Wilhelmshaven,126,3, 
3335,,100 %,ÿNetherlands,Genderen,126,44, 
2597,,100 %,ÿUnited States of America,San Pedro,125,22, 
3012,,80 %,ÿTurkey,Istanbul,125,123, 
2554,,100 %,ÿNetherlands,Gorinchem,125,25, 
2610,,100 %,ÿGermany,Kiel,124,30, 
2139,,100 %,ÿDenmark,Islands Brygge,122,35, 
2975,,100 %,ÿTurkey,Fethiye,121,105, 
2422,,100 %,ÿAustralia,Collaroy Plateau,121,65, 
2762,,100 %,ÿSingapore,Singapore,121,17, 
2797,,100 %,ÿUnited States of America,Signal Hill,121,28, 
2981,,100 %,ÿBelgium,Oostende,120,1, 
2102,,93 %,ÿFrance,Antibes,120,2, 
3933,,100 %,ÿUnited Kingdom,"Bursledon, Solent",119,7, 
3358,,100 %,ÿSweden,Gothenburg,119,0, 
3198,,100 %,ÿNorway,"Jeloy, Moss",118,6, 
3984,,100 %,ÿNorway,Tromsoe,118,29, 
2523,,100 %,ÿNetherlands,Middenbeemster,116,0, 
2831,,100 %,ÿNetherlands,Delft,115,1, 
2737,,100 %,ÿGermany,Hamburg,115,2, 
2334,,99 %,ÿRussian Federation,Ust-Luga,115,72, 
3322,,100 %,ÿKorea,Busan,114,10, 
2035,,100 %,ÿUnited States of America,Seattle,114,108,Shine Micro
2018,,100 %,ÿUnited Kingdom,Cowes,113,25, 
3376,,100 %,ÿUnited States of America,San Francisco,113,6, 
2113,,100 %,ÿSaudi Arabia,Tabuk,112,102, 
3616,,99 %,ÿNetherlands,Vlissingen,112,0, 
3168,,100 %,ÿPoland,Gda?sk,112,4, 
3143,,51 %,ÿUnited States of America,"Houston, Texas",111,53, 
2093,,100 %,ÿFrance,Rouen,110,1, 
2350,,100 %,ÿNetherlands,Delfzijl,109,75, 
2512,,100 %,ÿCanada,Quadra Island,108,57, 
3634,,87 %,ÿItaly,Udine,108,9, 
2474,,100 %,ÿUnited Kingdom,Gosport,108,0, 
2117,,98 %,ÿIndonesia,"Bintulu, Sarawak",107,106, 
2481,,100 %,ÿFinland,Vaasa,106,28, 
2708,,96 %,ÿUnited Kingdom,Fareham,106,2, 
2963,,100 %,ÿUnited States of America,"Anacortes, WA",106,18,CleverKathy Designs
2335,,100 %,ÿFrance,Le Havre,106,1, 
2757,,100 %,ÿUnited States of America,New Orleans,106,105, 
2770,,100 %,ÿNew Zealand,Marlborough Sounds,105,99, 
2847,,100 %,ÿSweden,Stockholm,104,1, 
2817,,100 %,ÿNetherlands,WSV de Kogge,103,17, 
2649,,100 %,ÿUnited Kingdom,Southampton,102,10, 
3207,,100 %,ÿThailand,Bangkok,101,5, 
2637,,100 %,ÿAustralia,Devonport,100,48, 
2652,,100 %,ÿGermany,Hamburg,99,0, 
2731,,100 %,ÿUkraine,Kyiv,99,0, 
2923,,100 %,ÿDenmark,Lemvig,97,95, 
3152,,100 %,ÿBelgium,Zeebrugge,96,69,Citymesh
2607,,100 %,ÿUnknown,Roaming station,96,7, 
2955,,100 %,ÿCanada,Bowen Island,96,1, 
3653,,100 %,ÿGreece,Aegina Island,95,3, 
3445,,100 %,ÿUnited Kingdom,Minster On Sea,95,0, 
2804,,100 %,ÿNorway,Oslo,95,6, 
3090,,100 %,ÿSouth Africa,Umhlanga,94,33, 
3254,,100 %,ÿNetherlands,Emmeloord,94,2, 
2807,,100 %,ÿGermany,Bremerhaven,93,0, 
2460,,100 %,ÿDenmark,Niv†,93,6, 
2950,,100 %,ÿUnited States of America,"Anacortes, WA",93,12, 
2697,,100 %,ÿUnited States of America,"Bremerton, WA",93,11, 
3093,,100 %,ÿCyprus,Limassol,92,52, 
3258,,44 %,ÿViet Nam,Haiphong,92,92, 
2641,,100 %,ÿGermany,Hooksiel,92,12, 
3412,,100 %,ÿNetherlands,Rotterdam,91,1, 
2537,,100 %,ÿUnited States of America,"Savannah, Georgia",91,33, 
2899,,100 %,ÿGermany,Berlin,91,70, 
3272,,100 %,ÿHong Kong,Tseung Kwan O,89,61, 
2912,,100 %,ÿBelgium,Zeebruge,88,25,dotOcean
3317,,100 %,ÿNetherlands,Veere,87,5,Marina Veere B.V.
2073,,100 %,ÿUnited Kingdom,Felixstowe ,87,12, 
3234,,100 %,ÿFrance,L'Epine,87,22, 
2893,,100 %,ÿIsrael,Haifa,86,0, 
2371,,100 %,ÿIsrael,Haifa,86,0, 
3752,,100 %,ÿJapan,Tokyo,86,83, 
3269,,100 %,ÿNetherlands,Bergen op Zoom,86,13, 
2473,,100 %,ÿNorway,"Oslofjord, Fulehuk Lighthouse",86,7, 
2586,,96 %,ÿNorway,"Jeloy, Moss",85,0, 
3526,,100 %,ÿUnited Arab Emirates,Abu Dhabi,84,35, 
3660,,68 %,ÿAustralia,Roaming station,84,27, 
3459,,25 %,ÿBelgium,Oostende,84,1,Flanders Marine Institute
2720,,100 %,ÿSpain,Vigo Bay,83,20, 
3176,,100 %,ÿSweden,N„sudden Ingar”,83,2, 
3593,,100 %,ÿGermany,Rostock,82,33, 
2716,,91 %,ÿUnited Kingdom,Gosport,82,0, 
3202,,100 %,ÿHong Kong,Tsuen Wan,81,18, 
2959,,100 %,ÿSpain,Valencia,81,1, 
2180,,100 %,ÿFrance,Rouen,81,0, 
2812,,100 %,ÿUnited States of America,San Francisco,80,65, 
2464,,98 %,ÿGermany,Wentorf,80,0, 
2277,,100 %,ÿUnited States of America,Dania Beach - Florida,80,7, 
3597,,100 %,ÿUnited States of America,Hampton Virginia,80,37, 
2813,,100 %,ÿCanada,Vancouver,79,3, 
2825,,100 %,ÿUnited Kingdom,Alton,79,15, 
2719,,100 %,ÿLithuania,Klaipeda,78,78, 
3329,,100 %,ÿUnited Kingdom,Plymouth,77,30, 
3024,,99 %,ÿJapan,"Katsuura, Chiba",77,74, 
2661,,100 %,ÿNetherlands,Amersfoort,76,22, 
3423,,100 %,ÿGermany,Oldendorf,76,30, 
3473,,100 %,ÿNetherlands,Breskens,76,1, 
3457,,95 %,ÿUnited States of America,"Stephensville, Louisiana",76,59, 
3061,,100 %,ÿArgentina,Buenos Aires,75,20, 
2771,,100 %,ÿNetherlands,West-Terschelling,75,37,Maritime Institute Willem Barentsz
3004,,100 %,ÿSlovenia,Izola,75,2, 
2648,,100 %,ÿUnited Kingdom,London,75,3, 
2718,,100 %,ÿUnknown,Roaming station,74,22, 
3939,,100 %,ÿFrance,Nice,74,3, 
3400,,100 %,ÿPhilippines,Paranaque,74,73, 
2655,,100 %,ÿNetherlands,Sliedrecht,73,48, 
3271,,100 %,ÿSpain,Torrevieja,73,42, 
3842,,100 %,ÿUnited Kingdom,Brighton,73,35, 
2379,,100 %,ÿNetherlands,Zeist,73,27,QPS
3544,,100 %,ÿSweden,Gothenburg,73,0, 
2463,,100 %,ÿCanada,Prince Rupert,72,2, 
2070,,100 %,ÿAustralia,"Nelson Bay, NSW",72,28, 
2135,,100 %,ÿUnited States of America,"Wilmington, CA",72,1, 
2130,,100 %,ÿUnited Kingdom,Sheerness,71,0, 
2887,,100 %,ÿSweden,Djurhamn,71,22, 
2394,,100 %,ÿItaly,Livorno,71,2, 
2471,,100 %,ÿFrance,UBS-Vannes,71,3, 
2892,,94 %,ÿNetherlands,Duiven,70,22, 
2593,,100 %,ÿCanada,Prince Rupert,70,0, 
2845,,100 %,ÿGermany,Cuxhaven,70,55, 
2380,,100 %,ÿFinland,Helsinki,70,24, 
3840,,100 %,ÿDenmark,R›sn‘s Fyr,69,54, 
2511,,100 %,ÿSouth Africa,Cape Town,69,19, 
2313,,100 %,ÿUnited Kingdom,"Broadstairs, Kent",69,2, 
3491,,96 %,ÿGermany,Hamburg,69,1, 
3130,,100 %,ÿDenmark,Lunderskov,68,11, 
2058,,100 %,ÿDenmark,Humlebaek,68,1, 
2137,,100 %,ÿGermany,Bremen,68,2, 
2589,,99 %,ÿNorway,Asker,68,34, 
3136,,100 %,ÿNorway,Bergen,67,2, 
2502,,100 %,ÿAustralia,Scarborough,67,35, 
2791,,100 %,ÿUnited States of America,"Florida, Tampa",67,50, 
2136,,100 %,ÿNetherlands,NW_Overijssel ,67,4, 
3175,,100 %,ÿUnited Kingdom,Tangmere,67,19, 
3307,,98 %,ÿPoland,Gdansk,67,0, 
2922,,100 %,ÿSpain,Alcaidesa,66,33, 
3166,,100 %,ÿNetherlands,Zaandam,66,0, 
3141,,100 %,ÿNetherlands,Harkstede,66,11, 
3417,,100 %,ÿSweden,Sodra Bjorkfjarden,65,30, 
3497,,100 %,ÿDenmark,R›dby,65,8, 
2116,,100 %,ÿUnited States of America,"Eastport, Annapolis, MD",64,46, 
2289,,100 %,ÿFrance,Six Fours Les Plages,64,63, 
2365,,100 %,ÿNew Zealand,Auckland,64,0, 
2667,,99 %,ÿNetherlands,Eelde,63,8, 
3193,,100 %,ÿUnited Kingdom,Aberdeenshire,63,30, 
2351,,100 %,ÿNetherlands,Goes,63,3, 
3574,,100 %,ÿSpain,Vigo,63,2, 
3022,,12 %,ÿGermany,Roaming station,62,0, 
3022,,12 %,ÿGermany,Roaming station,62,0, 
2206,,100 %,ÿUnited Kingdom,Cleethorpes,62,4, 
2308,,100 %,ÿUnited States of America,"Jupiter, FL",61,60, 
2689,,100 %,ÿNorway,Haugesund,61,8, 
2081,,95 %,ÿMartinique,Fort-de-France,61,25, 
3812,,93 %,ÿSpain,Valencia,61,0, 
3075,,93 %,ÿSlovenia,Colomban,60,1, 
2949,,100 %,ÿNorway,Bergen,60,2, 
2911,,100 %,ÿSpain,el Toro,60,35, 
2347,,100 %,ÿNetherlands,The Hague,60,5, 
3749,,100 %,ÿSweden,Enskede,60,1, 
3654,,100 %,ÿUnited Kingdom,Portsmouth,60,0, 
2020,,100 %,ÿUnited Kingdom,Liverpool,60,0,www.shipais.com
2095,,100 %,ÿUnited Kingdom,Southampton,60,8, 
2273,,100 %,ÿNetherlands,Rotterdam,60,1, 
2805,,100 %,ÿGermany,Norderney,60,46, 
2642,,100 %,ÿUnited Kingdom,Southampton,60,3, 
2115,,100 %,ÿUnited Kingdom,London,60,0, 
2692,,96 %,ÿSingapore,Pasir Ris,59,17, 
2777,,100 %,ÿUnited Kingdom,Southampton,59,1, 
2867,,100 %,ÿFinland,Vantaa,59,10, 
2701,,100 %,ÿAustralia,O'Connor,59,53, 
3768,,100 %,ÿSouth Africa,Cape Town,59,7, 
2147,,77 %,ÿSpain,S/C de Tenerife,58,48, 
2782,,100 %,ÿNetherlands,Sneek,58,54, 
2279,,100 %,ÿAustralia,Minyama Sunshine Coast QLD,58,53, 
2741,,100 %,ÿUnited States of America,Stanford,58,5, 
2973,,100 %,ÿUnited States of America,Savannah GA,58,1, 
3581,,59 %,ÿGermany,Helgoland,58,31, 
3646,,100 %,ÿNetherlands,Urk,58,1, 
2993,,97 %,ÿThailand,Samut Prakan,57,46, 
2189,,100 %,ÿItaly,Milazzo,57,33, 
2111,,100 %,ÿTurkey,G”cek,56,40, 
2247,,100 %,ÿUnited States of America,"Hanover, Maryland ",56,11, 
3674,,99 %,ÿUnited States of America,"Seattle, WA",56,0, 
2337,,100 %,ÿBrazil,Florianopolis,55,55, 
3077,,100 %,ÿGermany,Kiel,55,0, 
2346,,100 %,ÿNetherlands,Amsterdam,55,0, 
2163,,100 %,ÿAustralia,Koumala,55,55, 
2821,,100 %,ÿCanada,Burnaby,55,0, 
2199,,100 %,ÿUnited States of America,Vicksburg,55,55, 
2952,,100 %,ÿGermany,Hamburg,54,0, 
2525,,99 %,ÿItaly,Meta (Naples),54,41, 
2996,,100 %,ÿGreece,Nea Erithrea,54,1, 
3827,,73 %,ÿTaiwan (Province of China),Keelung,54,54, 
2282,,100 %,ÿUnited States of America,Seattle,53,9, 
3447,,100 %,ÿSweden,Helsingborg,53,12, 
2654,,100 %,ÿGuernsey,St Martin,53,25, 
3174,,100 %,ÿUnited Kingdom,"Higham, Kent",53,1, 
3809,,100 %,ÿUnited States of America,Norfolk VA,53,13, 
2654,,100 %,ÿGuernsey,St Martin,53,25, 
3721,,100 %,ÿNorway,Bergen,53,5, 
2061,,100 %,ÿBelgium,Ostend,52,0, 
2819,,96 %,ÿUnknown,Roaming station,52,5, 
3083,,100 %,ÿCanada,New Westminster,52,0, 
3845,,100 %,ÿUnited States of America,"Bellingham, WA",52,34, 
3151,,100 %,ÿNorway,Trondheim,52,21, 
2333,,100 %,ÿUnited Kingdom,Worldwide,51,35, 
3149,,100 %,ÿGermany,Bremerhaven,51,0, 
2584,,98 %,ÿGermany,Rendsburg,51,24, 
2786,,100 %,ÿTurkey,BakÕrk”y,50,49, 
2060,,100 %,ÿUnited Kingdom,Solent,50,2,ShipFinder
3410,,100 %,ÿJapan,Aomori,50,40, 
3043,,100 %,ÿMonaco,Monaco,50,36, 
2304,,100 %,ÿSweden,Ingarostrand,50,2, 
2110,,100 %,ÿGermany,Bremen,49,1, 
3997,,100 %,ÿNorway,Molde,49,25, 
2259,,100 %,ÿColombia,Salgar,49,1, 
3256,,100 %,ÿUnited Kingdom,Bangor,49,36, 
3962,,62 %,ÿUnited States of America,Seattle,49,4, 
3071,,100 %,ÿMexico,Gulf of California,49,2, 
2384,,100 %,ÿNorway,Kristiansund,49,5, 
2976,,100 %,ÿCanada,Vancouver,49,0, 
2191,,100 %,ÿUnited Kingdom,Aberdeen,48,28, 
2651,,96 %,ÿJersey,S/Y Aweh,48,2, 
2703,,100 %,ÿUnited Arab Emirates,Dubai,48,43,Standard Bulk Shipbrokers
2094,,100 %,ÿNetherlands,Helmond,48,0, 
3487,,100 %,ÿUnited States of America,Friday Harbor,48,6, 
2571,,100 %,ÿNetherlands,Leens,48,0, 
3658,,99 %,ÿUnited States of America,Cape May,47,40, 
3099,,83 %,ÿNetherlands,Espel,47,1, 
3987,,100 %,ÿBelgium,Wenduine,47,5, 
2340,,100 %,ÿSpain,Valencia,47,0, 
3950,,100 %,ÿNetherlands,Amsterdam,47,0, 
2713,,100 %,ÿUnited Kingdom,"Scotland, Greenock",46,13, 
2059,,100 %,ÿPortugal,Azores,46,5, 
2205,,100 %,ÿPortugal,Silves,46,13, 
3159,,100 %,ÿNetherlands,Gendt,46,2, 
2398,,100 %,ÿGermany,Berlin,46,0, 
2573,,98 %,ÿItaly,Venice,46,13, 
2403,,100 %,ÿGermany,Stadersand,46,8, 
3233,,83 %,ÿUnited Kingdom,Roaming station,46,45, 
3819,,77 %,ÿUnited States of America,Bahamas,45,41, 
2739,,100 %,ÿAustralia,Townsville,45,19, 
2266,,94 %,ÿSweden,Sodersvik,45,10, 
2107,,100 %,ÿBrazil,Santos,45,45, 
3096,,100 %,ÿUnited Kingdom,Wirral,45,1, 
2198,,100 %,ÿNorway,Kristiansund,44,6, 
2801,,100 %,ÿFrance,Boulogne-sur-Mer,44,35, 
2796,,100 %,ÿCanada,Victoria,44,0, 
2198,,100 %,ÿNorway,Kristiansund,44,6, 
2861,,100 %,ÿGermany,Karlsruhe,44,41,Fraunhofer IOSB
3007,,100 %,ÿNetherlands,Maarssen,44,4, 
3232,,100 %,ÿGermany,Cologne,43,0, 
2669,,100 %,ÿCyprus,Limaasol,43,5, 
2684,,100 %,ÿNorway,"Oslo, Frognerkilen",43,22, 
2066,,100 %,ÿUnited Kingdom,Orkney,43,40,EMEC
2761,,99 %,ÿNetherlands,Huissen,43,0, 
3589,,100 %,ÿNorway,Tomasjord,42,0, 
2653,,100 %,ÿFrance,La Rochelle,42,30, 
2079,,100 %,ÿCanada,Halifax,42,7, 
3278,,100 %,ÿUnited States of America,Maryland,42,0, 
2447,,100 %,ÿUnited Kingdom,Rochester,42,2, 
2522,,100 %,ÿFrance,Port de Bouc,42,42, 
2695,,100 %,ÿFinland,Turku,42,7, 
3543,,100 %,ÿCanada,Halifax,42,7, 
2251,,85 %,ÿNetherlands,Maasbommel,41,3, 
2836,,100 %,ÿFrance,Brest,41,3, 
3221,,100 %,ÿUnited States of America,"Mill Valley, CA",41,1, 
2925,,100 %,ÿAustralia,Elizabeth,41,6, 
2509,,100 %,ÿPortugal,Matosinhos,41,2,CEiiA - Centre of Engineering and Product Development
3102,,100 %,ÿGreece,Athens,41,0, 
3215,,100 %,ÿBelgium,Antwerp,40,0, 
3300,,100 %,ÿNorway,Bod›,40,1, 
2485,,100 %,ÿSlovakia,Miloslavov,40,35, 
3031,,100 %,ÿMalta,Malta Freeport,40,39, 
2934,,57 %,ÿFrench Polynesia,Tahiti,40,40, 
3200,,100 %,ÿNorway,Bergen / Nyg†rdsh›yden,39,4, 
2019,,100 %,ÿCanada,"Victoria, BC",39,4, 
3179,,100 %,ÿDenmark,Aarhus,39,5, 
3318,,100 %,ÿSpain,Getxo,39,39, 
2995,,94 %,ÿAustralia,Kingston,39,0, 
3370,,100 %,ÿNorway,Bodo,39,0, 
3217,,100 %,ÿUnited States of America,"Seattle, WA",39,7, 
2453,,100 %,ÿNorway,Kristiansand,39,11, 
2165,,100 %,ÿGermany,Hamburg,38,3, 
2764,,100 %,ÿNorway,Skudeneshavn,38,2, 
3822,,100 %,ÿCanada,Calgary,38,19, 
3032,,100 %,ÿSpain,Badalona,38,8, 
2037,,100 %,ÿFrance,France,38,10, 
3347,,100 %,ÿNetherlands,Krimpen aan den IJssel,38,1, 
2625,,100 %,ÿNetherlands,Sint Anne,38,4, 
2030,,100 %,ÿGermany,Rostock,37,11, 
2928,,99 %,ÿNorway,Hammerfest,37,14, 
2175,,100 %,ÿGermany,Berlin Rummelsburg,37,2, 
2428,,100 %,ÿFrance,Le Havre,37,0, 
3251,,100 %,ÿUnited States of America,"Palmetto, FL",37,37, 
2627,,100 %,ÿUnited States of America,Groton CT,37,21, 
3456,,82 %,ÿJapan,Hakodate,37,27, 
3471,,100 %,ÿSweden,Wik-Inn Marina,37,22,
2798,,100 %,ÿAustria,Linz,36,36, 
3054,,100 %,ÿFinland,Turku,36,3, 
2101,,100 %,ÿNorway,Tysnes,36,8, 
3568,,100 %,ÿFrance,Vabonne,36,2, 
3076,,100 %,ÿFrance,Hegenheim,36,31, 
3853,,100 %,ÿMauritius,Port Louis,36,36, 
2143,,96 %,ÿNetherlands,Sliedrecht,36,15, 
2515,,100 %,ÿUnited Kingdom,Lyme Regis,36,12, 
2290,,100 %,ÿGreece,Athens,36,11, 
2885,,100 %,ÿUnited Kingdom,Hartlepool,36,36, 
2773,,100 %,ÿSpain,Burriana,36,31, 
3021,,100 %,ÿNetherlands,Echteld,36,0, 
3211,,100 %,ÿNew Zealand,Auckland,35,0, 
2367,,100 %,ÿSpain,Sant Carles de la Rapita,35,35, 
3419,,100 %,ÿUnited States of America,"Cambridge, MA",35,14, 
3241,,100 %,ÿMorocco,Casablanca,35,35, 
3862,,100 %,ÿAustralia,Tea Tree Gully,35,0, 
