ID,Status,Uptime,Country,Location,Ships,Distinct,Contributor
2031,,99 %,ÿPoland,Gdynia,220,39,SP2XDM
2298,,100 %,ÿNetherlands,Rotterdam,216,1, 
3737,,100 %,ÿBrazil,Rio de Janeiro,216,25, 
2372,,99 %,ÿCanada,Vancouver,215,3, 
3917,,100 %,ÿUnited States of America,Jersey City,210,11, 
2636,,100 %,ÿNetherlands,IJmuiden,210,0, 
3040,,84 %,ÿNetherlands,Ter Heijde,209,6, 
2543,,100 %,ÿGermany,Hamburg,209,0, 
2270,,100 %,ÿSaint Martin (FR),Simpson Bay,207,162, 
2878,,100 %,ÿGermany,Friedrichsort,204,2, 
2029,,100 %,ÿNetherlands,Den Oever,201,67, 
2886,,99 %,ÿNetherlands,Maassluis,201,1, 
2353,,100 %,ÿTaiwan (Province of China),Kaohsiung,201,201, 
3240,,100 %,ÿNetherlands,Huizen,197,23, 
3092,,100 %,ÿUnited States of America,Bainbridge Island,196,3, 
2326,,100 %,ÿJapan,Sumoto,196,184, 
2236,,100 %,ÿNetherlands,IJmuiden,194,0,SHIPM8
2088,,100 %,ÿSingapore,Singapore,194,10, 
2047,,100 %,ÿUnited States of America,Galveston Bay Texas,190,5, 
3715,,100 %,ÿSpain,Valencia,188,48, 
3700,,100 %,ÿNetherlands,Emmeloord,187,16, 
2724,,100 %,ÿAustralia,"North Ryde, NSW",186,17, 
2638,,100 %,ÿAustralia,Manly,185,67, 
3116,,100 %,ÿNetherlands,Amsterdam,182,40, 
3974,,100 %,ÿUnited States of America,Seattle,181,5, 
2397,,99 %,ÿDenmark,Copenhagen,180,77, 
2355,,100 %,ÿSweden,"Torslanda, Gothenburg ",179,24, 
2826,,100 %,ÿUnknown,Roaming station,177,176, 
2619,,89 %,ÿUnited States of America,Groves,176,7, 
3443,,100 %,ÿUnited States of America,Seattle,173,0, 
2602,,100 %,ÿSpain,Castelldefels,173,53, 
2559,,100 %,ÿNetherlands,Nijmegen,172,6, 
3965,,100 %,ÿItaly,Genoa,172,32, 
3513,,41 %,ÿNetherlands,Hoornaar,172,18, 
3681,,100 %,ÿUnited States of America,Seattle,171,1, 
3392,,100 %,ÿGermany,Lienen,171,13, 
2857,,100 %,ÿCanada,Vancouver,170,0, 
3367,,100 %,ÿQatar,Doha,170,170, 
3537,,100 %,ÿPoland,Boles?awiec,168,3, 
3455,,100 %,ÿUnited States of America,Los Angeles,167,5, 
2505,,100 %,ÿSweden,G”teborg,166,4, 
3665,,100 %,ÿSweden,Stockholm,166,28, 
2112,,100 %,ÿNetherlands,Harlingen,164,54, 
3203,,100 %,ÿGreece,Athens,164,4, 
2541,,8 %,ÿViet Nam,Haiphong,162,77, 
3322,,100 %,ÿKorea,Busan,158,13, 
2178,,100 %,ÿFrance,Rouen,158,0, 
2281,,100 %,ÿPortugal,Sines,154,111, 
3377,,37 %,ÿUnited Kingdom,Gosport,153,8, 
2747,,100 %,ÿGermany,Wilhelmshaven,152,3, 
2726,,100 %,ÿUnited States of America,Seattle,151,0, 
2799,,78 %,ÿIndonesia,Jepara,150,142, 
2087,,100 %,ÿGermany,Duisburg,149,106, 
3358,,100 %,ÿSweden,Gothenburg,148,0, 
3632,,100 %,ÿSingapore,Singapore,146,0, 
3254,,100 %,ÿNetherlands,Emmeloord,143,2, 
3824,,100 %,ÿUnited States of America,"Miami, FL",143,1, 
3504,,9 %,ÿUnited States of America,San Diego,141,31, 
3168,,100 %,ÿPoland,Gda?sk,140,3, 
3335,,100 %,ÿNetherlands,Genderen,140,16, 
2344,,100 %,ÿSlovenia,Koper,140,20, 
2940,,100 %,ÿAustralia,"Thornlands, Queensland",139,30, 
3023,,100 %,ÿNetherlands,Rozenburg,138,1, 
3142,,100 %,ÿUnknown,Roaming station,138,1, 
2338,,100 %,ÿUnited Arab Emirates,Ansam,137,98, 
3156,,100 %,ÿGreece,Athens,137,3, 
2305,,100 %,ÿUnited States of America,"Florida, Fort Lauderdale",137,1, 
2610,,100 %,ÿGermany,Kiel,137,44, 
2806,,99 %,ÿUnited States of America,San Francisco,137,20, 
2369,,94 %,ÿUnited States of America,Seattle,136,0, 
3143,,72 %,ÿUnited States of America,"Houston, Texas",135,77, 
2093,,100 %,ÿFrance,Rouen,132,5, 
3317,,100 %,ÿNetherlands,Veere,131,6,Marina Veere B.V.
2102,,100 %,ÿFrance,Antibes,131,75, 
2376,,100 %,ÿUnknown,Roaming Station,130,2, 
3673,,100 %,ÿSpain,Barcelona,129,32, 
2847,,100 %,ÿSweden,Stockholm,129,2, 
3428,,100 %,ÿSpain,Valencia,129,2, 
2139,,100 %,ÿDenmark,Islands Brygge,128,32, 
3752,,100 %,ÿJapan,Tokyo,128,128, 
2350,,100 %,ÿNetherlands,Delfzijl,128,70, 
2249,,100 %,ÿUnited States of America,San Diego,127,35, 
3299,,100 %,ÿNetherlands,Zwijndrecht,126,18, 
2035,,100 %,ÿUnited States of America,Seattle,126,121,Shine Micro
2963,,90 %,ÿUnited States of America,"Anacortes, WA",125,21,CleverKathy Designs
3933,,100 %,ÿUnited Kingdom,"Bursledon, Solent",125,7, 
2797,,100 %,ÿUnited States of America,Signal Hill,125,44, 
2221,,100 %,ÿNorway,Stavanger,124,31, 
3984,,100 %,ÿNorway,Tromsoe,122,31, 
2076,,100 %,ÿSpain,Murcia,120,90,Localiz
2426,,100 %,ÿUnited States of America,San Francisco Bay,119,2, 
2831,,100 %,ÿNetherlands,Delft,119,1, 
2443,,100 %,ÿNetherlands,Julianadorp,118,32, 
2607,,100 %,ÿUnknown,Roaming station,118,32, 
2922,,99 %,ÿSpain,Alcaidesa,117,73, 
3012,,100 %,ÿTurkey,Istanbul,116,116, 
2981,,100 %,ÿBelgium,Oostende,116,0, 
3445,,100 %,ÿUnited Kingdom,Minster On Sea,115,0, 
3354,,100 %,ÿAustralia,Port Hedland,114,36, 
2731,,100 %,ÿUkraine,Kyiv,113,0, 
2512,,100 %,ÿCanada,Quadra Island,113,64, 
3653,,100 %,ÿGreece,Aegina Island,113,9, 
3376,,100 %,ÿUnited States of America,San Francisco,112,10, 
3630,,100 %,ÿAustralia,Cape Lambert,110,32, 
2481,,100 %,ÿFinland,Vaasa,110,41, 
2460,,100 %,ÿDenmark,Niv†,110,6, 
2649,,100 %,ÿUnited Kingdom,Southampton,110,12, 
3135,,100 %,ÿNetherlands,Koog aan de Zaan,110,9, 
2955,,100 %,ÿCanada,Bowen Island,110,1, 
3400,,100 %,ÿPhilippines,Paranaque,110,108, 
3412,,100 %,ÿNetherlands,Rotterdam,108,0, 
2335,,100 %,ÿFrance,Le Havre,108,1, 
3634,,81 %,ÿItaly,Udine,107,6, 
2597,,100 %,ÿUnited States of America,San Pedro,106,19, 
2018,,100 %,ÿUnited Kingdom,Cowes,105,19, 
3198,,100 %,ÿNorway,"Jeloy, Moss",104,9, 
2950,,100 %,ÿUnited States of America,"Anacortes, WA",104,6, 
2921,,100 %,ÿNetherlands,Zeist,103,16, 
2388,,100 %,ÿFinland,Finland,103,58,Pocket Mariner
3491,,100 %,ÿGermany,Hamburg,102,0, 
2757,,100 %,ÿUnited States of America,New Orleans,102,102, 
2117,,72 %,ÿIndonesia,"Bintulu, Sarawak",102,83, 
2334,,100 %,ÿRussian Federation,Ust-Luga,100,76, 
3234,,100 %,ÿFrance,L'Epine,100,18, 
3022,,97 %,ÿGermany,Roaming station,100,0, 
2648,,100 %,ÿUnited Kingdom,London,98,5, 
2892,,94 %,ÿNetherlands,Duiven,97,22, 
2708,,100 %,ÿUnited Kingdom,Fareham,97,4, 
3272,,100 %,ÿHong Kong,Tseung Kwan O,97,63, 
3141,,100 %,ÿNetherlands,Harkstede,97,15, 
3175,,100 %,ÿUnited Kingdom,Tangmere,96,20, 
2277,,100 %,ÿUnited States of America,Dania Beach - Florida,96,3, 
3597,,100 %,ÿUnited States of America,Hampton Virginia,96,51, 
2278,,100 %,ÿArgentina,Mar del Plata,95,95, 
3544,,100 %,ÿSweden,Gothenburg,95,0, 
2770,,100 %,ÿNew Zealand,Marlborough Sounds,94,89, 
3459,,100 %,ÿBelgium,Oostende,93,2,Flanders Marine Institute
2474,,100 %,ÿUnited Kingdom,Gosport,93,0, 
2073,,100 %,ÿUnited Kingdom,Felixstowe ,92,17, 
3202,,100 %,ÿHong Kong,Tsuen Wan,91,25, 
2775,,100 %,ÿNetherlands,Franeker,91,7, 
2471,,100 %,ÿFrance,UBS-Vannes,91,5, 
2651,,100 %,ÿJersey,S/Y Aweh,91,88, 
2923,,100 %,ÿDenmark,Lemvig,91,90, 
2641,,100 %,ÿGermany,Hooksiel,90,8, 
2912,,91 %,ÿBelgium,Zeebruge,90,23,dotOcean
3258,,100 %,ÿViet Nam,Haiphong,90,5, 
3329,,100 %,ÿUnited Kingdom,Plymouth,89,30, 
2422,,100 %,ÿAustralia,Collaroy Plateau,89,42, 
2402,,100 %,ÿNetherlands,Spijkenisse,88,2, 
2554,,100 %,ÿNetherlands,Gorinchem,88,4, 
3207,,85 %,ÿThailand,Bangkok,87,1, 
2899,,100 %,ÿGermany,Berlin,87,64, 
2825,,100 %,ÿUnited Kingdom,Alton,87,16, 
2655,,100 %,ÿNetherlands,Sliedrecht,87,47, 
3827,,100 %,ÿTaiwan (Province of China),Keelung,86,86, 
2371,,100 %,ÿIsrael,Haifa,85,0, 
2893,,100 %,ÿIsrael,Haifa,85,0, 
2115,,100 %,ÿUnited Kingdom,London,84,0, 
2817,,100 %,ÿNetherlands,WSV de Kogge,84,21, 
2812,,100 %,ÿUnited States of America,San Francisco,84,62, 
3939,,100 %,ÿFrance,Nice,83,28, 
2273,,100 %,ÿNetherlands,Rotterdam,83,0, 
2347,,100 %,ÿNetherlands,The Hague,82,1, 
2661,,100 %,ÿNetherlands,Amersfoort,82,17, 
3093,,100 %,ÿCyprus,Limassol,82,50, 
2701,,100 %,ÿAustralia,O'Connor,81,70, 
3024,,97 %,ÿJapan,"Katsuura, Chiba",80,80, 
2807,,100 %,ÿGermany,Bremerhaven,80,0, 
2804,,100 %,ÿNorway,Oslo,79,3, 
3660,,80 %,ÿAustralia,Roaming station,79,24, 
3152,,100 %,ÿBelgium,Zeebrugge,79,49,Citymesh
2463,,100 %,ÿCanada,Prince Rupert,78,3, 
2586,,96 %,ÿNorway,"Jeloy, Moss",78,1, 
2813,,100 %,ÿCanada,Vancouver,77,0, 
2130,,100 %,ÿUnited Kingdom,Sheerness,77,0, 
2896,,65 %,ÿSpain,Barcelona,76,4,FroL
2136,,100 %,ÿNetherlands,NW_Overijssel ,76,11, 
2537,,74 %,ÿUnited States of America,"Savannah, Georgia",76,30, 
3004,,100 %,ÿSlovenia,Izola,75,1, 
2697,,100 %,ÿUnited States of America,"Bremerton, WA",75,6, 
2511,,100 %,ÿSouth Africa,Cape Town,76,21, 
2523,,100 %,ÿNetherlands,Middenbeemster,76,0, 
2813,,100 %,ÿCanada,Vancouver,76,0, 
2189,,95 %,ÿItaly,Milazzo,75,54, 
2137,,100 %,ÿGermany,Bremen,75,6, 
3004,,100 %,ÿSlovenia,Izola,75,0, 
2720,,100 %,ÿSpain,Vigo Bay,75,25, 
2403,,100 %,ÿGermany,Stadersand,74,25, 
2058,,100 %,ÿDenmark,Humlebaek,73,0, 
3176,,100 %,ÿSweden,N„sudden Ingar”,73,5, 
3526,,100 %,ÿUnited Arab Emirates,Abu Dhabi,73,31, 
3593,,100 %,ÿGermany,Rostock,73,34, 
2718,,100 %,ÿUnknown,Roaming station,73,22, 
3417,,100 %,ÿSweden,Sodra Bjorkfjarden,73,43, 
2464,,100 %,ÿGermany,Wentorf,72,0, 
2502,,100 %,ÿAustralia,Scarborough,72,36, 
2771,,100 %,ÿNetherlands,West-Terschelling,72,28,Maritime Institute Willem Barentsz
3307,,98 %,ÿPoland,Gdansk,72,1, 
3932,,21 %,ÿFrench Polynesia,Roaming station,71,0, 
2667,,100 %,ÿNetherlands,Eelde,70,6, 
3061,,100 %,ÿArgentina,Buenos Aires,69,69, 
2996,,100 %,ÿGreece,Nea Erithrea,69,1, 
2099,,100 %,ÿUnited States of America,US East Coast,69,25, 
2135,,100 %,ÿUnited States of America,"Wilmington, CA",69,2, 
2351,,100 %,ÿNetherlands,Goes,68,3, 
3840,,100 %,ÿDenmark,R›sn‘s Fyr,68,48, 
3497,,100 %,ÿDenmark,R›dby,68,10, 
2573,,96 %,ÿItaly,Venice,68,19, 
2070,,100 %,ÿAustralia,"Nelson Bay, NSW",68,47, 
2791,,100 %,ÿUnited States of America,"Florida, Tampa",68,53, 
3447,,100 %,ÿSweden,Helsingborg,67,14, 
2845,,100 %,ÿGermany,Cuxhaven,67,38, 
2180,,100 %,ÿFrance,Rouen,66,0, 
2737,,100 %,ÿGermany,Hamburg,66,0, 
2719,,100 %,ÿLithuania,Klaipeda,66,66, 
3749,,100 %,ÿSweden,Enskede,65,1, 
2692,,100 %,ÿSingapore,Pasir Ris,65,39, 
3159,,100 %,ÿNetherlands,Gendt,65,8, 
2380,,100 %,ÿFinland,Helsinki,65,27, 
2379,,100 %,ÿNetherlands,Zeist,65,5,QPS
3075,,100 %,ÿSlovenia,Colomban,64,0, 
3457,,96 %,ÿUnited States of America,"Stephensville, Louisiana",64,51, 
2116,,100 %,ÿUnited States of America,"Eastport, Annapolis, MD",64,51, 
3479,,100 %,ÿUnited States of America,San Diego,64,2, 
2967,,53 %,ÿUnited Kingdom,Birkenhead,63,0, 
3147,,100 %,ÿNorway,Troms›,63,0, 
2020,,100 %,ÿUnited Kingdom,Liverpool,63,0,www.shipais.com
2095,,100 %,ÿUnited Kingdom,Southampton,63,8, 
2911,,100 %,ÿSpain,el Toro,63,35, 
2684,,100 %,ÿNorway,"Oslo, Frognerkilen",63,30, 
2782,,100 %,ÿNetherlands,Sneek,62,52, 
2637,,100 %,ÿAustralia,Devonport,62,26, 
3842,,100 %,ÿUnited Kingdom,Brighton,62,22, 
2716,,91 %,ÿUnited Kingdom,Gosport,62,0, 
2199,,100 %,ÿUnited States of America,Vicksburg,62,62, 
2308,,100 %,ÿUnited States of America,"Jupiter, FL",61,61, 
2652,,100 %,ÿGermany,Hamburg,61,0, 
2365,,100 %,ÿNew Zealand,Auckland,61,3, 
2959,,100 %,ÿSpain,Valencia,61,0, 
2113,,100 %,ÿSaudi Arabia,Tabuk,61,58, 
3174,,99 %,ÿUnited Kingdom,"Higham, Kent",60,1, 
3007,,100 %,ÿNetherlands,Maarssen,60,8, 
3145,,100 %,ÿCanada,Vancouver,59,1, 
2282,,100 %,ÿUnited States of America,Seattle,59,4, 
3845,,100 %,ÿUnited States of America,"Bellingham, WA",59,30, 
2761,,99 %,ÿNetherlands,Huissen,59,1, 
2642,,100 %,ÿUnited Kingdom,Southampton,59,2, 
3090,,100 %,ÿSouth Africa,Umhlanga,59,3, 
2110,,100 %,ÿGermany,Bremen,58,3, 
2313,,100 %,ÿUnited Kingdom,"Broadstairs, Kent",58,0, 
2625,,100 %,ÿNetherlands,Sint Anne,58,5, 
3768,,100 %,ÿSouth Africa,Cape Town,58,5, 
2337,,100 %,ÿBrazil,Florianopolis,57,56, 
3149,,100 %,ÿGermany,Bremerhaven,57,0, 
2925,,100 %,ÿAustralia,Elizabeth,57,14, 
2304,,100 %,ÿSweden,Ingarostrand,56,2, 
3271,,100 %,ÿSpain,Torrevieja,56,29, 
2060,,100 %,ÿUnited Kingdom,Solent,56,1,ShipFinder
3809,,100 %,ÿUnited States of America,Norfolk VA,56,13, 
2525,,100 %,ÿItaly,Meta (Naples),56,52, 
2689,,100 %,ÿNorway,Haugesund,55,7, 
2394,,100 %,ÿItaly,Livorno,55,2, 
2206,,100 %,ÿUnited Kingdom,Cleethorpes,55,4, 
2653,,100 %,ÿFrance,La Rochelle,54,34, 
2821,,100 %,ÿCanada,Burnaby,54,0, 
2836,,99 %,ÿFrance,Brest,54,5, 
3144,,9 %,ÿNetherlands,Landtong Rozenburg,53,0, 
3264,,65 %,ÿNetherlands,Utrecht,53,6, 
3684,,20 %,ÿNetherlands,Alkmaar,53,10, 
2079,,100 %,ÿCanada,Halifax,53,7, 
3822,,100 %,ÿCanada,Calgary,53,3, 
2654,,100 %,ÿGuernsey,St Martin,53,25, 
2589,,100 %,ÿNorway,Asker,53,26, 
2952,,100 %,ÿGermany,Hamburg,53,0, 
3674,,100 %,ÿUnited States of America,"Seattle, WA",52,0, 
3212,,100 %,ÿNetherlands,Maarssenbroek,52,27, 
3077,,100 %,ÿGermany,Kiel,52,0, 
3410,,93 %,ÿJapan,Aomori,52,52, 
2290,,100 %,ÿGreece,Athens,52,12, 
2741,,100 %,ÿUnited States of America,Stanford,51,4, 
2976,,100 %,ÿCanada,Vancouver,51,0, 
3654,,100 %,ÿUnited Kingdom,Portsmouth,51,0, 
2741,,100 %,ÿUnited States of America,Stanford,51,4, 
2346,,100 %,ÿNetherlands,Amsterdam,51,1, 
3487,,100 %,ÿUnited States of America,Friday Harbor,50,2, 
2473,,100 %,ÿNorway,"Oslofjord, Fulehuk Lighthouse",50,2, 
2428,,100 %,ÿFrance,Le Havre,50,0, 
3102,,100 %,ÿGreece,Athens,50,0, 
3962,,100 %,ÿUnited States of America,Seattle,50,1, 
3616,,100 %,ÿNetherlands,Vlissingen,49,0, 
3950,,100 %,ÿNetherlands,Amsterdam,49,29, 
3151,,100 %,ÿNorway,Trondheim,49,20, 
3232,,100 %,ÿGermany,Cologne,49,0, 
3269,,100 %,ÿNetherlands,Bergen op Zoom,49,6, 
3543,,100 %,ÿCanada,Halifax,49,3, 
3574,,100 %,ÿSpain,Vigo,48,0, 
3711,,56 %,ÿAustralia,Cairns,48,48, 
3278,,100 %,ÿUnited States of America,Maryland,48,2, 
2539,,99 %,ÿCanada,Noth Vancouver,48,0, 
2163,,100 %,ÿAustralia,Koumala,48,48, 
3221,,100 %,ÿUnited States of America,"Mill Valley, CA",48,3, 
2279,,100 %,ÿAustralia,Minyama Sunshine Coast QLD,48,41, 
2333,,100 %,ÿUnited Kingdom,Worldwide,47,27, 
3646,,100 %,ÿNetherlands,Urk,47,1, 
2934,,95 %,ÿFrench Polynesia,Tahiti,47,42, 
2059,,100 %,ÿPortugal,Azores,47,14, 
2081,,100 %,ÿMartinique,Fort-de-France,47,46, 
2187,,100 %,ÿUnited States of America,"Canada, Monterey",47,22, 
3031,,87 %,ÿMalta,Malta Freeport,47,44, 
2973,,100 %,ÿUnited States of America,Savannah GA,47,1, 
2509,,100 %,ÿPortugal,Matosinhos,47,10,CEiiA - Centre of Engineering and Product Development
3179,,100 %,ÿDenmark,Aarhus,47,13, 
2861,,100 %,ÿGermany,Karlsruhe,47,44,Fraunhofer IOSB
2037,,100 %,ÿFrance,France,47,11, 
2786,,100 %,ÿTurkey,BakÕrk”y,47,47, 
3531,,100 %,ÿAustralia,Bunbury,46,23, 
2032,,54 %,ÿGreece,Athens,46,0, 
2887,,100 %,ÿSweden,Djurhamn,46,20, 
3997,,100 %,ÿNorway,Molde,46,20, 
3658,,100 %,ÿUnited States of America,Cape May,46,35, 
2522,,100 %,ÿFrance,Port de Bouc,46,44, 
2746,,86 %,ÿAustria,Leonding,46,46, 
3987,,100 %,ÿBelgium,Wenduine,45,7, 
2263,,100 %,ÿUnited Kingdom,Wigan,45,0, 
3291,,100 %,ÿGreece,Peraia,45,26, 
3096,,100 %,ÿUnited Kingdom,Wirral,45,0, 
2796,,100 %,ÿCanada,Victoria,45,2, 
2949,,100 %,ÿNorway,Bergen,45,2, 
2107,,100 %,ÿBrazil,Santos,45,45, 
3136,,100 %,ÿNorway,Bergen,45,2, 
2574,,100 %,ÿNetherlands,Zwolle,45,9, 
3419,,100 %,ÿUnited States of America,"Cambridge, MA",44,6, 
2867,,100 %,ÿFinland,Vantaa,44,5, 
2584,,100 %,ÿGermany,Rendsburg,44,28, 
2340,,100 %,ÿSpain,Valencia,44,0, 
3099,,100 %,ÿNetherlands,Espel,44,0, 
2147,,99 %,ÿSpain,S/C de Tenerife,44,32, 
2251,,100 %,ÿNetherlands,Maasbommel,43,1, 
2885,,100 %,ÿUnited Kingdom,Hartlepool,43,43, 
3862,,100 %,ÿAustralia,Tea Tree Gully,43,0, 
2191,,100 %,ÿUnited Kingdom,Aberdeen,43,4, 
2485,,100 %,ÿSlovakia,Miloslavov,43,35, 
2398,,100 %,ÿGermany,Berlin,43,1, 
2995,,99 %,ÿAustralia,Kingston,43,12, 
2447,,100 %,ÿUnited Kingdom,Rochester,43,2, 
2695,,100 %,ÿFinland,Turku,43,8, 
2567,,95 %,ÿUnited Kingdom,Plymouth,43,0, 
3841,,100 %,ÿFrance,Brest,43,0, 
2943,,100 %,ÿNew Zealand,Auckland,42,42, 
2094,,100 %,ÿNetherlands,Helmond,42,0, 
2571,,100 %,ÿNetherlands,Leens,42,0, 
2453,,100 %,ÿNorway,Kristiansand,42,11, 
3217,,100 %,ÿUnited States of America,"Seattle, WA",42,5, 
3071,,100 %,ÿMexico,Gulf of California,42,0, 
2773,,100 %,ÿSpain,Burriana,41,31, 
2101,,100 %,ÿNorway,Tysnes,41,9, 
3032,,100 %,ÿSpain,Badalona,41,6, 
3476,,100 %,ÿSweden,S”lvesborg,41,41, 
2030,,99 %,ÿGermany,Rostock,40,15, 
3215,,100 %,ÿBelgium,Antwerp,40,2, 
3166,,100 %,ÿNetherlands,Zaandam,40,0, 
3347,,100 %,ÿNetherlands,Krimpen aan den IJssel,40,2, 
2713,,100 %,ÿUnited Kingdom,"Scotland, Greenock",40,33, 
2904,,100 %,ÿNetherlands,Wezep,40,2, 
2345,,100 %,ÿUnknown,Multiple AIS stations,40,0, 
2693,,100 %,ÿFrance,Roaming station,40,0,SailGrib
2712,,27 %,ÿIndonesia,Makassar,40,40, 
2377,,100 %,ÿUnited Kingdom,Poole,40,15, 
2801,,100 %,ÿFrance,Boulogne-sur-Mer,39,33, 
2266,,100 %,ÿSweden,Sodersvik,39,9, 
3241,,100 %,ÿMorocco,Casablanca,39,38, 
2629,,100 %,ÿUnited States of America,"Monterey, CA",39,19, 
3193,,100 %,ÿUnited Kingdom,Aberdeenshire,39,18, 
3268,,99 %,ÿNetherlands,The Hague,38,0, 
2818,,100 %,ÿUnited States of America,"Hawaii, Kailua",38,25, 
2022,,100 %,ÿJapan,Hamamatsu Hamana,38,38, 
2111,,98 %,ÿTurkey,G”cek,38,38, 
2367,,100 %,ÿSpain,Sant Carles de la Rapita,38,38, 
3083,,100 %,ÿCanada,New Westminster,37,0, 
2106,,54 %,ÿDenmark,L›rslev,37,23, 
2691,,100 %,ÿNetherlands,Utrecht,37,0, 
3812,,91 %,ÿSpain,Valencia,37,0, 
2928,,100 %,ÿNorway,Hammerfest,37,15, 
2165,,100 %,ÿGermany,Hamburg,36,1, 
3318,,100 %,ÿSpain,Getxo,36,36, 
2205,,100 %,ÿPortugal,Silves,36,12, 
2415,,100 %,ÿFrance,Brest,36,1, 
3300,,100 %,ÿNorway,Bod›,36,2, 
3470,,94 %,ÿFrance,Saint-Malo,36,7, 
3076,,100 %,ÿFrance,Hegenheim,36,25, 
2777,,100 %,ÿUnited Kingdom,Southampton,36,0, 
2558,,100 %,ÿUnited Kingdom,Gelliswick,35,34, 
3095,,91 %,ÿPoland,Szczecin,35,3,ALERT PLUS ?nergetyka i ?elekomunikacja
2749,,100 %,ÿFrance,Carnon,35,34, 
3727,,100 %,ÿUnited States of America,"Boston, MA",35,1, 
2635,,100 %,ÿItaly,Roaming station,35,0, 
2140,,100 %,ÿNetherlands,Rotterdam,34,0, 
