ID,Status,Uptime,Country,Location,Ships,Distinct,Contributor
3092,,100 %,ÿUnited States of America,Bainbridge Island,185,3, 
2602,,100 %,ÿSpain,Castelldefels,179,64, 
3240,,100 %,ÿNetherlands,Huizen,176,22, 
3665,,100 %,ÿSweden,Stockholm,176,30, 
3700,,100 %,ÿNetherlands,Emmeloord,175,45, 
2624,,100 %,ÿSpain,Las Palmas de Gran Canaria,171,38, 
2806,,26 %,ÿUnited States of America,San Francisco,169,23, 
2826,,100 %,ÿUnknown,Roaming station,168,166, 
3443,,100 %,ÿUnited States of America,Seattle,167,0, 
2940,,98 %,ÿAustralia,"Thornlands, Queensland",165,39, 
2112,,100 %,ÿNetherlands,Harlingen,165,83, 
3965,,100 %,ÿItaly,Genoa,164,14, 
3322,,100 %,ÿKorea,Busan,162,14, 
2029,,100 %,ÿNetherlands,Den Oever,162,39, 
2088,,88 %,ÿSingapore,Singapore,160,2, 
2338,,100 %,ÿUnited Arab Emirates,Ansam,160,122, 
2762,,100 %,ÿSingapore,Singapore,159,16, 
3392,,100 %,ÿGermany,Lienen,159,15, 
2726,,100 %,ÿUnited States of America,Seattle,158,0, 
3537,,100 %,ÿPoland,Boles?awiec,156,4, 
2652,,100 %,ÿGermany,Hamburg,155,0, 
2178,,100 %,ÿFrance,Rouen,155,0, 
2489,,48 %,ÿItaly,Genoa,155,11, 
2355,,100 %,ÿSweden,"Torslanda, Gothenburg ",155,17, 
3681,,100 %,ÿUnited States of America,Seattle,154,0, 
2281,,100 %,ÿPortugal,Sines,152,101, 
2857,,100 %,ÿCanada,Vancouver,149,1, 
3203,,94 %,ÿGreece,Athens,147,6, 
3143,,37 %,ÿUnited States of America,"Houston, Texas",146,77, 
3023,,100 %,ÿNetherlands,Rozenburg,145,0, 
3335,,97 %,ÿNetherlands,Genderen,143,53, 
3632,,100 %,ÿSingapore,Singapore,143,2, 
2799,,75 %,ÿIndonesia,Jepara,142,130, 
2737,,100 %,ÿGermany,Hamburg,141,1, 
2221,,100 %,ÿNorway,Stavanger,141,16, 
3824,,100 %,ÿUnited States of America,"Miami, FL",140,3, 
3156,,100 %,ÿGreece,Athens,139,1, 
2490,,55 %,ÿIndonesia,Jakarta,139,137, 
2372,,100 %,ÿCanada,Vancouver,137,0, 
2981,,100 %,ÿBelgium,Oostende,137,2, 
2344,,100 %,ÿSlovenia,Koper,137,26, 
2747,,100 %,ÿGermany,Wilhelmshaven,137,4, 
2505,,100 %,ÿSweden,G”teborg,135,2, 
3428,,100 %,ÿSpain,Valencia,135,0, 
2847,,100 %,ÿSweden,Stockholm,135,2, 
3142,,100 %,ÿUnknown,Roaming station,135,0, 
2270,,100 %,ÿSaint Martin (FR),Simpson Bay,134,63, 
3168,,100 %,ÿPoland,Gda?sk,130,7, 
2384,,100 %,ÿNorway,Kristiansund,129,20, 
3984,,100 %,ÿNorway,Tromsoe,128,39, 
2087,,100 %,ÿGermany,Duisburg,128,109, 
2614,,100 %,ÿUnited States of America,Kingwood,127,126, 
3358,,100 %,ÿSweden,Gothenburg,127,0, 
2610,,100 %,ÿGermany,Kiel,126,25, 
2350,,100 %,ÿNetherlands,Delfzijl,126,72, 
2559,,100 %,ÿNetherlands,Nijmegen,124,2, 
2018,,100 %,ÿUnited Kingdom,Cowes,124,27, 
3376,,100 %,ÿUnited States of America,San Francisco,123,7, 
2831,,100 %,ÿNetherlands,Delft,123,1, 
2139,,100 %,ÿDenmark,Islands Brygge,122,41, 
2388,,100 %,ÿFinland,Finland,122,50,Pocket Mariner
2426,,100 %,ÿUnited States of America,San Francisco Bay,121,6, 
2102,,93 %,ÿFrance,Antibes,121,2, 
2757,,100 %,ÿUnited States of America,New Orleans,121,120, 
2076,,100 %,ÿSpain,Murcia,120,90,Localiz
2037,,100 %,ÿFrance,France,120,7, 
2093,,100 %,ÿFrance,Rouen,120,5, 
2597,,100 %,ÿUnited States of America,San Pedro,120,16, 
2523,,100 %,ÿNetherlands,Middenbeemster,119,1, 
2481,,100 %,ÿFinland,Vaasa,118,31, 
3135,,100 %,ÿNetherlands,Koog aan de Zaan,117,4, 
2770,,100 %,ÿNew Zealand,Marlborough Sounds,116,106, 
3299,,100 %,ÿNetherlands,Zwijndrecht,116,15, 
2278,,100 %,ÿArgentina,Mar del Plata,115,115, 
2402,,100 %,ÿNetherlands,Spijkenisse,115,2, 
2471,,100 %,ÿFrance,UBS-Vannes,115,5, 
3933,,100 %,ÿUnited Kingdom,"Bursledon, Solent",115,5, 
3673,,100 %,ÿSpain,Barcelona,113,30, 
2975,,100 %,ÿTurkey,Fethiye,113,107, 
2334,,98 %,ÿRussian Federation,Ust-Luga,112,82, 
3198,,100 %,ÿNorway,"Jeloy, Moss",111,10, 
2335,,100 %,ÿFrance,Le Havre,111,2, 
2797,,100 %,ÿUnited States of America,Signal Hill,110,10, 
2035,,100 %,ÿUnited States of America,Seattle,110,102,Shine Micro
2955,,100 %,ÿCanada,Bowen Island,110,2, 
2554,,100 %,ÿNetherlands,Gorinchem,110,29, 
3258,,35 %,ÿViet Nam,Haiphong,110,110, 
2886,,100 %,ÿNetherlands,Maassluis,109,1, 
3317,,100 %,ÿNetherlands,Veere,109,2,Marina Veere B.V.
3234,,100 %,ÿFrance,L'Epine,109,5, 
3616,,99 %,ÿNetherlands,Vlissingen,108,2, 
2692,,81 %,ÿSingapore,Pasir Ris,106,34, 
2731,,100 %,ÿUkraine,Kyiv,106,0, 
2512,,100 %,ÿCanada,Quadra Island,105,53, 
3412,,100 %,ÿNetherlands,Rotterdam,105,0, 
2474,,100 %,ÿUnited Kingdom,Gosport,103,12, 
2460,,100 %,ÿDenmark,Niv†,103,14, 
2117,,98 %,ÿIndonesia,"Bintulu, Sarawak",101,101, 
2923,,100 %,ÿDenmark,Lemvig,100,100, 
3459,,25 %,ÿBelgium,Oostende,100,4,Flanders Marine Institute
3354,,100 %,ÿAustralia,Port Hedland,98,52, 
2607,,100 %,ÿUnknown,Roaming station,97,10, 
3491,,81 %,ÿGermany,Hamburg,96,0, 
3634,,87 %,ÿItaly,Udine,96,7, 
2259,,100 %,ÿColombia,Salgar,96,1, 
2899,,100 %,ÿGermany,Berlin,95,70, 
2422,,100 %,ÿAustralia,Collaroy Plateau,94,52, 
2305,,100 %,ÿUnited States of America,"Florida, Fort Lauderdale",94,7, 
3207,,100 %,ÿThailand,Bangkok,94,2, 
2708,,96 %,ÿUnited Kingdom,Fareham,92,4, 
2720,,100 %,ÿSpain,Vigo Bay,92,25, 
2771,,100 %,ÿNetherlands,West-Terschelling,92,46,Maritime Institute Willem Barentsz
3296,,100 %,ÿNorway,Stavanger,92,12, 
3329,,100 %,ÿUnited Kingdom,Plymouth,92,33, 
3400,,100 %,ÿPhilippines,Paranaque,91,88, 
2649,,100 %,ÿUnited Kingdom,Southampton,91,3, 
3287,,92 %,ÿNetherlands,Renesse,91,13, 
2641,,100 %,ÿGermany,Hooksiel,91,8, 
3176,,100 %,ÿSweden,N„sudden Ingar”,91,1, 
2537,,100 %,ÿUnited States of America,"Savannah, Georgia",90,33, 
3093,,100 %,ÿCyprus,Limassol,89,58, 
2337,,100 %,ÿBrazil,Florianopolis,89,89, 
3827,,61 %,ÿTaiwan (Province of China),Keelung,89,88, 
3526,,100 %,ÿUnited Arab Emirates,Abu Dhabi,88,46, 
2379,,100 %,ÿNetherlands,Zeist,88,33,QPS
2912,,100 %,ÿBelgium,Zeebruge,87,24,dotOcean
2655,,100 %,ÿNetherlands,Sliedrecht,87,55, 
2807,,100 %,ÿGermany,Bremerhaven,87,0, 
2950,,100 %,ÿUnited States of America,"Anacortes, WA",87,16, 
3307,,100 %,ÿPoland,Gdansk,86,0, 
2963,,100 %,ÿUnited States of America,"Anacortes, WA",86,22,CleverKathy Designs
2180,,100 %,ÿFrance,Rouen,85,0, 
2893,,100 %,ÿIsrael,Haifa,85,0, 
3445,,96 %,ÿUnited Kingdom,Minster On Sea,85,0, 
2371,,100 %,ÿIsrael,Haifa,85,0, 
3141,,100 %,ÿNetherlands,Harkstede,84,9, 
2812,,100 %,ÿUnited States of America,San Francisco,84,63, 
2464,,98 %,ÿGermany,Wentorf,83,0, 
2697,,100 %,ÿUnited States of America,"Bremerton, WA",82,11, 
3653,,100 %,ÿGreece,Aegina Island,81,4, 
2817,,100 %,ÿNetherlands,WSV de Kogge,81,17, 
2502,,100 %,ÿAustralia,Scarborough,80,34, 
3939,,100 %,ÿFrance,Nice,80,4, 
2189,,100 %,ÿItaly,Milazzo,80,53, 
2473,,100 %,ÿNorway,"Oslofjord, Fulehuk Lighthouse",80,4, 
2791,,100 %,ÿUnited States of America,"Florida, Tampa",79,50, 
3597,,100 %,ÿUnited States of America,Hampton Virginia,79,42, 
2719,,100 %,ÿLithuania,Klaipeda,79,79, 
2825,,100 %,ÿUnited Kingdom,Alton,78,15, 
2845,,100 %,ÿGermany,Cuxhaven,78,52, 
2804,,100 %,ÿNorway,Oslo,78,3, 
3842,,100 %,ÿUnited Kingdom,Brighton,77,44, 
3061,,100 %,ÿArgentina,Buenos Aires,77,77, 
3544,,100 %,ÿSweden,Gothenburg,77,0, 
2813,,100 %,ÿCanada,Vancouver,76,5, 
2718,,100 %,ÿUnknown,Roaming station,76,20, 
2813,,100 %,ÿCanada,Vancouver,76,5, 
2043,,100 %,ÿPoland,Szczecin-Golecin,76,38,Advanced Technology Engineering
3630,,100 %,ÿAustralia,Cape Lambert,76,30, 
3593,,100 %,ÿGermany,Rostock,76,57, 
2511,,100 %,ÿSouth Africa,Cape Town,76,23, 
2892,,100 %,ÿNetherlands,Duiven,75,14, 
2922,,100 %,ÿSpain,Alcaidesa,75,38, 
2463,,100 %,ÿCanada,Prince Rupert,75,4, 
3012,,80 %,ÿTurkey,Istanbul,75,75, 
2887,,100 %,ÿSweden,Djurhamn,74,18, 
2574,,92 %,ÿNetherlands,Zwolle,74,19, 
3660,,74 %,ÿAustralia,Roaming station,73,27, 
2137,,100 %,ÿGermany,Bremen,73,2, 
3152,,100 %,ÿBelgium,Zeebrugge,72,39,Citymesh
2191,,100 %,ÿUnited Kingdom,Aberdeen,72,47, 
3752,,100 %,ÿJapan,Tokyo,72,71, 
2073,,100 %,ÿUnited Kingdom,Felixstowe ,72,14, 
2277,,100 %,ÿUnited States of America,Dania Beach - Florida,72,4, 
3004,,100 %,ÿSlovenia,Izola,72,2, 
2380,,100 %,ÿFinland,Helsinki,71,23, 
2593,,100 %,ÿCanada,Prince Rupert,71,0, 
3077,,100 %,ÿGermany,Kiel,71,0, 
2058,,100 %,ÿDenmark,Humlebaek,71,2, 
2289,,100 %,ÿFrance,Six Fours Les Plages,71,70, 
2136,,100 %,ÿNetherlands,NW_Overijssel ,71,9, 
3175,,97 %,ÿUnited Kingdom,Tangmere,71,26, 
3136,,100 %,ÿNorway,Bergen,70,2, 
3674,,99 %,ÿUnited States of America,"Seattle, WA",70,0, 
2667,,99 %,ÿNetherlands,Eelde,69,8, 
2684,,100 %,ÿNorway,"Oslo, Frognerkilen",68,31, 
2347,,100 %,ÿNetherlands,The Hague,68,0, 
2313,,100 %,ÿUnited Kingdom,"Broadstairs, Kent",67,2, 
2589,,99 %,ÿNorway,Asker,67,33, 
2648,,100 %,ÿUnited Kingdom,London,67,4, 
2949,,100 %,ÿNorway,Bergen,67,1, 
3574,,100 %,ÿSpain,Vigo,66,1, 
3174,,100 %,ÿUnited Kingdom,"Higham, Kent",66,4, 
2130,,100 %,ÿUnited Kingdom,Sheerness,66,0, 
2952,,100 %,ÿGermany,Hamburg,66,0, 
3269,,100 %,ÿNetherlands,Bergen op Zoom,66,9, 
2661,,100 %,ÿNetherlands,Amersfoort,66,16, 
2061,,100 %,ÿBelgium,Ostend,65,0, 
2821,,100 %,ÿCanada,Burnaby,65,0, 
2701,,100 %,ÿAustralia,O'Connor,65,57, 
2959,,100 %,ÿSpain,Valencia,64,0, 
2116,,100 %,ÿUnited States of America,"Eastport, Annapolis, MD",64,44, 
2397,,100 %,ÿDenmark,Copenhagen,64,18, 
2304,,100 %,ÿSweden,Ingarostrand,64,5, 
2095,,100 %,ÿUnited Kingdom,Southampton,64,7, 
2304,,100 %,ÿSweden,Ingarostrand,64,5, 
3417,,100 %,ÿSweden,Sodra Bjorkfjarden,63,30, 
2135,,100 %,ÿUnited States of America,"Wilmington, CA",63,0, 
2262,,100 %,ÿSweden,Karlskrona,63,57, 
3473,,100 %,ÿNetherlands,Breskens,63,1, 
3193,,100 %,ÿUnited Kingdom,Aberdeenshire,62,27, 
3075,,93 %,ÿSlovenia,Colomban,62,0, 
3768,,100 %,ÿSouth Africa,Cape Town,61,7, 
2625,,100 %,ÿNetherlands,Sint Anne,61,5, 
2642,,100 %,ÿUnited Kingdom,Southampton,61,2, 
3962,,48 %,ÿUnited States of America,Seattle,61,2, 
2525,,99 %,ÿItaly,Meta (Naples),61,57, 
2147,,63 %,ÿSpain,S/C de Tenerife,61,47, 
2279,,100 %,ÿAustralia,Minyama Sunshine Coast QLD,61,54, 
2206,,100 %,ÿUnited Kingdom,Cleethorpes,61,0, 
3271,,100 %,ÿSpain,Torrevieja,61,32, 
2110,,100 %,ÿGermany,Bremen,60,1, 
2973,,100 %,ÿUnited States of America,Savannah GA,60,3, 
3254,,100 %,ÿNetherlands,Emmeloord,60,0, 
2689,,100 %,ÿNorway,Haugesund,60,7, 
2020,,100 %,ÿUnited Kingdom,Liverpool,60,0,www.shipais.com
2113,,100 %,ÿSaudi Arabia,Tabuk,60,57, 
2777,,100 %,ÿUnited Kingdom,Southampton,59,0, 
3423,,100 %,ÿGermany,Oldendorf,59,15, 
3721,,100 %,ÿNorway,Bergen,59,8, 
3241,,100 %,ÿMorocco,Casablanca,59,59, 
2070,,100 %,ÿAustralia,"Nelson Bay, NSW",59,41, 
2867,,100 %,ÿFinland,Vantaa,59,9, 
3497,,100 %,ÿDenmark,R›dby,59,10, 
2115,,100 %,ÿUnited Kingdom,London,59,0, 
3812,,93 %,ÿSpain,Valencia,58,0, 
2273,,100 %,ÿNetherlands,Rotterdam,58,0, 
3130,,100 %,ÿDenmark,Lunderskov,57,20, 
2976,,100 %,ÿCanada,Vancouver,56,1, 
2911,,100 %,ÿSpain,el Toro,56,30, 
2573,,98 %,ÿItaly,Venice,56,18, 
3447,,100 %,ÿSweden,Helsingborg,56,12, 
3090,,100 %,ÿSouth Africa,Umhlanga,55,7, 
2081,,95 %,ÿMartinique,Fort-de-France,55,29, 
3151,,100 %,ÿNorway,Trondheim,55,22, 
2741,,100 %,ÿUnited States of America,Stanford,55,2, 
2403,,100 %,ÿGermany,Stadersand,55,8, 
2251,,85 %,ÿNetherlands,Maasbommel,54,2, 
2165,,100 %,ÿGermany,Hamburg,54,2, 
3347,,100 %,ÿNetherlands,Krimpen aan den IJssel,54,6, 
2094,,100 %,ÿNetherlands,Helmond,54,0, 
2819,,96 %,ÿUnknown,Roaming station,54,10, 
2586,,100 %,ÿNorway,"Jeloy, Moss",54,0, 
2773,,99 %,ÿSpain,Burriana,54,35, 
2571,,100 %,ÿNetherlands,Leens,54,0, 
3581,,48 %,ÿGermany,Helgoland,53,30, 
2351,,100 %,ÿNetherlands,Goes,53,3, 
2782,,100 %,ÿNetherlands,Sneek,53,48, 
3471,,100 %,ÿSweden,Wik-Inn Marina,53,36, 
2996,,100 %,ÿGreece,Nea Erithrea,53,0, 
3809,,100 %,ÿUnited States of America,Norfolk VA,53,16, 
3646,,100 %,ÿNetherlands,Urk,52,1, 
2282,,100 %,ÿUnited States of America,Seattle,52,5, 
2654,,100 %,ÿGuernsey,St Martin,52,22, 
2107,,100 %,ÿBrazil,Santos,52,52, 
2394,,100 %,ÿItaly,Livorno,51,2, 
2308,,100 %,ÿUnited States of America,"Jupiter, FL",51,51, 
2695,,100 %,ÿFinland,Turku,51,12, 
3822,,100 %,ÿCanada,Calgary,51,28, 
3840,,100 %,ÿDenmark,R›sn‘s Fyr,51,38, 
3007,,100 %,ÿNetherlands,Maarssen,51,3, 
2333,,100 %,ÿUnited Kingdom,Worldwide,50,27, 
2836,,100 %,ÿFrance,Brest,50,7, 
3845,,100 %,ÿUnited States of America,"Bellingham, WA",50,37, 
2428,,100 %,ÿFrance,Le Havre,50,1, 
2346,,100 %,ÿNetherlands,Amsterdam,49,1, 
3233,,83 %,ÿUnited Kingdom,Roaming station,49,48, 
3256,,100 %,ÿUnited Kingdom,Bangor,49,42, 
2247,,100 %,ÿUnited States of America,"Hanover, Maryland ",49,8, 
3654,,100 %,ÿUnited Kingdom,Portsmouth,49,0, 
3043,,100 %,ÿMonaco,Monaco,49,36, 
2995,,93 %,ÿAustralia,Kingston,49,12, 
3997,,100 %,ÿNorway,Molde,49,26, 
2199,,100 %,ÿUnited States of America,Vicksburg,49,49, 
2060,,100 %,ÿUnited Kingdom,Solent,48,3,ShipFinder
2163,,100 %,ÿAustralia,Koumala,48,48, 
3291,,100 %,ÿGreece,Peraia,48,31, 
2739,,100 %,ÿAustralia,Townsville,48,14, 
3099,,75 %,ÿNetherlands,Espel,48,1, 
2928,,99 %,ÿNorway,Hammerfest,48,15, 
2290,,100 %,ÿGreece,Athens,48,17, 
3149,,100 %,ÿGermany,Bremerhaven,48,0, 
3217,,100 %,ÿUnited States of America,"Seattle, WA",47,8, 
3987,,100 %,ÿBelgium,Wenduine,47,4, 
2904,,100 %,ÿNetherlands,Wezep,47,0, 
3749,,100 %,ÿSweden,Enskede,46,0, 
2101,,100 %,ÿNorway,Tysnes,46,14, 
3083,,100 %,ÿCanada,New Westminster,46,0, 
2805,,100 %,ÿGermany,Norderney,46,37, 
3470,,94 %,ÿFrance,Saint-Malo,46,6, 
3076,,100 %,ÿFrance,Hegenheim,45,29, 
3032,,100 %,ÿSpain,Badalona,45,13, 
2713,,100 %,ÿUnited Kingdom,"Scotland, Greenock",45,17, 
2367,,100 %,ÿSpain,Sant Carles de la Rapita,45,45, 
3221,,100 %,ÿUnited States of America,"Mill Valley, CA",45,1, 
3145,,100 %,ÿCanada,Vancouver,45,2, 
2925,,100 %,ÿAustralia,Elizabeth,45,10, 
2713,,100 %,ÿUnited Kingdom,"Scotland, Greenock",45,17, 
3212,,100 %,ÿNetherlands,Maarssenbroek,44,19, 
3215,,100 %,ÿBelgium,Antwerp,44,0, 
2032,,100 %,ÿGreece,Athens,44,0, 
3202,,100 %,ÿHong Kong,Tsuen Wan,44,3, 
2198,,100 %,ÿNorway,Kristiansund,44,0, 
2485,,100 %,ÿSlovakia,Miloslavov,44,41, 
3658,,99 %,ÿUnited States of America,Cape May,44,37, 
2453,,100 %,ÿNorway,Kristiansand,44,11, 
2590,,100 %,ÿNetherlands,Breda,44,10, 
2786,,100 %,ÿTurkey,BakÕrk”y,43,43, 
2059,,100 %,ÿPortugal,Azores,43,6, 
2099,,78 %,ÿUnited States of America,US East Coast,43,27, 
2398,,100 %,ÿGermany,Berlin,43,1, 
2522,,100 %,ÿFrance,Port de Bouc,43,43, 
2764,,100 %,ÿNorway,Skudeneshavn,43,3, 
2653,,100 %,ÿFrance,La Rochelle,43,30, 
3232,,100 %,ÿGermany,Cologne,42,0, 
3024,,99 %,ÿJapan,"Katsuura, Chiba",42,41, 
2266,,94 %,ÿSweden,Sodersvik,42,8, 
3487,,100 %,ÿUnited States of America,Friday Harbor,42,5, 
3102,,100 %,ÿGreece,Athens,42,0, 
2761,,100 %,ÿNetherlands,Huissen,42,0, 
2885,,100 %,ÿUnited Kingdom,Hartlepool,42,42, 
3159,,100 %,ÿNetherlands,Gendt,41,1, 
2079,,100 %,ÿCanada,Halifax,41,8, 
2377,,100 %,ÿUnited Kingdom,Poole,41,18, 
3419,,100 %,ÿUnited States of America,"Cambridge, MA",40,13, 
2209,,100 %,ÿFrance,Saint-Malo,40,0, 
2861,,100 %,ÿGermany,Karlsruhe,40,36,Fraunhofer IOSB
3200,,100 %,ÿNorway,Bergen / Nyg†rdsh›yden,40,5, 
3278,,100 %,ÿUnited States of America,Maryland,40,8, 
3318,,100 %,ÿSpain,Getxo,39,39, 
2023,,100 %,ÿUnited States of America,"Baltimore, Maryland",39,6, 
2567,,80 %,ÿUnited Kingdom,Plymouth,39,0, 
3543,,100 %,ÿCanada,Halifax,38,5, 
2175,,100 %,ÿGermany,Berlin Rummelsburg,38,1, 
2693,,100 %,ÿFrance,Roaming station,38,0,SailGrib
3031,,100 %,ÿMalta,Malta Freeport,38,34, 
3950,,100 %,ÿNetherlands,Amsterdam,38,0, 
3179,,100 %,ÿDenmark,Aarhus,38,9, 
2345,,100 %,ÿUnknown,Multiple AIS stations,38,0, 
3598,,99 %,ÿAustralia,Tasmania,38,1, 
2796,,100 %,ÿCanada,Victoria,38,1, 
2205,,100 %,ÿPortugal,Silves,37,10, 
2143,,94 %,ÿNetherlands,Sliedrecht,37,9, 
2751,,100 %,ÿNetherlands,Grootegast,37,15, 
3211,,100 %,ÿNew Zealand,Auckland,36,0, 
2693,,100 %,ÿFrance,Roaming station,37,0,SailGrib
2590,,100 %,ÿNetherlands,Breda,37,9, 
2316,,100 %,ÿGuernsey,Guernsey,37,1, 
2584,,98 %,ÿGermany,Rendsburg,36,20, 
2504,,100 %,ÿMalaysia,Kota Kinabalu,36,36, 
2340,,100 %,ÿSpain,Valencia,36,0, 
3031,,100 %,ÿMalta,Malta Freeport,36,32, 
3370,,100 %,ÿNorway,Bodo,36,0, 
2509,,100 %,ÿPortugal,Matosinhos,36,3,CEiiA - Centre of Engineering and Product Development
3226,,99 %,ÿPoland,Szczecin,36,0,ALERT PLUS ?nergetyka i ?elekomunikacja
2669,,100 %,ÿCyprus,Limaasol,36,6, 
3300,,100 %,ÿNorway,Bod›,35,1, 
3492,,79 %,ÿUnited Kingdom,Weymouth,35,1, 
3549,,100 %,ÿNorway,Mehamn,35,35, 
3841,,100 %,ÿFrance,Brest,35,0, 
3211,,100 %,ÿNew Zealand,Auckland,35,0, 
3862,,100 %,ÿAustralia,Tea Tree Gully,35,0, 
