ID,Status,Uptime,Country,Location,Ships,Distinct,Contributor
2821,,100 %,ÿCanada,Burnaby,49,0, 
2101,,97 %,ÿNorway,Tysnes,48,10, 
2453,,100 %,ÿNorway,Kristiansand,48,14, 
2191,,100 %,ÿUnited Kingdom,Aberdeen,47,14, 
2377,,100 %,ÿUnited Kingdom,Poole,47,25, 
2777,,100 %,ÿUnited Kingdom,Southampton,47,1, 
2778,,100 %,ÿNorway,Troms›,46,0, 
2394,,98 %,ÿItaly,Livorno,46,1, 
2713,,100 %,ÿUnited Kingdom,"Scotland, Greenock",46,29, 
2079,,100 %,ÿCanada,Halifax,46,7, 
2485,,100 %,ÿSlovakia,Miloslavov,46,40, 
2050,,100 %,ÿEstonia,Tallinn,46,8, 
2684,,90 %,ÿNorway,"Oslo, Frognerkilen",46,24, 
2885,,100 %,ÿUnited Kingdom,Hartlepool,45,45, 
3543,,82 %,ÿCanada,Halifax,45,5, 
2023,,100 %,ÿUnited States of America,"Baltimore, Maryland",45,6, 
3460,,87 %,ÿUnited States of America,"Everett, Washington",45,38, 
2316,,100 %,ÿGuernsey,Guernsey,45,7, 
3031,,96 %,ÿMalta,Malta Freeport,45,45, 
3721,,100 %,ÿNorway,Bergen,45,7, 
2695,,100 %,ÿFinland,Turku,44,7, 
2282,,100 %,ÿUnited States of America,Seattle,44,4, 
3476,,100 %,ÿSweden,S”lvesborg,44,38, 
2934,,70 %,ÿFrench Polynesia,Tahiti,44,43, 
3646,,100 %,ÿNetherlands,Urk,44,0, 
3083,,100 %,ÿCanada,New Westminster,44,0, 
3076,,96 %,ÿFrance,Hegenheim,44,21, 
3589,,100 %,ÿNorway,Tomasjord,44,0, 
3962,,100 %,ÿUnited States of America,Seattle,43,1, 
3166,,100 %,ÿNetherlands,Zaandam,43,0, 
2796,,100 %,ÿCanada,Victoria,43,1, 
2539,,100 %,ÿCanada,Noth Vancouver,43,0, 
2165,,100 %,ÿGermany,Hamburg,42,1, 
3099,,100 %,ÿNetherlands,Espel,42,0, 
3241,,100 %,ÿMorocco,Casablanca,42,42, 
2205,,100 %,ÿPortugal,Silves,42,14, 
2107,,100 %,ÿBrazil,Santos,42,42, 
2019,,100 %,ÿCanada,"Victoria, BC",41,4, 
2209,,100 %,ÿFrance,Saint-Malo,41,41, 
3522,,100 %,ÿUnited States of America,New York,41,0, 
2712,,100 %,ÿIndonesia,Makassar,41,41, 
3217,,100 %,ÿUnited States of America,"Seattle, WA",41,7, 
2147,,89 %,ÿSpain,S/C de Tenerife,0,0, 
3021,,99 %,ÿNetherlands,Echteld,40,0, 
2398,,100 %,ÿGermany,Berlin,40,1, 
2367,,100 %,ÿSpain,Sant Carles de la Rapita,40,40, 
3077,,99 %,ÿGermany,Kiel,40,0, 
3300,,100 %,ÿNorway,Bod›,40,1, 
3226,,100 %,ÿPoland,Szczecin,40,0,ALERT PLUS ?nergetyka i ?elekomunikacja
2175,,100 %,ÿGermany,Berlin Rummelsburg,39,2, 
3215,,100 %,ÿBelgium,Antwerp,39,1, 
2595,,100 %,ÿGermany,Bremen,39,8, 
3220,,100 %,ÿPoland,"Szczecin, D?bie",39,0,ALERT PLUS ?nergetyka i ?elekomunikacja
2415,,100 %,ÿFrance,Brest,39,1, 
2094,,100 %,ÿNetherlands,Helmond,39,0, 
2995,,41 %,ÿAustralia,Kingston,39,11, 
2571,,100 %,ÿNetherlands,Leens,39,0, 
2525,,100 %,ÿItaly,Meta (Naples),39,35, 
3179,,11 %,ÿDenmark,Aarhus,39,9, 
2963,,96 %,ÿUnited States of America,"Anacortes, WA",39,7,CleverKathy Designs
3095,,100 %,ÿPoland,Szczecin,39,4,ALERT PLUS ?nergetyka i ?elekomunikacja
2140,,98 %,ÿNetherlands,Rotterdam,38,0, 
3471,,100 %,ÿSweden,Wik-Inn Marina,38,18, 
3658,,100 %,ÿUnited States of America,Cape May,38,31, 
2179,,99 %,ÿNew Zealand,Roaming station,38,1, 
2611,,100 %,ÿNew Zealand,Tauranga,38,0, 
2976,,100 %,ÿCanada,Vancouver,38,2, 
3370,,100 %,ÿNorway,Bodo,38,0, 
2447,,100 %,ÿUnited Kingdom,Rochester,38,1, 
3841,,99 %,ÿFrance,Brest,38,0, 
2611,,100 %,ÿNew Zealand,Tauranga,38,0, 
3370,,100 %,ÿNorway,Bodo,38,0, 
2061,,98 %,ÿBelgium,Ostend,37,0, 
2483,,100 %,ÿNetherlands,Nederweert,37,35, 
3574,,100 %,ÿSpain,Vigo,37,1, 
3568,,100 %,ÿFrance,Vabonne,37,3, 
3212,,100 %,ÿNetherlands,Maarssenbroek,37,16, 
2436,,100 %,ÿUnited States of America,"Treehouse, Virgin Islands",37,3, 
2522,,100 %,ÿFrance,Port de Bouc,37,37, 
3007,,99 %,ÿNetherlands,Maarssen,37,5, 
2773,,100 %,ÿSpain,Burriana,37,27, 
2746,,100 %,ÿAustria,Leonding,37,37, 
2251,,100 %,ÿNetherlands,Maasbommel,36,2, 
