ID,Status,Uptime,Country,Location,Ships,Distinct,Contributor
2270,,97 %,ÿSaint Martin (FR),Simpson Bay,242,26, 
2126,,96 %,ÿGermany,Cologne,242,173, 
2036,,100 %,ÿGermany,Hamburg,241,0, 
2298,,99 %,ÿNetherlands,Rotterdam,237,1, 
3917,,100 %,ÿUnited States of America,Jersey City,235,41, 
2169,,88 %,ÿItaly,La Spezia,230,85, 
2292,,100 %,ÿBelgium,Gent,227,130, 
2146,,98 %,ÿSpain,Palma de Mallorca,227,1, 
2831,,100 %,ÿNetherlands,Delft,225,0, 
3313,,100 %,ÿNetherlands,Rotterdam,223,0, 
2261,,100 %,ÿUnited States of America,Seattle,221,76, 
2528,,99 %,ÿUnited Arab Emirates,Abu Dhabi,220,165, 
2597,,100 %,ÿUnited States of America,San Pedro,218,35, 
2638,,100 %,ÿAustralia,Manly,216,94, 
3124,,100 %,ÿNetherlands,Zierikzee,215,77, 
2672,,95 %,ÿUnited States of America,Highlands,213,19, 
3731,,100 %,ÿNetherlands,Rotterdam,211,2, 
2636,,100 %,ÿNetherlands,IJmuiden,211,0, 
3092,,96 %,ÿUnited States of America,Bainbridge Island,211,2, 
2517,,100 %,ÿBrazil,Belem,205,187, 
2031,,100 %,ÿPoland,Gdynia,205,36,SP2XDM
2878,,100 %,ÿGermany,Friedrichsort,203,1, 
2624,,100 %,ÿSpain,Las Palmas de Gran Canaria,201,201, 
2946,,100 %,ÿSingapore,Singapore,197,3, 
2724,,100 %,ÿAustralia,"North Ryde, NSW",192,40, 
2543,,100 %,ÿGermany,Hamburg,191,0, 
2326,,100 %,ÿJapan,Sumoto,191,179, 
3443,,100 %,ÿUnited States of America,Seattle,190,0, 
2236,,100 %,ÿNetherlands,IJmuiden,187,0,SHIPM8
2287,,100 %,ÿNetherlands,Rosmalen,187,133, 
2737,,100 %,ÿGermany,Hamburg,185,1, 
3455,,100 %,ÿUnited States of America,Los Angeles,184,3, 
3715,,100 %,ÿSpain,Valencia,183,36, 
2397,,100 %,ÿDenmark,Copenhagen,183,74, 
2088,,96 %,ÿSingapore,Singapore,181,0, 
3392,,100 %,ÿGermany,Lienen,181,14, 
2559,,100 %,ÿNetherlands,Nijmegen,178,6, 
2291,,100 %,ÿGermany,Bremerhaven,176,5,North Sea Terminal Bremerhaven GmbH & Co.
3737,,100 %,ÿBrazil,Rio de Janeiro,176,176, 
3520,,47 %,ÿTurkey,Kadikoy,174,128, 
2619,,100 %,ÿUnited States of America,Groves,174,1, 
2182,,73 %,ÿCanada,Vancouver,172,4, 
3240,,100 %,ÿNetherlands,Huizen,171,11, 
2344,,100 %,ÿSlovenia,Koper,171,51, 
2177,,100 %,ÿHong Kong,Kowloon,170,31, 
2353,,100 %,ÿTaiwan (Province of China),Kaohsiung,166,165, 
3023,,100 %,ÿNetherlands,Rozenburg,164,1, 
3965,,100 %,ÿItaly,Genoa,163,115, 
2178,,100 %,ÿFrance,Rouen,163,45, 
3537,,100 %,ÿPoland,Boles?awiec,163,5, 
2372,,100 %,ÿCanada,Vancouver,161,2, 
3681,,98 %,ÿUnited States of America,Seattle,160,0, 
3665,,90 %,ÿSweden,Stockholm,160,48, 
2826,,100 %,ÿUnknown,Roaming station,158,157, 
3616,,100 %,ÿNetherlands,Vlissingen,158,3, 
2402,,100 %,ÿNetherlands,Spijkenisse,158,1, 
2806,,87 %,ÿUnited States of America,San Francisco,157,18, 
2443,,100 %,ÿNetherlands,Julianadorp,154,56, 
2857,,100 %,ÿCanada,Vancouver,153,1, 
2087,,100 %,ÿGermany,Duisburg,152,127, 
3332,,100 %,ÿRussian Federation,Vladivostok,152,152, 
2726,,100 %,ÿUnited States of America,Seattle,151,0, 
3513,,94 %,ÿNetherlands,Hoornaar,151,25, 
3377,,100 %,ÿUnited Kingdom,Gosport,150,11, 
2747,,100 %,ÿGermany,Wilhelmshaven,149,6, 
3012,,77 %,ÿTurkey,Istanbul,148,132, 
3135,,100 %,ÿNetherlands,Koog aan de Zaan,147,6, 
3824,,100 %,ÿUnited States of America,"Miami, FL",147,3, 
3932,,100 %,ÿFrench Polynesia,Roaming station,146,0, 
2305,,100 %,ÿUnited States of America,"Florida, Fort Lauderdale",146,1, 
2355,,100 %,ÿSweden,"Torslanda, Gothenburg ",146,18, 
2369,,100 %,ÿUnited States of America,Seattle,146,0, 
2035,,100 %,ÿUnited States of America,Seattle,145,133,Shine Micro
2029,,86 %,ÿNetherlands,Den Oever,144,10, 
2662,,100 %,ÿFrance,Le Havre,142,26, 
2602,,100 %,ÿSpain,Castelldefels,142,47, 
2426,,100 %,ÿUnited States of America,San Francisco Bay,141,12, 
2112,,100 %,ÿNetherlands,Harlingen,141,63, 
2262,,83 %,ÿSweden,Karlskrona,140,100, 
3203,,100 %,ÿGreece,Athens,139,3, 
2637,,100 %,ÿAustralia,Devonport,137,87, 
2799,,76 %,ÿIndonesia,Jepara,136,129, 
2886,,100 %,ÿNetherlands,Maassluis,134,1, 
2037,,100 %,ÿFrance,France,134,4, 
2512,,100 %,ÿCanada,Quadra Island,134,58, 
2797,,100 %,ÿUnited States of America,Signal Hill,134,11, 
2610,,100 %,ÿGermany,Kiel,133,35, 
2076,,100 %,ÿSpain,Murcia,132,86,Localiz
2505,,100 %,ÿSweden,G”teborg,132,0, 
2281,,100 %,ÿPortugal,Sines,131,93, 
3428,,99 %,ÿSpain,Valencia,131,0, 
2139,,100 %,ÿDenmark,Islands Brygge,128,40, 
3816,,100 %,ÿSingapore,Singapore,128,0, 
2770,,100 %,ÿNew Zealand,Marlborough Sounds,128,114, 
2422,,90 %,ÿAustralia,Collaroy Plateau,128,61, 
2718,,100 %,ÿUnknown,Roaming station,127,23, 
3367,,100 %,ÿQatar,Doha,127,127, 
3376,,100 %,ÿUnited States of America,San Francisco,126,13, 
3024,,100 %,ÿJapan,"Katsuura, Chiba",126,118, 
3168,,100 %,ÿPoland,Gda?sk,124,8, 
2350,,98 %,ÿNetherlands,Delfzijl,124,99, 
2950,,55 %,ÿUnited States of America,"Anacortes, WA",124,25, 
3752,,100 %,ÿJapan,Tokyo,123,115, 
3700,,83 %,ÿNetherlands,Emmeloord,122,4, 
2460,,100 %,ÿDenmark,Niv†,121,13, 
3234,,100 %,ÿFrance,L'Epine,119,3, 
2762,,96 %,ÿSingapore,Singapore,118,3, 
2338,,100 %,ÿUnited Arab Emirates,Ansam,118,83, 
3299,,100 %,ÿNetherlands,Zwijndrecht,117,14, 
2199,,100 %,ÿUnited States of America,Vicksburg,117,117, 
3156,,100 %,ÿGreece,Athens,116,1, 
2221,,100 %,ÿNorway,Stavanger,116,25, 
3984,,100 %,ÿNorway,Tromsoe,115,22, 
2523,,100 %,ÿNetherlands,Middenbeemster,115,0, 
3400,,100 %,ÿPhilippines,Paranaque,114,113, 
3412,,100 %,ÿNetherlands,Rotterdam,113,0, 
2481,,100 %,ÿFinland,Vaasa,113,34, 
3459,,80 %,ÿBelgium,Oostende,112,2,Flanders Marine Institute
3632,,100 %,ÿSingapore,Singapore,111,0, 
2981,,75 %,ÿBelgium,Oostende,111,0, 
3933,,100 %,ÿUnited Kingdom,"Bursledon, Solent",111,9, 
3317,,100 %,ÿNetherlands,Veere,111,2,Marina Veere B.V.
3287,,82 %,ÿNetherlands,Renesse,110,10, 
3974,,100 %,ÿUnited States of America,Seattle,110,0, 
2093,,100 %,ÿFrance,Rouen,110,7, 
2471,,100 %,ÿFrance,UBS-Vannes,110,9, 
3673,,100 %,ÿSpain,Barcelona,109,24, 
2975,,100 %,ÿTurkey,Fethiye,109,96, 
3634,,74 %,ÿItaly,Udine,109,11, 
2757,,100 %,ÿUnited States of America,New Orleans,108,108, 
2335,,100 %,ÿFrance,Le Havre,107,1, 
3335,,100 %,ÿNetherlands,Genderen,107,36, 
2607,,100 %,ÿUnknown,Roaming station,106,9, 
2940,,100 %,ÿAustralia,"Thornlands, Queensland",106,14, 
2102,,100 %,ÿFrance,Antibes,105,1, 
3358,,100 %,ÿSweden,Gothenburg,104,0, 
3597,,100 %,ÿUnited States of America,Hampton Virginia,100,43, 
2388,,100 %,ÿFinland,Finland,100,69,Pocket Mariner
3597,,100 %,ÿUnited States of America,Hampton Virginia,100,43, 
2955,,100 %,ÿCanada,Bowen Island,98,1, 
3307,,93 %,ÿPoland,Gdansk,97,1, 
3198,,100 %,ÿNorway,"Jeloy, Moss",97,2, 
3322,,100 %,ÿKorea,Busan,96,8, 
3581,,45 %,ÿGermany,Helgoland,95,59, 
2277,,100 %,ÿUnited States of America,Dania Beach - Florida,95,9, 
2641,,100 %,ÿGermany,Hooksiel,92,10, 
2099,,100 %,ÿUnited States of America,US East Coast,92,13, 
3264,,100 %,ÿNetherlands,Utrecht,91,16, 
2371,,95 %,ÿIsrael,Haifa,90,0, 
3207,,91 %,ÿThailand,Bangkok,90,5, 
2655,,100 %,ÿNetherlands,Sliedrecht,90,52, 
2731,,100 %,ÿUkraine,Kyiv,90,0, 
2365,,100 %,ÿNew Zealand,Auckland,90,0, 
2018,,100 %,ÿUnited Kingdom,Cowes,90,11, 
2893,,95 %,ÿIsrael,Haifa,90,0, 
3152,,95 %,ÿBelgium,Zeebrugge,89,35,Citymesh
2923,,100 %,ÿDenmark,Lemvig,88,81, 
3445,,100 %,ÿUnited Kingdom,Minster On Sea,88,0, 
2708,,100 %,ÿUnited Kingdom,Fareham,87,4, 
2771,,100 %,ÿNetherlands,West-Terschelling,86,57,Maritime Institute Willem Barentsz
2473,,100 %,ÿNorway,"Oslofjord, Fulehuk Lighthouse",86,11, 
2847,,100 %,ÿSweden,Stockholm,85,1, 
3254,,100 %,ÿNetherlands,Emmeloord,85,0, 
3093,,100 %,ÿCyprus,Limassol,85,84, 
2892,,100 %,ÿNetherlands,Duiven,85,22, 
2963,,96 %,ÿUnited States of America,"Anacortes, WA",84,15,CleverKathy Designs
2812,,100 %,ÿUnited States of America,San Francisco,84,56, 
2113,,100 %,ÿSaudi Arabia,Tabuk,83,79, 
2628,,100 %,ÿSweden,Nyk”ping,83,19, 
2130,,100 %,ÿUnited Kingdom,Sheerness,83,0, 
2290,,99 %,ÿGreece,Athens,83,25, 
2993,,93 %,ÿThailand,Samut Prakan,82,69, 
3684,,100 %,ÿNetherlands,Alkmaar,82,11, 
3491,,76 %,ÿGermany,Hamburg,82,1, 
3329,,100 %,ÿUnited Kingdom,Plymouth,81,19, 
2813,,100 %,ÿCanada,Vancouver,81,1, 
2817,,100 %,ÿNetherlands,WSV de Kogge,81,18, 
2278,,100 %,ÿArgentina,Mar del Plata,80,80, 
2073,,100 %,ÿUnited Kingdom,Felixstowe ,80,12, 
2899,,100 %,ÿGermany,Berlin,80,63, 
2537,,99 %,ÿUnited States of America,"Savannah, Georgia",80,32, 
3593,,100 %,ÿGermany,Rostock,80,41, 
2502,,100 %,ÿAustralia,Scarborough,79,27, 
2912,,99 %,ÿBelgium,Zeebruge,79,29,dotOcean
2474,,100 %,ÿUnited Kingdom,Gosport,79,0, 
3212,,100 %,ÿNetherlands,Maarssenbroek,79,32, 
3939,,87 %,ÿFrance,Nice,79,4, 
2273,,100 %,ÿNetherlands,Rotterdam,78,0, 
2137,,100 %,ÿGermany,Bremen,77,3, 
2376,,99 %,ÿUnknown,Roaming Station,77,6, 
2649,,100 %,ÿUnited Kingdom,Southampton,77,3, 
2959,,100 %,ÿSpain,Valencia,77,0, 
3526,,100 %,ÿUnited Arab Emirates,Abu Dhabi,76,34, 
2136,,100 %,ÿNetherlands,NW_Overijssel ,76,15, 
2165,,100 %,ÿGermany,Hamburg,75,1, 
2289,,99 %,ÿFrance,Six Fours Les Plages,75,74, 
2463,,100 %,ÿCanada,Prince Rupert,75,1, 
2135,,100 %,ÿUnited States of America,"Wilmington, CA",75,0, 
2701,,95 %,ÿAustralia,O'Connor,75,38, 
2593,,100 %,ÿCanada,Prince Rupert,74,0, 
2116,,100 %,ÿUnited States of America,"Eastport, Annapolis, MD",73,48, 
2117,,98 %,ÿIndonesia,"Bintulu, Sarawak",73,73, 
2804,,100 %,ÿNorway,Oslo,72,4, 
3269,,100 %,ÿNetherlands,Bergen op Zoom,72,12, 
3211,,90 %,ÿNew Zealand,Auckland,72,0, 
3145,,70 %,ÿCanada,Vancouver,72,2, 
2586,,100 %,ÿNorway,"Jeloy, Moss",72,0, 
2791,,100 %,ÿUnited States of America,"Florida, Tampa",71,55, 
2308,,100 %,ÿUnited States of America,"Jupiter, FL",70,63, 
2693,,100 %,ÿFrance,Roaming station,70,0,SailGrib
2252,,32 %,ÿSouth Africa,Umhlanga,70,15, 
2345,,100 %,ÿUnknown,Multiple AIS stations,70,0, 
2845,,100 %,ÿGermany,Cuxhaven,70,48, 
3497,,100 %,ÿDenmark,R›dby,69,6, 
2379,,100 %,ÿNetherlands,Zeist,69,3,QPS
2825,,100 %,ÿUnited Kingdom,Alton,69,5, 
3827,,37 %,ÿTaiwan (Province of China),Keelung,68,64, 
2896,,100 %,ÿSpain,Barcelona,68,2,FroL
2716,,100 %,ÿUnited Kingdom,Gosport,67,5, 
3812,,93 %,ÿSpain,Valencia,67,0, 
2403,,100 %,ÿGermany,Stadersand,67,0, 
3149,,100 %,ÿGermany,Bremerhaven,66,0, 
2058,,93 %,ÿDenmark,Humlebaek,66,0, 
3174,,100 %,ÿUnited Kingdom,"Higham, Kent",66,1, 
3544,,100 %,ÿSweden,Gothenburg,66,0, 
2468,,99 %,ÿNetherlands,Rotterdam,66,0,InterTransIS
2206,,100 %,ÿUnited Kingdom,Cleethorpes,66,1, 
2934,,69 %,ÿFrench Polynesia,Tahiti,66,1, 
3809,,100 %,ÿUnited States of America,Norfolk VA,65,7, 
3136,,100 %,ÿNorway,Bergen,64,3, 
2967,,64 %,ÿUnited Kingdom,Birkenhead,64,0, 
3077,,99 %,ÿGermany,Kiel,64,0, 
2020,,100 %,ÿUnited Kingdom,Liverpool,64,0,www.shipais.com
2922,,100 %,ÿSpain,Alcaidesa,64,24, 
2976,,100 %,ÿCanada,Vancouver,64,0, 
3487,,100 %,ÿUnited States of America,Friday Harbor,63,5, 
2313,,100 %,ÿUnited Kingdom,"Broadstairs, Kent",62,3, 
2775,,100 %,ÿNetherlands,Franeker,62,6, 
3457,,100 %,ÿUnited States of America,"Stephensville, Louisiana",62,44, 
2775,,100 %,ÿNetherlands,Franeker,62,6, 
2081,,98 %,ÿMartinique,Fort-de-France,61,16, 
2719,,100 %,ÿLithuania,Klaipeda,61,61, 
2692,,100 %,ÿSingapore,Pasir Ris,61,22, 
3221,,100 %,ÿUnited States of America,"Mill Valley, CA",61,1, 
2070,,98 %,ÿAustralia,"Nelson Bay, NSW",61,23, 
2511,,100 %,ÿSouth Africa,Cape Town,61,0, 
2867,,100 %,ÿFinland,Vantaa,61,13, 
3419,,96 %,ÿUnited States of America,"Cambridge, MA",61,26, 
2282,,100 %,ÿUnited States of America,Seattle,60,6, 
3447,,100 %,ÿSweden,Helsingborg,60,8, 
3004,,97 %,ÿSlovenia,Izola,60,2, 
2821,,100 %,ÿCanada,Burnaby,60,0, 
3768,,98 %,ÿSouth Africa,Cape Town,59,3, 
2180,,100 %,ÿFrance,Rouen,59,5, 
3473,,100 %,ÿNetherlands,Breskens,58,0, 
2110,,100 %,ÿGermany,Bremen,58,0, 
3479,,100 %,ÿUnited States of America,San Diego,58,21, 
3061,,100 %,ÿArgentina,Buenos Aires,58,58, 
2095,,100 %,ÿUnited Kingdom,Southampton,58,5, 
3840,,82 %,ÿDenmark,R›sn‘s Fyr,58,40, 
2720,,100 %,ÿSpain,Vigo Bay,58,27, 
2996,,100 %,ÿGreece,Nea Erithrea,57,0, 
3175,,100 %,ÿUnited Kingdom,Tangmere,57,14, 
2741,,100 %,ÿUnited States of America,Stanford,57,3, 
2695,,100 %,ÿFinland,Turku,57,15, 
2163,,96 %,ÿAustralia,Koumala,56,56, 
2689,,100 %,ÿNorway,Haugesund,56,5, 
3090,,100 %,ÿSouth Africa,Umhlanga,56,1, 
3176,,100 %,ÿSweden,N„sudden Ingar”,56,8, 
3141,,100 %,ÿNetherlands,Harkstede,56,11, 
3845,,100 %,ÿUnited States of America,"Bellingham, WA",56,42, 
2697,,100 %,ÿUnited States of America,"Bremerton, WA",55,5, 
3271,,100 %,ÿSpain,Torrevieja,55,18, 
3031,,96 %,ÿMalta,Malta Freeport,55,22, 
2584,,94 %,ÿGermany,Rendsburg,55,23, 
2861,,100 %,ÿGermany,Karlsruhe,55,47,Fraunhofer IOSB
2786,,100 %,ÿTurkey,BakÕrk”y,55,22, 
3822,,100 %,ÿCanada,Calgary,54,0, 
2648,,100 %,ÿUnited Kingdom,London,54,3, 
3143,,100 %,ÿUnited States of America,"Houston, Texas",54,36, 
3417,,100 %,ÿSweden,Sodra Bjorkfjarden,54,32, 
3354,,100 %,ÿAustralia,Port Hedland,53,53, 
2925,,96 %,ÿAustralia,Elizabeth,53,16, 
3962,,99 %,ÿUnited States of America,Seattle,53,2, 
2911,,100 %,ÿSpain,el Toro,53,37, 
2642,,100 %,ÿUnited Kingdom,Southampton,53,1, 
2457,,100 %,ÿGermany,Madgeburg,52,35, 
2380,,100 %,ÿFinland,Helsinki,52,13, 
2380,,100 %,ÿFinland,Helsinki,52,13, 
3151,,100 %,ÿNorway,Trondheim,51,26, 
2279,,100 %,ÿAustralia,Minyama Sunshine Coast QLD,51,41, 
3997,,100 %,ÿNorway,Molde,51,22, 
2573,,100 %,ÿItaly,Venice,51,13, 
2761,,100 %,ÿNetherlands,Huissen,51,2, 
2652,,97 %,ÿGermany,Hamburg,51,0, 
2949,,100 %,ÿNorway,Bergen,51,1, 
2667,,100 %,ÿNetherlands,Eelde,50,5, 
3102,,99 %,ÿGreece,Athens,50,0, 
2952,,100 %,ÿGermany,Hamburg,50,0, 
2589,,100 %,ÿNorway,Asker,50,28, 
2111,,100 %,ÿTurkey,G”cek,49,36, 
3099,,100 %,ÿNetherlands,Espel,49,0, 
2625,,99 %,ÿNetherlands,Sint Anne,49,1, 
3476,,100 %,ÿSweden,S”lvesborg,49,30, 
2464,,100 %,ÿGermany,Wentorf,49,2, 
2428,,100 %,ÿFrance,Le Havre,49,0, 
3215,,100 %,ÿBelgium,Antwerp,49,1, 
2107,,100 %,ÿBrazil,Santos,49,49, 
2106,,88 %,ÿDenmark,L›rslev,48,11, 
3096,,100 %,ÿUnited Kingdom,Wirral,48,1, 
3842,,100 %,ÿUnited Kingdom,Brighton,48,17, 
2189,,84 %,ÿItaly,Milazzo,48,38, 
3278,,100 %,ÿUnited States of America,Maryland,48,48, 
2973,,100 %,ÿUnited States of America,Savannah GA,48,0, 
2782,,100 %,ÿNetherlands,Sneek,48,40, 
2654,,100 %,ÿGuernsey,St Martin,48,23, 
2115,,100 %,ÿUnited Kingdom,London,48,0, 
3075,,94 %,ÿSlovenia,Colomban,48,0, 
3674,,100 %,ÿUnited States of America,"Seattle, WA",47,0, 
3217,,100 %,ÿUnited States of America,"Seattle, WA",47,7, 
2712,,100 %,ÿIndonesia,Makassar,47,47, 
2140,,98 %,ÿNetherlands,Rotterdam,46,0, 
2836,,100 %,ÿFrance,Brest,46,7, 
2796,,99 %,ÿCanada,Victoria,46,0, 
3410,,100 %,ÿJapan,Aomori,46,40, 
2661,,98 %,ÿNetherlands,Amersfoort,46,1, 
2030,,100 %,ÿGermany,Rostock,45,12, 
2191,,100 %,ÿUnited Kingdom,Aberdeen,45,14, 
2060,,100 %,ÿUnited Kingdom,Solent,45,1,ShipFinder
2079,,100 %,ÿCanada,Halifax,45,8, 
3950,,100 %,ÿNetherlands,Amsterdam,45,1, 
2522,,100 %,ÿFrance,Port de Bouc,45,45, 
2453,,100 %,ÿNorway,Kristiansand,45,12, 
2061,,100 %,ÿBelgium,Ostend,44,0, 
3159,,100 %,ÿNetherlands,Gendt,44,3, 
2205,,100 %,ÿPortugal,Silves,44,15, 
2805,,99 %,ÿGermany,Norderney,44,35, 
3987,,100 %,ÿBelgium,Wenduine,44,7, 
3987,,100 %,ÿBelgium,Wenduine,44,7, 
3179,,0 %,ÿDenmark,Aarhus,43,10, 
2921,,100 %,ÿNetherlands,Zeist,43,0, 
3721,,100 %,ÿNorway,Bergen,43,7, 
3749,,100 %,ÿSweden,Enskede,43,0, 
3256,,99 %,ÿUnited Kingdom,Bangor,43,30, 
3653,,100 %,ÿGreece,Aegina Island,43,3, 
2627,,100 %,ÿUnited States of America,Groton CT,43,18, 
2590,,100 %,ÿNetherlands,Breda,43,8, 
2653,,90 %,ÿFrance,La Rochelle,42,24, 
2247,,100 %,ÿUnited States of America,"Hanover, Maryland ",42,4, 
2285,,61 %,ÿCanada,Vancouver,42,0, 
3064,,78 %,ÿSpain,La Manga del mar menor,42,42, 
2778,,100 %,ÿNorway,Troms›,41,0, 
2023,,100 %,ÿUnited States of America,"Baltimore, Maryland",41,8, 
2485,,100 %,ÿSlovakia,Miloslavov,41,39, 
3833,,64 %,ÿUnited States of America,Roaming station,41,41, 
2337,,100 %,ÿBrazil,Florianopolis,41,41, 
2394,,99 %,ÿItaly,Livorno,41,0, 
3268,,100 %,ÿNetherlands,The Hague,40,1, 
3083,,100 %,ÿCanada,New Westminster,40,1, 
2554,,100 %,ÿNetherlands,Gorinchem,40,2, 
3241,,100 %,ÿMorocco,Casablanca,40,40, 
3654,,100 %,ÿUnited Kingdom,Portsmouth,39,0, 
2751,,100 %,ÿNetherlands,Grootegast,39,15, 
2567,,99 %,ÿUnited Kingdom,Plymouth,39,1, 
2551,,54 %,ÿGermany,"Elbe River, Drochtersen",39,0, 
3589,,100 %,ÿNorway,Tomasjord,38,0, 
2885,,100 %,ÿUnited Kingdom,Hartlepool,38,38, 
2190,,100 %,ÿFinland,Ekenas,38,30, 
2746,,100 %,ÿAustria,Leonding,38,38, 
3522,,98 %,ÿUnited States of America,New York,38,1, 
3432,,100 %,ÿUnknown,Roaming station,38,0,MOIN - MMSI 211161020
3429,,100 %,ÿNetherlands,Terneuzen,37,1, 
2198,,100 %,ÿNorway,Kristiansund,37,13, 
2398,,100 %,ÿGermany,Berlin,37,1, 
3021,,99 %,ÿNetherlands,Echteld,37,0, 
2179,,99 %,ÿNew Zealand,Roaming station,37,0, 
2611,,100 %,ÿNew Zealand,Tauranga,37,0, 
3531,,100 %,ÿAustralia,Bunbury,37,27, 
2094,,100 %,ÿNetherlands,Helmond,37,0, 
2928,,100 %,ÿNorway,Hammerfest,37,15, 
3232,,100 %,ÿGermany,Cologne,37,0, 
2571,,100 %,ÿNetherlands,Leens,37,0, 
3054,,100 %,ÿFinland,Turku,37,0, 
3166,,100 %,ÿNetherlands,Zaandam,37,0, 
3488,,100 %,ÿAustralia,Parramatta,37,1, 
2539,,100 %,ÿCanada,Noth Vancouver,37,0, 
3471,,100 %,ÿSweden,Wik-Inn Marina,36,14, 
2882,,98 %,ÿUnited States of America,Roaming station,36,25, 
3646,,100 %,ÿNetherlands,Urk,36,0, 
2773,,100 %,ÿSpain,Burriana,36,27, 
3471,,100 %,ÿSweden,Wik-Inn Marina,36,14, 
2209,,100 %,ÿFrance,Saint-Malo,36,35, 
3202,,99 %,ÿHong Kong,Tsuen Wan,36,1, 
2882,,98 %,ÿUnited States of America,Roaming station,36,25, 
2713,,100 %,ÿUnited Kingdom,"Scotland, Greenock",36,24, 
2525,,100 %,ÿItaly,Meta (Naples),36,35, 
2346,,100 %,ÿNetherlands,Amsterdam,36,0, 
2265,,100 %,ÿUnited Kingdom,Falmouth,35,27, 
2175,,100 %,ÿGermany,Berlin Rummelsburg,35,2, 
3710,,100 %,ÿPortugal,Maia,35,7, 
2436,,100 %,ÿUnited States of America,"Treehouse, Virgin Islands",35,4, 
2050,,100 %,ÿEstonia,Tallinn,35,11, 
3478,,100 %,ÿUnited Kingdom,Canvey Island,35,0, 
2101,,100 %,ÿNorway,Tysnes,34,9, 
3300,,100 %,ÿNorway,Bod›,34,1, 
