MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
232045875,2024-09-29T00:00:03,25.96564,-79.46887,13.2,13.1,12.0,LIVORNO,IMO9855549,MNAZ6,70.0,0.0,229.0,32.0,13.8,70.0,A
316052496,2024-09-29T00:00:06,42.7894,-79.34563,12.7,241.4,240.0,NORTHERN VENTURE,IMO9167681,VDAK,70.0,0.0,155.0,22.0,8.0,70.0,A
369638000,2024-09-29T00:00:07,29.14552,-90.21147,0.0,236.2,60.0,IPANEMA,IMO9499929,WDE7991,70.0,0.0,52.0,10.0,2.5,70.0,A
367655260,2024-09-29T00:00:01,40.60547,-74.03822,0.1,56.8,50.0,SHELIA BORDELON,IMO9670638,WSHQ,79.0,3.0,78.0,16.0,4.4,79.0,A
636092911,2024-09-29T00:00:02,29.68182,-94.99547,0.0,194.0,81.0,RDO ENDEAVOUR,IMO9302102,D5UB8,70.0,5.0,285.0,40.0,10.3,71.0,A
366911650,2024-09-29T00:01:16,28.95838,-89.92799,11.4,111.9,511.0,GOL POWER,IMO8980701,WDH2201,70.0,0.0,56.0,15.0,3.0,70.0,A
367428620,2024-09-29T00:00:02,29.78131,-92.18627,0.0,360.0,511.0,DIP,,WDF2482,70.0,15.0,25.0,7.0,0.0,70.0,A
566817000,2024-09-29T00:00:03,35.49567,-126.32868,7.7,327.5,332.0,DALARNA,IMO9626120,9V9347,70.0,0.0,180.0,30.0,6.4,70.0,A
255805688,2024-09-29T00:00:05,26.16457,-79.31865,14.4,18.9,20.0,RICARDA,IMO9693329,CQEL,79.0,0.0,180.0,32.0,10.0,70.0,A
368230820,2024-09-29T00:00:08,29.23857,-88.91263,2.6,141.1,160.0,GO EXPLORER,IMO9469405,WDM7092,70.0,0.0,46.0,11.0,3.0,70.0,A
368112890,2024-09-29T00:00:11,21.63905,-159.08995,10.6,293.4,302.0,KAHANA II,IMO8964903,WDL2528,70.0,0.0,63.0,14.0,13.0,70.0,A
477351600,2024-09-29T00:00:02,28.82432,-89.42357,10.9,182.0,190.0,PORT ALICE,IMO9311402,VRIC6,70.0,0.0,175.0,29.0,10.2,70.0,A
255806500,2024-09-29T00:00:08,37.78248,-122.78948,5.8,101.5,102.0,MSC NAOMI,IMO9704984,CQEV9,71.0,0.0,300.0,48.0,9.7,71.0,A
566646000,2024-09-29T00:00:02,25.11774,-79.63102,15.0,11.2,12.0,STRATEGIC FORTITUDE,IMO9753387,9V5012,70.0,0.0,179.0,,10.5,70.0,A
