MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
304367000,2024-09-11T00:00:30,28.59951,-89.28899,8.2,152.7,148.0,MARTINA,IMO9594286,V2HN4,70.0,0.0,109.0,17.0,6.6,70.0,A
235084298,2024-09-11T00:01:03,47.58227,-122.34563,0.0,108.3,179.0,ERVING,IMO9463023,2EDZ5,79.0,5.0,366.0,48.0,11.1,79.0,A
563103900,2024-09-11T00:01:25,29.74369,-90.01045,0.1,272.7,38.0,PAC SEGINUS,IMO9443358,9V6225,70.0,1.0,179.0,27.0,9.7,70.0,A
636020215,2024-09-11T00:01:27,39.90143,-75.13447,0.0,231.4,21.0,MSC JESSENIA R,IMO9215672,D5YE2,71.0,5.0,256.0,32.0,8.6,71.0,A
255806028,2024-09-11T00:01:54,45.63954,-122.74638,0.0,137.0,136.0,MSC SHREYA B,IMO9778105,CQIP3,71.0,5.0,330.0,48.0,10.9,0.0,A
352001585,2024-09-11T00:01:45,40.13995,-74.75512,0.0,21.0,343.0,ZALIV,IMO9935806,HOA7380,70.0,5.0,200.0,32.0,10.7,70.0,A
538008020,2024-09-11T00:01:45,46.11499,-122.97598,0.1,189.3,298.0,DALLY,IMO9473597,V7SI2,70.0,1.0,177.0,28.0,7.4,70.0,A
538005709,2024-09-11T00:01:49,29.9234,-89.93126,0.0,35.2,281.0,TOMINI OROSHI,IMO9714795,V7GG9,70.0,5.0,180.0,32.0,7.1,70.0,A
355170000,2024-09-11T00:02:45,47.54845,-122.34017,0.0,63.0,342.0,ACHILLES BULKER,IMO9270907,HPOA,70.0,5.0,177.0,28.0,6.4,70.0,A
366816910,2024-09-11T00:00:36,29.54607,-90.70106,0.0,328.6,349.0,TERRY BORDELON,IMO9260744,WDM6583,70.0,5.0,45.0,10.0,2.7,70.0,A
477441800,2024-09-11T00:01:05,38.16478,-130.77804,14.0,300.0,300.0,CSCL BOHAI SEA,IMO9645889,VRNG8,71.0,0.0,335.0,48.0,10.7,71.0,A
477112700,2024-09-11T00:01:03,30.01305,-90.78392,0.0,61.6,155.0,DARYA AUM,IMO9768605,VRQT8,79.0,1.0,229.0,32.0,8.4,79.0,A
353592000,2024-09-11T00:00:43,37.81122,-122.322,0.0,198.0,39.0,HANOI BRIDGE,IMO9588093,3FHS3,70.0,5.0,334.0,45.0,12.7,73.0,A
538010307,2024-09-11T00:01:45,24.53283,-79.9063,11.9,238.3,234.0,ATLANTIC PROJECT II,IMO9235983,V7A5871,79.0,0.0,193.0,28.0,8.0,79.0,A
538006108,2024-09-11T00:00:35,36.967,-76.42941,0.0,26.4,43.0,EVMAR,IMO9738026,V7JV2,70.0,5.0,229.0,32.0,7.5,70.0,A
367852000,2024-09-11T00:01:22,40.45394,-74.05109,0.0,244.0,28.0,MCLEAN,IMO9552006,NWMC,70.0,5.0,210.0,32.0,8.5,70.0,A
431772000,2024-09-11T00:01:02,40.50003,-73.52765,0.0,144.6,233.0,ONE OWL,IMO9741449,7KBK,71.0,1.0,364.0,51.0,14.8,70.0,A
304880000,2024-09-11T00:01:19,26.06593,-80.11552,0.0,199.0,205.0,GRAND EXPRESS,IMO9607887,V2RC7,70.0,5.0,78.0,16.0,2.6,70.0,A
636024137,2024-09-11T00:02:36,47.27594,-122.41196,0.0,346.5,132.0,ARTOTINA,IMO9226425,5LRE4,70.0,5.0,208.0,30.0,10.0,70.0,A
477776100,2024-09-11T00:01:05,32.13087,-81.14037,0.0,245.6,319.0,SEASPAN GANGES,IMO9630365,VRMV8,71.0,5.0,336.0,48.0,13.9,71.0,A
352002742,2024-09-11T00:02:19,49.28956,-123.09109,0.0,135.0,112.0,JASMINE K,IMO9951915,3E5045,70.0,5.0,199.0,32.0,6.8,70.0,A
265050000,2024-09-11T00:01:09,41.61249,-71.4069,0.0,282.0,300.0,FUTURE WAY,IMO9945590,SBAU,70.0,5.0,200.0,37.0,7.8,70.0,A
338034000,2024-09-11T00:01:19,29.315,-94.7942,0.0,69.5,154.0,CAPE HOPE,IMO9292319,WDJ4747,70.0,5.0,63.0,16.0,4.2,70.0,A
538008454,2024-09-11T00:01:37,36.81555,-76.28982,0.0,355.0,3.0,PRAETORIUS,IMO9470856,V7A2375,70.0,5.0,169.0,27.0,9.2,70.0,A
353798000,2024-09-11T00:01:31,30.05246,-90.51335,0.0,324.5,211.0,PAN QUEST,IMO9864394,3FAA3,70.0,1.0,196.0,32.0,7.5,70.0,A
368099430,2024-09-11T00:01:01,29.14139,-90.19688,0.0,240.8,343.0,AXIS,IMO9700988,WDK8997,70.0,5.0,60.0,14.0,3.3,70.0,A
636017070,2024-09-11T00:01:16,30.13777,-80.46509,11.5,160.6,159.0,ARMIA KRAJOWA,IMO9708033,D5JD7,70.0,0.0,180.0,30.0,7.4,70.0,A
311039000,2024-09-11T00:01:03,34.10535,-119.21009,0.4,18.7,309.0,CRYSTAL RAY,IMO9210440,C6RI2,79.0,1.0,200.0,32.0,9.3,79.0,A
215346000,2024-09-11T00:01:13,37.79609,-122.31563,0.0,128.8,289.0,CMA CGM CHILE,IMO9839935,9HA5073,74.0,5.0,366.0,51.0,13.8,74.0,A
356581000,2024-09-11T00:01:03,31.78071,-116.69639,0.1,3.8,308.0,COSCO ASIA,IMO9345403,3ELQ8,71.0,1.0,349.0,46.0,10.8,71.0,A
538007004,2024-09-11T00:01:35,30.12955,-91.01543,0.0,283.0,55.0,FREE STATE,IMO9386392,V7KW9,79.0,5.0,185.0,32.0,9.2,79.0,A
210505000,2024-09-11T00:02:17,49.33289,-123.23614,0.0,43.4,110.0,CLIMATE PLEDGE,IMO9932749,5BBV6,70.0,1.0,229.0,37.0,7.4,70.0,A
367313160,2024-09-11T00:02:19,48.00295,-122.22359,0.0,202.1,511.0,SAN JUAN ENTERPRISE,,WDD9563,70.0,0.0,30.0,7.0,0.0,0.0,A
720181000,2024-09-11T00:01:15,18.33561,-64.94667,0.0,35.7,511.0,LADY ROMNEY,IMO8977106,CPA3020,70.0,5.0,29.0,8.0,3.0,1.0,A
255806494,2024-09-11T00:01:11,39.11437,-124.1885,17.1,331.3,332.0,MSC ELODIE,IMO9704972,CQEV3,70.0,0.0,300.0,48.0,10.8,70.0,A
367340990,2024-09-11T00:02:00,41.67711,-87.43845,0.0,162.3,343.0,CALUMET,IMO7329314,WDE3568,70.0,5.0,191.0,20.0,5.8,70.0,A
367732510,2024-09-11T00:02:04,35.05351,-85.32682,0.0,360.0,511.0,DOLPHIN,,WDI7817,79.0,15.0,29.0,12.0,0.0,79.0,A
636092919,2024-09-11T00:01:46,36.90577,-76.32648,0.0,194.8,353.0,RDO CONCORD,IMO9401283,A8TG2,72.0,5.0,304.0,40.0,13.0,72.0,A
255802970,2024-09-11T00:01:11,25.7977,-80.24698,0.0,308.7,312.0,CYGNUS,IMO9197428,CQQH,70.0,5.0,87.0,13.0,5.7,70.0,A
311055200,2024-09-11T00:01:45,29.87644,-89.94443,0.0,303.3,101.0,GDYNIA,IMO9594248,C6ZG9,79.0,1.0,189.0,28.0,5.9,79.0,A
636023225,2024-09-11T00:01:56,40.69096,-74.13488,0.0,261.7,324.0,SWEET PEA LEADER,IMO9960215,5LMQ8,70.0,0.0,200.0,38.0,8.9,70.0,A
367657110,2024-09-11T00:00:58,29.11888,-90.19819,0.0,250.6,339.0,PECAN ISLAND,IMO9730323,WDH8352,70.0,5.0,95.0,20.0,4.2,70.0,A
351445000,2024-09-11T00:01:35,29.99805,-90.4475,0.0,289.4,216.0,AIANTAS,IMO9729879,HPYZ,70.0,1.0,,,7.5,70.0,A
636018220,2024-09-11T00:01:56,45.54842,-122.69334,0.0,127.1,329.0,KM LONDON,IMO9811957,D5OR8,70.0,5.0,199.0,32.0,7.0,70.0,A
566377000,2024-09-11T00:00:40,30.07979,-90.90616,0.1,349.9,2.0,BENJAMAS NAREE,IMO9464027,9V9405,70.0,1.0,182.0,29.0,9.2,70.0,A
367668680,2024-09-11T00:00:45,29.12306,-90.20436,0.0,254.3,93.0,BISON,IMO9724271,WDH9496,70.0,5.0,60.0,14.0,11.6,70.0,A
366938770,2024-09-11T00:02:00,41.69375,-83.45973,0.0,190.5,11.0,H LEE WHITE,IMO7366362,WZD2465,70.0,5.0,215.0,23.0,8.7,70.0,A
212775000,2024-09-11T00:01:20,39.91613,-75.12681,0.0,235.8,345.0,ANIMA,IMO9500584,5BQG4,70.0,5.0,190.0,32.0,7.6,70.0,A
352468000,2024-09-11T00:01:30,49.30445,-123.0671,0.0,87.6,86.0,ULTRA LEOPARD,IMO9758428,HPLZ,70.0,5.0,229.0,32.0,7.3,70.0,A
316048574,2024-09-11T00:02:13,48.68879,-123.40731,0.0,127.1,241.0,SEASPAN TRANSPORTER,IMO9886407,CFA3650,70.0,5.0,149.0,26.0,4.3,70.0,A
352001171,2024-09-11T00:02:54,29.56068,-89.78284,0.0,278.6,338.0,WISTERIA,IMO9919565,3E3436,70.0,1.0,200.0,32.0,13.4,70.0,A
338657000,2024-09-11T00:01:53,47.27116,-122.419,0.0,348.7,318.0,GREEN COVE,IMO9181560,WDG5660,70.0,5.0,200.0,32.0,7.0,70.0,A
255805688,2024-09-11T00:00:49,28.15788,-89.0276,9.8,336.4,345.0,RICARDA,IMO9693329,CQEL,79.0,0.0,180.0,32.0,7.0,79.0,A
538003240,2024-09-11T00:01:00,40.79921,-124.19003,0.0,184.6,194.0,OCEAN PEGASUS,IMO9354507,V7PJ4,70.0,5.0,200.0,32.0,9.0,70.0,A
636024192,2024-09-11T00:01:21,29.83833,-89.99402,0.1,297.9,67.0,STAR GIBRALTAR,IMO9702508,5LRK8,71.0,1.0,199.0,32.0,10.4,71.0,A
352002868,2024-09-11T00:01:37,36.96247,-76.42359,0.0,299.3,39.0,PENGLAI,IMO9952438,3E4648,70.0,5.0,229.0,32.0,7.4,70.0,A
338068000,2024-09-11T00:01:19,29.14085,-90.21154,0.0,68.8,160.0,SQUALL,IMO9690391,WDI5397,70.0,5.0,76.0,20.0,5.0,70.0,A
538006473,2024-09-11T00:01:10,27.42472,-79.32119,13.6,27.7,30.0,FEDERAL CEDAR,IMO9671101,V7NK8,70.0,0.0,200.0,23.0,9.8,70.0,A
538010083,2024-09-11T00:01:15,27.63257,-83.08044,0.0,188.3,44.0,PORT OSHIMA,IMO9932804,V7A5572,70.0,1.0,200.0,32.0,6.8,70.0,A
563150400,2024-09-11T00:01:49,29.96809,-90.27729,0.1,54.2,176.0,MH ADAGIO,IMO9916977,9V7758,70.0,1.0,199.0,32.0,7.1,70.0,A
538010087,2024-09-11T00:02:22,37.74913,-122.33055,0.0,171.6,278.0,CLIPPER NASSAU,IMO9474204,V7A5580,70.0,1.0,180.0,30.0,10.0,70.0,A
338138045,2024-09-11T00:02:11,48.51234,-122.60862,0.0,22.9,511.0,SWIMS WITH TUNA,,,70.0,,7.0,,,,B
304972000,2024-09-11T00:01:24,30.40134,-81.39948,13.5,277.2,278.0,ALDEBARAN J,IMO9349186,V2CB5,79.0,0.0,140.0,24.0,6.1,79.0,A
256163000,2024-09-11T00:02:02,25.76599,-80.15152,0.0,60.7,272.0,CMA CGM URAL,IMO9705079,9HA3845,71.0,5.0,300.0,49.0,12.8,71.0,A
366956290,2024-09-11T00:01:38,29.14028,-90.19843,0.0,5.2,339.0,CHERAMIE BOTRUC 38,IMO9189082,WDB8291,70.0,0.0,55.0,14.0,0.0,70.0,A
477198000,2024-09-11T00:02:16,45.63745,-122.70899,0.0,28.2,302.0,SAGA SKY,IMO9144354,VRYB8,70.0,5.0,199.0,30.0,6.4,70.0,A
477274700,2024-09-11T00:02:53,49.01721,-123.15345,0.0,231.8,31.0,OOCL NEW YORK,IMO9198109,VRJS2,72.0,5.0,277.0,40.0,12.5,72.0,A
577358000,2024-09-11T00:02:06,29.11329,-90.20673,0.0,144.7,75.0,ISLAND VENTURE,IMO9721786,YJWD3,79.0,5.0,160.0,30.0,7.8,79.0,A
303411000,2024-09-11T00:02:02,28.94729,-95.32788,0.0,200.1,181.0,PORT EADS,IMO9097288,WDJ8944,70.0,5.0,47.0,13.0,3.0,34.0,A
367612530,2024-09-11T00:02:02,29.12908,-90.19979,0.0,90.5,249.0,HOS CAROUSEL,IMO9672600,WDH3940,70.0,5.0,100.0,20.0,4.4,70.0,A
255915843,2024-09-11T00:01:36,40.64257,-74.049,0.0,327.0,9.0,NACC NEWYORKER,IMO9499723,CQ2301,70.0,1.0,170.0,27.0,6.5,70.0,A
