MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
477716800,2024-09-08T00:00:04,29.25926,-89.32946,11.0,309.7,309.0,PAC ANKAA,IMO9913664,VRUB5,70.0,0.0,199.0,32.0,8.8,70.0,A
368014230,2024-09-08T00:00:04,40.75487,-74.01283,0.0,360.0,511.0,WEEKS 575,,WDJ8214,70.0,15.0,,,0.0,90.0,A
636019985,2024-09-08T00:00:04,47.71095,-122.44415,14.0,8.9,7.0,YM TARGET,IMO9860934,D5XC6,71.0,0.0,330.0,48.0,13.4,71.0,A
357988000,2024-09-08T00:00:00,25.09075,-114.7036,17.8,128.3,131.0,SEROJA LIMA,IMO9567661,3FTU,70.0,0.0,316.0,46.0,13.2,70.0,A
304367000,2024-09-08T00:00:01,29.97445,-90.39768,9.9,344.7,343.0,MARTINA,IMO9594286,V2HN4,70.0,0.0,109.0,17.0,5.8,70.0,A
366971360,2024-09-08T00:00:05,44.64888,-82.9043,12.4,341.8,341.0,JOHN G MUNSON,IMO5173670,WDH7557,70.0,0.0,234.0,22.0,7.9,70.0,A
255806501,2024-09-08T00:00:06,29.53151,-94.89462,11.2,146.2,145.0,ERNA OLDENDORFF,IMO9717670,CQEW2,70.0,0.0,180.0,30.0,7.4,70.0,A
354022000,2024-09-08T00:00:04,30.08623,-122.12424,20.2,302.2,303.0,EVER FORE,IMO9850824,3EWW7,70.0,0.0,334.0,48.0,11.3,70.0,A
255806494,2024-09-08T00:00:03,37.09657,-122.63065,9.3,340.0,342.0,MSC ELODIE,IMO9704972,CQEV3,70.0,0.0,300.0,48.0,11.1,72.0,A
636093158,2024-09-08T00:00:04,31.72304,-116.92513,0.9,179.3,53.0,RDO ACE,IMO9779771,5LKJ9,74.0,0.0,336.0,48.0,12.8,74.0,A
538005190,2024-09-08T00:00:03,18.78018,-68.15614,10.7,145.6,146.0,IONIC STORM,IMO9332963,V7BQ9,70.0,0.0,189.0,32.0,13.0,70.0,A
366938780,2024-09-08T00:00:07,47.18751,-86.55531,11.3,292.2,292.0,JOHN J BOLAND,IMO7318901,WZE4539,70.0,0.0,207.0,24.0,8.2,70.0,A
367082220,2024-09-08T00:00:03,45.46641,-86.16831,12.3,190.8,191.0,STR WILFRED SYKES,IMO5389554,WC5932,70.0,0.0,201.0,21.0,8.3,70.0,A
215187000,2024-09-08T00:00:04,38.64902,-129.48328,21.7,122.5,120.0,CMA CGM TARPON,IMO9331012,9HA5004,70.0,0.0,294.0,32.0,11.2,71.0,A
477946000,2024-09-08T00:00:02,36.49831,-124.56075,15.1,307.7,309.0,OOCL ROTTERDAM,IMO9251999,VRZK8,70.0,0.0,323.0,43.0,12.0,70.0,A
636014199,2024-09-08T00:00:04,40.66806,-74.07525,4.3,117.3,295.0,CMA CGM LAPIS,IMO9386495,A8SD5,70.0,0.0,258.0,32.0,12.3,70.0,A
220000001,2024-09-08T00:00:06,48.51967,-124.94354,10.2,269.7,271.0,ALETTE MAERSK,IMO9948774,OZLR2,71.0,0.0,351.0,54.0,11.0,71.0,A
636019033,2024-09-08T00:00:06,29.2632,-89.33736,11.3,131.8,129.0,MEDI ATLANTICO,IMO9774446,D5SQ3,70.0,0.0,200.0,32.0,12.7,70.0,A
366904880,2024-09-08T00:00:02,45.35333,-83.33597,11.0,325.8,325.0,MESABI MINER,IMO7390272,WYQ4356,70.0,0.0,306.0,32.0,6.1,70.0,A
538004740,2024-09-08T00:00:02,30.0725,-90.9005,0.0,47.0,330.0,MAPLE STAR,IMO9662370,V7YV3,70.0,1.0,180.0,30.0,6.7,70.0,A
367276000,2024-09-08T00:00:01,45.20893,-125.35384,14.4,353.8,355.0,WASHINGTON CHAMBERS,IMO9551997,NCHA,70.0,0.0,210.0,33.0,8.8,0.0,A
366971330,2024-09-08T00:00:04,46.81721,-91.38886,0.1,173.2,118.0,EDGAR B SPEER,IMO7625952,WDH7562,79.0,0.0,306.0,32.0,7.3,79.0,A
369357000,2024-09-08T00:00:06,32.64607,-122.47008,20.8,259.1,261.0,JANET MARIE,IMO9837107,WDK4357,79.0,0.0,237.0,35.0,9.6,79.0,A
477150800,2024-09-08T00:00:05,23.72459,-116.24222,12.2,292.6,294.0,GOODWYN ISLAND,IMO9802308,VRRL7,70.0,0.0,200.0,32.0,12.9,70.0,A
304880000,2024-09-08T00:00:09,26.06585,-80.1153,0.0,203.3,202.0,GRAND EXPRESS,IMO9607887,V2RC7,70.0,0.0,78.0,16.0,2.6,70.0,A
636093100,2024-09-08T00:00:00,19.47187,-64.53786,19.5,116.0,116.0,SUAPE EXPRESS,IMO9332858,5LFL8,74.0,0.0,293.0,40.0,10.5,70.0,A
256002000,2024-09-08T00:00:06,45.60105,-122.77513,1.5,267.7,270.0,NEWPORT,IMO9966843,9HA5651,70.0,0.0,199.0,32.0,7.2,70.0,A
477770700,2024-09-08T00:00:00,29.59695,-94.94482,10.4,144.9,145.0,COSCO MALAYSIA,IMO9448774,VRGV9,70.0,5.0,334.0,43.0,11.3,70.0,A
538010518,2024-09-08T00:00:01,25.70679,-79.48918,10.3,191.9,189.0,YASA KYOTO,IMO9948267,V7A6160,70.0,0.0,180.0,30.0,9.4,70.0,A
316031354,2024-09-08T00:00:08,47.44763,-89.10622,13.0,78.0,78.0,CAPT. HENRY JACKMAN,IMO9619294,VECA,70.0,0.0,226.0,24.0,8.1,70.0,A
538004181,2024-09-08T00:00:00,19.53503,-65.2334,11.0,102.8,102.0,INTERLINK EQUITY,IMO9577628,V7VP7,70.0,0.0,189.0,28.0,10.4,70.0,A
372348000,2024-09-08T00:00:03,28.61028,-120.25059,12.9,120.9,114.0,PRT KAHO,IMO9701152,3FGE7,70.0,0.0,225.0,32.0,7.2,70.0,A
367313120,2024-09-08T00:00:07,29.34909,-90.24693,0.0,357.0,159.0,ALEXANDRA DANOS,IMO1603447,WDD9560,70.0,0.0,43.0,10.0,0.0,70.0,A
367050160,2024-09-08T00:00:01,46.69975,-92.01858,0.0,178.5,181.0,BURNS HARBOR,IMO7514713,WDC6027,70.0,0.0,330.0,34.0,7.2,70.0,A
316011905,2024-09-08T00:00:07,48.23911,-88.5518,12.5,97.7,98.0,ROBERT S PIERSON,IMO7366403,CFN4934,79.0,0.0,192.0,21.0,6.8,79.0,A
432712000,2024-09-08T00:00:01,30.43417,-116.86362,15.6,341.8,342.0,ZEUS LEADER,IMO9476733,7JEX,70.0,0.0,200.0,32.0,8.8,70.0,A
636021739,2024-09-08T00:00:00,40.49903,-72.99575,12.3,268.0,271.0,ZIM CHINA,IMO9389382,5LFL9,73.0,0.0,261.0,32.0,10.8,79.0,A
431888000,2024-09-08T00:00:03,32.13906,-81.14321,0.0,190.7,175.0,ONE WREN,IMO9784776,7KBS,70.0,5.0,364.0,51.0,11.1,70.0,A
309822000,2024-09-08T00:00:03,39.70747,-124.51957,13.0,336.0,337.0,HON HENRY JACKMAN,IMO7926174,C6VQ9,70.0,0.0,245.0,32.0,8.8,70.0,A
316029000,2024-09-08T00:00:06,43.02438,-79.2122,6.5,0.1,0.0,CSL NIAGARA,IMO7128423,VCGJ,70.0,0.0,225.0,24.0,7.7,70.0,A
636017104,2024-09-08T00:00:05,39.18624,-125.48378,18.4,303.1,303.0,MAERSK SHIVLING,IMO9728253,D5JH8,71.0,0.0,300.0,48.0,10.3,71.0,A
244820000,2024-09-08T00:00:01,38.36084,-74.51698,10.7,305.0,312.0,BERMUDA ISLANDER,IMO9324434,PBDA,71.0,0.0,100.0,16.0,3.7,71.0,A
366584000,2024-09-08T00:00:04,28.41153,-80.61799,0.0,352.6,304.0,MEGAN,IMO9591648,WDM8723,70.0,0.0,51.0,12.0,3.0,70.0,A
367655260,2024-09-08T00:00:03,41.20884,-71.12384,0.4,182.6,122.0,SHELIA BORDELON,IMO9670638,WSHQ,79.0,3.0,78.0,16.0,4.4,79.0,A
368304090,2024-09-08T00:00:07,29.41302,-89.07259,0.3,213.3,511.0,WENDY LOU,,WDN6970,70.0,0.0,35.0,8.0,2.0,39.0,A
477106800,2024-09-08T00:00:00,29.68394,-94.98482,2.1,250.2,56.0,SEASPAN SAIGON,IMO9301809,VRBT7,79.0,0.0,260.0,32.0,9.8,71.0,A
477940500,2024-09-08T00:00:06,31.98128,-80.33678,10.8,257.3,255.0,ZIM MOUNT OLYMPUS,IMO9932505,VRVB9,70.0,0.0,366.0,51.0,12.4,70.0,A
368371570,2024-09-08T00:00:00,30.39687,-88.26123,0.0,236.0,511.0,MISS SERENA,IMO8998124,WDP6324,70.0,7.0,48.0,12.0,3.0,30.0,A
271052065,2024-09-08T00:00:02,40.37063,-67.97813,11.4,283.9,282.0,DENAK D,IMO9336036,TCA7919,70.0,0.0,225.0,32.0,7.1,70.0,A
352396000,2024-09-08T00:00:03,38.54203,-129.07135,2.0,211.0,241.0,KOBE GLORIA,IMO9668324,3FTU5,70.0,0.0,169.0,27.0,5.6,70.0,A
366904930,2024-09-08T00:00:04,43.11962,-86.35093,12.4,158.1,157.0,HERBERT C JACKSON,IMO5148417,WL3972,70.0,1.0,213.0,23.0,8.0,70.0,A
305996000,2024-09-08T00:00:00,27.62228,-82.65163,12.4,242.4,243.0,GOMERA,IMO9312717,V2GM4,70.0,0.0,106.0,14.0,4.6,70.0,A
636092863,2024-09-08T00:00:00,36.66348,-75.38838,11.4,112.0,110.0,AS PENELOPE,IMO9294537,D5RB3,79.0,0.0,209.0,30.0,10.0,72.0,A
477198000,2024-09-08T00:00:03,49.17692,-123.37195,14.4,192.4,195.0,SAGA SKY,IMO9144354,VRYB8,70.0,0.0,199.0,30.0,6.3,70.0,A
477219900,2024-09-08T00:00:07,34.1709,-119.8199,9.6,105.5,112.0,COSCO NETHERLANDS,IMO9516430,VRMR5,71.0,0.0,366.0,51.0,13.3,71.0,A
248923000,2024-09-08T00:00:00,23.93879,-115.77259,14.5,296.0,298.0,TORRENS,IMO9293612,9HA4865,73.0,0.0,200.0,32.0,8.4,70.0,A
316018180,2024-09-08T00:00:00,44.16351,-76.80158,0.0,266.5,238.0,SUNNANVIK,IMO7633375,CFA4332,70.0,0.0,124.0,18.0,7.2,70.0,A
316002280,2024-09-08T00:00:04,42.59976,-79.82738,3.4,280.9,285.0,ALGOMA CONVEYOR,IMO9619268,XJBT,70.0,0.0,226.0,24.0,7.1,70.0,A
538010381,2024-09-08T00:00:04,46.9447,-125.18937,10.8,5.0,2.0,YASA TULIP,IMO9786073,V7A5967,70.0,0.0,179.0,30.0,7.3,70.0,A
377908000,2024-09-08T00:00:04,24.72557,-80.4916,12.8,53.2,35.0,TROPIC MIST,IMO8204183,J8NZ,70.0,0.0,90.0,17.0,4.9,70.0,A
311000414,2024-09-08T00:00:02,27.16432,-115.01238,15.7,324.1,325.0,DOLE PACIFIC,IMO9703057,C6CA2,70.0,0.0,190.0,30.0,10.3,70.0,A
367766210,2024-09-08T00:00:06,40.66538,-74.13697,0.0,266.8,511.0,ICARUS,,WDJ3210,70.0,3.0,51.0,17.0,0.0,90.0,A
477842500,2024-09-08T00:00:00,29.68256,-122.1772,19.3,304.0,307.0,ZIM CANADA,IMO9945485,VRUN7,71.0,0.0,330.0,48.0,10.8,71.0,A
366014000,2024-09-08T00:00:00,29.13444,-90.21886,0.0,90.8,257.0,ODYSSEA KNIGHT,IMO9302279,KBAF,70.0,0.0,74.0,16.0,4.0,70.0,A
366938710,2024-09-08T00:00:01,47.10831,-86.062,12.5,112.0,108.0,AMERICAN MARINER,IMO7812567,WQZ7791,70.0,0.0,222.0,23.0,6.7,70.0,A
357694000,2024-09-08T00:00:01,34.80969,-129.90716,18.9,121.4,120.0,DALIAN HIGHWAY,IMO9565560,3FYE5,70.0,0.0,199.0,32.0,9.2,70.0,A
538005604,2024-09-08T00:00:07,34.34827,-122.90748,10.2,264.6,268.0,IKAN LEBAN,IMO9547178,V7FJ7,70.0,0.0,177.0,28.0,10.4,79.0,A
636020350,2024-09-08T00:00:00,29.00638,-121.08441,18.8,115.1,112.0,EPAMINONDAS,IMO9153862,D5YU7,71.0,0.0,299.0,43.0,12.4,71.0,A
218474000,2024-09-08T00:00:03,29.0966,-120.94206,16.2,310.4,313.0,ESSEN EXPRESS,IMO9501370,DCQP2,70.0,0.0,366.0,48.0,10.5,70.0,A
316001633,2024-09-08T00:00:01,44.00803,-76.50419,10.5,239.7,241.0,CSL ASSINIBOINE,IMO7413218,VCKQ,70.0,0.0,225.0,24.0,6.7,70.0,A
255806086,2024-09-08T00:00:05,23.48405,-81.94115,13.3,238.8,239.0,SONDERBORG,IMO9454242,CQIW4,70.0,0.0,158.0,23.0,6.7,70.0,A
368264720,2024-09-08T00:00:00,36.9298,-75.3277,0.2,353.5,353.0,HOS RUGER,IMO9385269,WDN2728,70.0,0.0,79.0,18.0,5.1,70.0,A
636092880,2024-09-08T00:00:02,24.24405,-79.45875,13.0,351.6,357.0,RAINER D,IMO9162679,D5SC7,79.0,0.0,139.0,22.0,5.8,9.0,A
538008020,2024-09-08T00:00:00,46.12924,-122.99935,7.3,134.9,136.0,DALLY,IMO9473597,V7SI2,70.0,0.0,177.0,28.0,6.2,70.0,A
636017070,2024-09-08T00:00:06,32.07919,-81.06583,0.0,172.4,255.0,ARMIA KRAJOWA,IMO9708033,D5JD7,70.0,5.0,180.0,30.0,7.6,70.0,A
538010390,2024-09-08T00:00:02,32.1529,-117.79333,12.4,176.6,175.0,CLIPPER  GEMMA,IMO9722338,V7A5980,70.0,0.0,200.0,33.0,10.5,70.0,A
563000800,2024-09-08T00:00:07,26.15356,-78.76076,0.5,272.2,187.0,MAERSK SARNIA,IMO9289946,9V5244,70.0,0.0,335.0,42.0,11.1,74.0,A
367414810,2024-09-08T00:00:02,27.84723,-97.06129,0.0,329.9,511.0,MAX CHERAMIE,IMO9184122,WDE9215,70.0,0.0,44.0,11.0,3.0,70.0,A
636093297,2024-09-08T00:00:02,49.18985,-123.89919,0.0,95.0,338.0,SCION MATHILDA,IMO1023956,5LQQ9,70.0,1.0,229.0,32.0,7.1,70.0,A
636022893,2024-09-08T00:00:00,28.19663,-79.07385,14.9,16.4,14.0,CHIQUITA EXPLORER,IMO9304966,5LKY3,70.0,0.0,222.0,30.0,10.7,70.0,A
311001247,2024-09-08T00:00:07,24.73223,-79.76004,10.3,203.9,207.0,CHANNEL PEARL,IMO9644550,C6GH4,70.0,0.0,182.0,32.0,8.9,70.0,A
636022776,2024-09-08T00:00:00,27.47631,-79.11281,15.2,253.7,253.0,CHIQUITA VOYAGER,IMO9304978,5LKK3,70.0,0.0,222.0,30.0,8.5,70.0,A
316023808,2024-09-08T00:00:03,43.34605,-82.4174,11.1,175.4,177.0,BAIE COMEAU,IMO9639892,CFN6357,70.0,0.0,225.0,24.0,8.3,70.0,A
563223300,2024-09-08T00:00:05,40.66128,-74.1471,0.0,316.5,208.0,WAN HAI A15,IMO9941154,9V7414,70.0,0.0,335.0,51.0,14.7,70.0,A
212735000,2024-09-08T00:00:02,48.07735,-87.99793,12.0,302.2,298.0,MOTTLER,IMO9477828,5BQU2,70.0,0.0,185.0,24.0,6.2,70.0,A
431205000,2024-09-08T00:00:03,30.4285,-121.45992,11.8,255.0,259.0,EMINENT ACE,IMO9293571,7JUL,70.0,0.0,199.0,32.0,7.8,70.0,A
538005698,2024-09-08T00:00:08,40.98668,-71.45488,13.2,354.7,355.0,INTERLINK NOBILITY,IMO9711767,V7GD9,70.0,0.0,180.0,32.0,11.1,70.0,A
368269610,2024-09-08T00:00:06,36.83939,-76.27657,1.4,94.8,80.0,HOS ROSEBUD,IMO9645619,WDN3222,70.0,0.0,87.0,18.0,5.2,70.0,A
232023550,2024-09-08T00:00:05,35.60278,-75.10171,9.0,352.8,354.0,ANGLO JESSICA,IMO9490480,MFTU8,70.0,0.0,255.0,43.0,7.9,79.0,A
636015659,2024-09-08T00:00:02,45.79689,-125.21999,9.7,174.9,172.0,MATE,IMO9644990,D5CB9,70.0,0.0,228.0,37.0,12.0,70.0,A
354202000,2024-09-08T00:00:02,29.09757,-89.2762,13.4,30.7,29.0,MSC ORNELLA,IMO9281267,H3RF,70.0,0.0,294.0,32.0,11.0,71.0,A
351225000,2024-09-08T00:00:00,45.53708,-122.67875,0.0,128.6,128.0,GLOBAL ROUND,IMO9644055,3FBO4,79.0,0.0,177.0,29.0,9.9,79.0,A
636092778,2024-09-08T00:00:01,34.78835,-125.84337,19.8,305.0,308.0,BELLAVIA,IMO9290440,D5OB9,71.0,0.0,304.0,32.0,8.7,71.0,A
367400840,2024-09-08T00:00:04,30.35729,-88.5069,102.3,360.0,89.0,DRY TORTUGAS,IMO9585089,WDL3669,79.0,0.0,47.0,13.0,3.5,79.0,A
354232000,2024-09-08T00:00:04,46.19345,-123.85326,8.8,264.5,267.0,CMB JORDAENS,IMO9860635,3FUZ,70.0,0.0,199.0,32.0,7.0,70.0,A
538005452,2024-09-08T00:00:00,27.74389,-123.67006,16.7,297.4,300.0,MORNING POST,IMO9669029,V7EA8,70.0,0.0,199.0,35.0,8.1,70.0,A
355708000,2024-09-08T00:00:05,31.52149,-127.56367,15.9,120.9,120.0,GRAND DOLPHIN,IMO9279329,H3WF,70.0,0.0,199.0,32.0,9.2,70.0,A
316009457,2024-09-08T00:00:04,41.85017,-82.33213,11.3,249.2,249.0,KAMINISTIQUA,IMO8119285,CFN4612,70.0,0.0,223.0,23.0,8.1,70.0,A
477065200,2024-09-08T00:00:03,34.53509,-129.87839,19.4,125.4,125.0,COSCO FORTUNE,IMO9472127,VRKE9,71.0,0.0,366.0,48.0,14.7,71.0,A
538009453,2024-09-08T00:00:05,26.26714,-79.46274,9.3,187.9,186.0,EOLOS G,IMO9623738,V7A4767,70.0,0.0,229.0,32.0,13.2,70.0,A
