MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
477947100,2024-09-12T00:00:00,26.77227,-79.42446,18.5,182.0,181.0,HUBERT SCHULTE,IMO9535204,VRKR4,70.0,0.0,275.0,40.0,10.0,70.0,A
352821000,2024-09-12T00:00:03,29.96274,-90.29447,0.1,193.6,79.0,GLOBAL HERO,IMO9609354,3FKA4,70.0,1.0,179.0,30.0,9.6,70.0,A
367082230,2024-09-12T00:00:01,43.65112,-86.70035,12.0,9.5,9.0,JOSEPH L BLOCK,IMO7502320,WXY6216,79.0,0.0,222.0,24.0,7.7,79.0,A
441718000,2024-09-12T00:00:07,30.03484,-120.15101,9.7,287.5,289.0,LADY CEDROS,IMO9165504,DSQV8,70.0,0.0,273.0,43.0,17.6,70.0,A
367691280,2024-09-12T00:00:06,28.6238,-89.44675,5.6,348.0,354.0,ROBIN,IMO9732474,WDI3726,70.0,0.0,76.0,17.0,4.3,70.0,A
357839000,2024-09-12T00:00:01,32.09911,-81.11222,0.0,261.3,312.0,TAO BRAVE,IMO9487586,3FLN4,70.0,5.0,158.0,24.0,7.8,70.0,A
311001345,2024-09-12T00:00:00,34.9136,-126.21715,14.2,300.1,305.0,FELIXSTOWE,IMO9227039,C6GT4,70.0,0.0,260.0,32.0,8.7,74.0,A
565475000,2024-09-12T00:00:00,26.45389,-79.74698,14.3,27.4,36.0,MAERSK NEWHAVEN,IMO9215880,9VPY4,71.0,0.0,209.0,30.0,8.3,71.0,A
538005968,2024-09-12T00:00:00,28.62511,-95.29561,8.5,58.0,60.0,BALTIC SCORPION,IMO9729477,V7IN9,79.0,0.0,200.0,32.0,9.2,79.0,A
303348100,2024-09-12T00:00:02,39.25937,-76.55604,0.0,230.9,511.0,JOHN W BROWN,IMO8862739,KHJL,70.0,5.0,128.0,19.0,0.0,70.0,A
311033500,2024-09-12T00:00:04,46.49511,-84.41138,5.1,72.8,72.0,LUBIE,IMO9441984,C6YJ3,70.0,0.0,189.0,23.0,8.1,79.0,A
352586000,2024-09-12T00:00:05,20.37307,-116.9713,13.4,178.1,176.0,KEY OPUS,IMO9518206,3FPD,70.0,0.0,229.0,32.0,13.8,70.0,A
311053100,2024-09-12T00:00:06,17.03413,-67.4685,13.8,298.9,300.0,ANGY R,IMO9530955,C6ZD5,70.0,0.0,186.0,27.0,10.5,70.0,A
477940500,2024-09-12T00:00:05,33.18312,-77.63515,18.9,56.7,57.0,ZIM MOUNT OLYMPUS,IMO9932505,VRVB9,70.0,0.0,366.0,51.0,10.9,70.0,A
209766000,2024-09-12T00:00:02,19.52587,-65.18663,11.9,97.7,97.0,ALTUS,IMO9650169,5BJY5,70.0,0.0,197.0,33.0,12.2,70.0,A
636015672,2024-09-12T00:00:01,23.40518,-80.47098,10.9,277.0,274.0,ASTORIA,IMO9663635,D5CD7,70.0,0.0,199.0,32.0,11.8,70.0,A
354499000,2024-09-12T00:00:04,38.90361,-76.3927,17.0,187.0,187.0,MSC ESTHI,IMO9304411,3EFU3,71.0,0.0,337.0,46.0,11.4,71.0,A
352001169,2024-09-12T00:00:03,18.35097,-67.83998,10.5,246.0,250.0,SIRIOS CEMENT III,IMO9373606,3E3435,70.0,0.0,145.0,25.0,6.1,70.0,A
367493450,2024-09-12T00:00:02,29.14662,-90.19872,0.0,240.1,339.0,ODYSSEA VALOR,IMO9555620,WDF8302,78.0,5.0,50.0,10.0,0.0,78.0,A
367511590,2024-09-12T00:00:04,44.05841,-82.57364,10.3,349.6,349.0,DEFIANCE,IMO8109761,WDG2047,70.0,0.0,44.0,13.0,7.7,70.0,A
563076300,2024-09-12T00:00:05,36.80196,-75.57758,8.3,267.3,267.0,MAERSK GIRONDE,IMO9235555,9V6212,71.0,0.0,292.0,32.0,11.8,71.0,A
366904950,2024-09-12T00:00:05,46.48532,-84.43929,10.3,231.9,232.0,LEE A TREGURTHA,IMO5385625,WUR8857,70.0,0.0,252.0,23.0,6.4,70.0,A
538007592,2024-09-12T00:00:04,25.2948,-114.90627,17.4,128.0,128.0,NORTHERN HIGHWAY,IMO9392339,V7FT4,70.0,0.0,188.0,28.0,7.9,70.0,A
671969100,2024-09-12T00:00:01,18.4616,-66.10336,0.0,242.9,511.0,ADMIRAL PRIDE,IMO918452400,5VFH5,70.0,0.0,60.0,14.0,4.0,70.0,A
477965800,2024-09-12T00:00:02,39.25376,-76.54667,0.1,209.8,307.0,ZIM TOPAZ,IMO9968023,VRVJ5,70.0,0.0,272.0,43.0,13.4,70.0,A
370651000,2024-09-12T00:00:04,35.97606,-74.67744,18.0,178.4,179.0,ONE CRANE,IMO9741401,H9NL,70.0,0.0,364.0,51.0,13.0,70.0,A
355886000,2024-09-12T00:00:02,45.98402,-122.83517,0.0,95.5,151.0,WOOYANG QUEEN,IMO9491680,HPUY,70.0,0.0,178.0,28.0,7.0,70.0,A
366930730,2024-09-12T00:00:05,46.48864,-84.59239,10.5,317.6,317.0,AMERICAN SPIRIT,IMO7423392,WCX2417,70.0,0.0,302.0,32.0,8.3,70.0,A
371466000,2024-09-12T00:00:01,24.45207,-80.14735,15.1,233.8,233.0,MSC SUSANNA,IMO9290543,3ECU4,70.0,0.0,337.0,46.0,13.3,70.0,A
215175000,2024-09-12T00:00:00,25.99787,-115.77657,17.5,122.1,121.0,CMA CGM BLUE WHALE,IMO9317963,9HA4994,71.0,0.0,295.0,33.0,11.9,71.0,A
352001593,2024-09-12T00:00:03,37.93108,-76.16872,14.4,345.1,350.0,NAVIOS PRIMAVERA,IMO9947225,3E3660,70.0,0.0,229.0,32.0,9.1,70.0,A
477648800,2024-09-12T00:00:04,41.21236,-65.10388,13.5,257.9,263.0,LEDA MAERSK,IMO9190755,VRTU8,70.0,0.0,266.0,37.0,13.2,70.0,A
431461000,2024-09-12T00:00:05,31.01335,-122.84865,12.6,129.3,126.0,OCEAN CREATION,IMO9398125,7JYY,70.0,0.0,300.0,50.0,8.9,70.0,A
477890100,2024-09-12T00:00:01,30.7815,-122.59893,21.0,126.4,126.0,ZIM MOUNT BLANC,IMO9931111,VRUX9,70.0,0.0,366.0,51.0,14.4,74.0,A
538007510,2024-09-12T00:00:05,30.42857,-91.19801,0.2,230.3,24.0,FAIRFIELD EAGLE,IMO9575230,V7SM2,70.0,0.0,200.0,32.0,7.5,79.0,A
563051700,2024-09-12T00:00:04,39.89965,-75.13538,0.1,253.0,200.0,MONTE AZUL,IMO9348053,9V7382,70.0,0.0,272.0,40.0,12.6,70.0,A
538001859,2024-09-12T00:00:03,17.88919,-67.63914,12.6,277.7,278.0,LYKTOS,IMO8401145,V7ET4,70.0,0.0,161.0,21.0,4.8,70.0,A
366905890,2024-09-12T00:00:03,46.32489,-84.15791,7.3,292.4,291.0,JAMES R BARKER,IMO7390260,WYP8657,70.0,0.0,305.0,32.0,7.1,70.0,A
538007456,2024-09-12T00:00:05,37.00234,-76.29018,8.9,244.1,242.0,MONDIAL SUCCESS,IMO9804590,V7OR5,70.0,0.0,,,8.0,79.0,A
636092816,2024-09-12T00:00:00,40.60355,-67.06773,12.0,242.2,247.0,ROLAND OLDENDORFF,IMO9463633,D5KD7,79.0,0.0,260.0,43.0,7.6,79.0,A
368315240,2024-09-12T00:00:00,30.09537,-93.3189,0.0,360.0,511.0,DREDGE LORRAINE HOOKS,,WDN8197,70.0,3.0,107.0,0.0,0.0,33.0,A
212370000,2024-09-12T00:00:01,28.63102,-85.77546,14.7,182.0,179.0,JUAN DIEGO,IMO9189574,5BEC4,70.0,0.0,100.0,17.0,4.7,70.0,A
266282000,2024-09-12T00:00:00,27.72991,-118.25461,16.5,127.1,126.0,ANIARA,IMO9377494,SKJC,70.0,0.0,237.0,32.0,9.8,70.0,A
367387930,2024-09-12T00:00:01,29.14735,-90.1993,0.0,219.7,511.0,ODYSSEA DEFENDER,IMO9535072,WDE7022,79.0,0.0,60.0,14.0,3.0,79.0,A
441487000,2024-09-12T00:00:00,35.1403,-122.7026,10.4,320.4,321.0,PAN AMBER,IMO9626003,D7PO,70.0,0.0,189.0,30.0,6.3,70.0,A
538009144,2024-09-12T00:00:00,32.12676,-81.13657,0.0,360.0,156.0,W KITHIRA,IMO9215323,V7A4375,71.0,5.0,300.0,44.0,11.7,71.0,A
477617600,2024-09-12T00:00:02,25.1063,-114.79312,19.6,126.0,128.0,OOCL WASHINGTON,IMO9417256,VRFU9,70.0,0.0,323.0,43.0,13.0,70.0,A
366904890,2024-09-12T00:00:03,46.77493,-84.92086,12.2,143.9,145.0,HON JAMES L OBERSTAR,IMO5322518,WL3108,70.0,0.0,246.0,24.0,6.2,70.0,A
368371570,2024-09-12T00:00:02,30.39682,-88.26135,0.0,53.0,511.0,MISS SERENA,IMO8998124,WDP6324,70.0,7.0,48.0,12.0,3.0,30.0,A
371813000,2024-09-12T00:00:03,29.44425,-118.23833,12.4,109.0,107.0,OCEAN TRINITY,IMO9344291,3EEU,79.0,0.0,275.0,47.0,8.7,70.0,A
538008296,2024-09-12T00:00:04,27.34206,-94.76094,12.3,38.1,33.0,ALEXANDRA KPN,IMO9839844,V7A2207,70.0,0.0,199.0,32.0,7.0,70.0,A
366971330,2024-09-12T00:00:05,42.27052,-87.28633,12.4,182.8,183.0,EDGAR B SPEER,IMO7625952,WDH7562,79.0,0.0,306.0,32.0,7.3,79.0,A
303923000,2024-09-12T00:00:01,30.0265,-93.99912,0.0,0.0,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,15.0,193.0,28.0,0.0,70.0,A
366972020,2024-09-12T00:00:01,44.04014,-82.62112,12.0,341.1,339.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70.0,0.0,234.0,21.0,6.7,70.0,A
636016502,2024-09-12T00:00:05,37.72845,-74.39637,10.5,346.9,347.0,BOX ENDURANCE,IMO9733820,D5GM5,74.0,0.0,172.0,27.0,8.2,74.0,A
308369000,2024-09-12T00:00:01,27.51654,-118.18571,10.7,307.1,311.0,GOLIATH LEADER,IMO9357315,C6WE5,70.0,0.0,200.0,32.0,7.8,70.0,A
311000414,2024-09-12T00:00:02,29.46345,-116.33862,16.4,159.3,156.0,DOLE PACIFIC,IMO9703057,C6CA2,70.0,0.0,190.0,30.0,8.1,70.0,A
357547000,2024-09-12T00:00:00,36.26515,-124.8112,12.1,121.3,118.0,SAN DIEGO BRIDGE,IMO9560376,3FTY6,71.0,0.0,293.0,40.0,12.8,71.0,A
538010053,2024-09-12T00:00:02,28.64803,-88.81005,2.0,326.0,283.0,AGIA MONI,IMO9574028,V7A5521,79.0,0.0,180.0,30.0,6.5,79.0,A
367581980,2024-09-12T00:00:00,29.31593,-94.79469,0.0,218.0,511.0,MS EMELIE ROSE,IMO9260794,WDG8877,79.0,0.0,39.0,10.0,4.0,79.0,A
563004200,2024-09-12T00:00:00,36.93254,-76.33111,0.0,209.2,87.0,DALI,IMO9697428,9V5283,70.0,8.0,300.0,48.0,8.2,70.0,A
477883200,2024-09-12T00:00:05,28.49751,-116.77824,10.7,150.6,149.0,SAGA JOURNEY,IMO9363637,VRCY8,70.0,0.0,199.0,30.0,10.3,70.0,A
563218900,2024-09-12T00:00:02,33.74681,-118.20679,0.0,287.0,178.0,CLM PEARL,IMO9425954,9V9520,70.0,5.0,189.0,32.0,6.1,70.0,A
636020773,2024-09-12T00:00:02,27.39921,-94.784,10.6,30.2,23.0,GSL MYNY,IMO9213583,5LAQ6,79.0,0.0,277.0,40.0,13.2,4.0,A
431605000,2024-09-12T00:00:00,37.22076,-76.14159,17.1,18.3,18.0,VICTORIOUS ACE,IMO9610406,7KKN,70.0,0.0,200.0,32.0,8.7,70.0,A
354202000,2024-09-12T00:00:01,30.00672,-88.10393,2.5,275.4,1.0,MSC ORNELLA,IMO9281267,H3RF,70.0,0.0,294.0,32.0,11.3,71.0,A
636019794,2024-09-12T00:00:03,29.62269,-80.00581,13.7,312.5,303.0,LORI,IMO9631125,D5WE7,71.0,0.0,228.0,37.0,9.0,71.0,A
338731000,2024-09-12T00:00:06,30.34565,-88.51079,0.0,276.3,511.0,ROCKETSHIP,IMO9198501,WCZ7837,70.0,5.0,95.0,25.0,2.6,70.0,A
357977000,2024-09-12T00:00:01,33.36209,-118.12213,10.6,159.1,160.0,RISING SUN,IMO9700574,3ERF8,70.0,0.0,180.0,28.0,9.5,70.0,A
352002453,2024-09-12T00:00:05,29.66822,-94.97637,9.6,341.9,345.0,MINIMATA,IMO9952464,3E4105,70.0,0.0,229.0,32.0,7.4,70.0,A
477252500,2024-09-12T00:00:03,34.46808,-76.64007,11.6,174.5,170.0,KULTUS COVE,IMO9701059,VRQD7,70.0,0.0,179.0,30.0,6.6,70.0,A
366904880,2024-09-12T00:00:02,46.16673,-84.07164,9.0,128.6,128.0,MESABI MINER,IMO7390272,WYQ4356,70.0,0.0,306.0,32.0,8.3,70.0,A
367622850,2024-09-12T00:00:04,29.11929,-90.21159,0.0,301.9,141.0,FMS ENDURANCE,IMO9209075,WDH4937,75.0,0.0,62.0,13.0,3.2,75.0,A
636093139,2024-09-12T00:00:05,28.74069,-93.72184,16.9,124.5,123.0,JAZAN,IMO9349540,D5ME4,71.0,0.0,306.0,40.0,13.6,71.0,A
256709000,2024-09-12T00:00:05,28.11762,-124.02882,12.3,122.3,121.0,MG SAKURA,IMO9331529,9HA3987,70.0,0.0,224.0,32.0,10.8,70.0,A
538006995,2024-09-12T00:00:04,27.94576,-122.74541,12.3,133.5,130.0,CF DIAMOND,IMO9727455,V7JH8,70.0,0.0,189.0,81.0,8.0,70.0,A
316044371,2024-09-12T00:00:00,41.78191,-82.91057,12.4,126.8,126.0,HARVEST SPIRIT,IMO9655951,VDAY,70.0,0.0,152.0,22.0,5.5,70.0,A
311053500,2024-09-12T00:00:07,16.48497,-66.38154,12.5,242.5,241.0,PUMA MAX,IMO9589152,C6ZD9,70.0,0.0,229.0,32.0,8.6,79.0,A
311000102,2024-09-12T00:00:05,24.69758,-118.0991,18.6,124.9,124.0,GENIUS HIGHWAY,IMO9672416,C6AO3,70.0,0.0,199.0,32.0,9.2,70.0,A
367612480,2024-09-12T00:00:03,29.35085,-88.99121,0.1,119.5,95.0,HOS CROCKETT,IMO9647617,WDH3936,70.0,0.0,98.0,20.0,4.8,70.0,A
316034846,2024-09-12T00:00:02,48.27003,-88.96591,13.5,116.3,116.0,ALGOMA NIAGARA,IMO9619270,CFFO,70.0,0.0,226.0,24.0,8.1,70.0,A
477832500,2024-09-12T00:00:00,34.25226,-120.05372,9.7,284.3,286.0,OOCL EGYPT,IMO9622631,VRLZ3,70.0,0.0,367.0,48.0,13.0,70.0,A
316026695,2024-09-12T00:00:06,45.04714,-83.08105,11.3,342.2,341.0,CSL WELLAND,IMO9665279,CFK5151,70.0,0.0,226.0,24.0,7.0,70.0,A
636092919,2024-09-12T00:00:01,36.79129,-75.37525,13.1,92.8,92.0,RDO CONCORD,IMO9401283,A8TG2,72.0,0.0,304.0,40.0,10.7,72.0,A
305536000,2024-09-12T00:00:02,17.10006,-67.37425,13.6,136.0,135.0,BBC ECHO,IMO9407603,V2ES5,70.0,0.0,139.0,20.0,6.0,79.0,A
368106220,2024-09-12T00:00:00,38.53898,-90.25531,0.1,348.4,32.0,CHARLIE T,,WDK9723,70.0,15.0,20.0,10.0,0.0,70.0,A
636015659,2024-09-12T00:00:02,37.85927,-122.96713,9.2,118.0,118.0,MATE,IMO9644990,D5CB9,70.0,0.0,228.0,37.0,11.6,70.0,A
244810209,2024-09-12T00:00:03,41.79082,-71.38134,0.0,237.9,148.0,TRINITYBORG,IMO9546485,PCWU,70.0,0.0,172.0,21.0,7.4,70.0,A
538002841,2024-09-12T00:00:03,29.55365,-89.777,0.0,203.0,24.0,GENCO PICARDY,IMO9301720,V7JJ5,70.0,1.0,189.0,32.0,8.6,70.0,A
352002997,2024-09-12T00:00:03,33.604,-118.61506,1.1,149.0,211.0,MAERSK MAMMOTH,IMO9928229,3E4744,71.0,0.0,200.0,36.0,9.8,70.0,A
477333600,2024-09-12T00:00:05,34.55177,-121.30041,8.9,122.1,118.0,KODIAK ISLAND,IMO9726190,VRQO7,70.0,0.0,180.0,30.0,6.5,70.0,A
311057100,2024-09-12T00:00:02,24.2467,-81.52321,14.8,71.0,69.0,CSL TACOMA,IMO9640956,C6ZJ7,70.0,0.0,229.0,32.0,8.6,70.0,A
369246000,2024-09-12T00:00:01,27.78594,-79.26212,23.0,8.1,10.0,MAERSK SENTOSA,IMO9315202,WSEP,74.0,0.0,319.0,40.0,11.4,74.0,A
367766210,2024-09-12T00:00:07,40.67369,-74.13889,0.0,250.7,511.0,ICARUS,,WDJ3210,70.0,3.0,51.0,17.0,0.0,90.0,A
367003380,2024-09-12T00:00:06,20.89853,-156.46919,0.1,82.3,302.0,JEAN ANNE,IMO9233167,WDC3786,70.0,5.0,176.0,31.0,7.9,70.0,A
636018304,2024-09-12T00:00:01,27.51833,-95.82806,12.6,11.8,12.0,SIEM ARISTOTLE,IMO9841029,D5PC8,70.0,0.0,200.0,38.0,8.7,70.0,A
367780870,2024-09-12T00:00:06,29.21709,-90.22089,0.0,313.2,300.0,SARAH BORDELON,IMO9350367,WDJ4762,70.0,0.0,45.0,12.0,0.0,70.0,A
367121010,2024-09-12T00:00:03,47.44014,-87.5737,12.6,290.6,291.0,AMERICAN CENTURY,IMO7923196,WDD2876,70.0,0.0,305.0,32.0,7.5,1.0,A
366851610,2024-09-12T00:00:04,41.34797,-70.97802,0.4,96.6,113.0,TM DILIGENCE,IMO8976475,WOEA,70.0,0.0,51.0,10.0,2.8,70.0,A
303210000,2024-09-12T00:00:00,32.06367,-79.41696,12.7,231.5,228.0,PATRIOT,IMO9316139,WAIU,70.0,0.0,199.0,31.0,9.2,70.0,A
258774000,2024-09-12T00:00:02,22.36802,-115.48662,16.7,296.4,301.0,HOEGH TROVE,IMO9186302,LAKB6,79.0,0.0,200.0,32.0,8.0,79.0,A
366904940,2024-09-12T00:00:06,47.13661,-90.64086,13.2,257.7,257.0,PAUL R TREGURTHA,IMO7729057,WYR4481,70.0,0.0,309.0,32.0,8.3,70.0,A
538010807,2024-09-12T00:00:04,37.16804,-75.08254,12.7,247.5,249.0,AQUAVITA WEALTH,IMO9985784,V7A7455,70.0,0.0,200.0,32.0,8.0,70.0,A
232023550,2024-09-12T00:00:15,39.25709,-76.56517,0.0,16.5,356.0,ANGLO JESSICA,IMO9490480,MFTU8,70.0,5.0,255.0,43.0,7.7,79.0,A
255806501,2024-09-12T00:00:00,29.33071,-94.66897,11.6,299.6,302.0,ERNA OLDENDORFF,IMO9717670,CQEW2,70.0,0.0,180.0,30.0,7.7,70.0,A
566949000,2024-09-12T00:00:05,35.52363,-130.22716,16.3,125.3,125.0,EVER LEGEND,IMO9604093,9V9724,74.0,0.0,335.0,46.0,12.9,74.0,A
368786000,2024-09-12T00:00:02,32.66419,-117.12077,0.0,120.0,511.0,US GOVT VESSEL,,NPHB,79.0,0.0,173.0,25.0,0.0,79.0,A
305656000,2024-09-12T00:00:04,29.54219,-93.62039,11.7,73.5,74.0,ONEGO OTRA,IMO9535606,V2QF5,70.0,0.0,146.0,19.0,6.0,70.0,A
636019493,2024-09-12T00:00:06,32.08826,-81.09871,7.5,138.1,139.0,GSL GRANIA,IMO9285653,D5QI5,74.0,0.0,300.0,43.0,11.7,74.0,A
368306080,2024-09-12T00:00:07,27.83719,-97.18085,0.0,360.0,511.0,GENERAL MARSHALL,,WDN7181,70.0,12.0,59.0,20.0,0.0,33.0,A
538010983,2024-09-12T00:00:04,39.82197,-73.8696,17.5,184.4,185.0,CAPE HELLAS,IMO9857444,V7A6411,70.0,0.0,186.0,35.0,8.3,70.0,A
372386000,2024-09-12T00:00:07,18.59803,-68.15877,11.9,131.0,129.0,FOREST ARROW,IMO9372626,3EIS9,70.0,0.0,111.0,18.0,9.6,70.0,A
316009457,2024-09-12T00:00:05,48.4457,-89.18705,0.0,139.7,322.0,KAMINISTIQUA,IMO8119285,CFN4612,70.0,0.0,223.0,23.0,8.1,70.0,A
316001633,2024-09-12T00:00:00,45.31626,-85.29654,0.0,14.6,62.0,CSL ASSINIBOINE,IMO7413218,VCKQ,70.0,0.0,225.0,24.0,6.9,70.0,A
316018180,2024-09-12T00:00:00,43.73085,-77.40859,12.0,75.1,77.0,SUNNANVIK,IMO7633375,CFA4332,70.0,0.0,124.0,18.0,5.6,70.0,A
636021035,2024-09-12T00:00:02,21.92832,-111.7328,13.0,296.5,300.0,SAVANNAH EXPRESS,IMO9665607,5LBX9,72.0,0.0,368.0,51.0,11.2,72.0,A
368251670,2024-09-12T00:00:01,41.49203,-81.71851,0.3,102.5,32.0,MARK W. BARKER,IMO9962445,WDM9326,70.0,0.0,195.0,24.0,7.1,70.0,A
414112000,2024-09-12T00:00:03,24.2537,-114.83622,11.5,122.0,119.0,SHENG KANG HAI,IMO9646558,BIBI3,70.0,0.0,190.0,32.0,12.0,70.0,A
538010710,2024-09-12T00:00:00,41.89618,-83.02555,11.5,92.4,94.0,FEDERAL HAMILTON,IMO9975363,V7A7306,70.0,0.0,200.0,24.0,7.8,70.0,A
367612290,2024-09-12T00:00:01,29.79342,-92.1423,0.0,301.9,511.0,ELISE MARY,IMO9547647,WDH3919,70.0,0.0,46.0,12.0,3.3,70.0,A
636015657,2024-09-12T00:00:02,34.06112,-76.03813,16.6,42.6,47.0,GRACIOUS ACE,IMO9604914,D5CB7,70.0,0.0,199.0,32.0,9.2,70.0,A
372632000,2024-09-12T00:00:06,24.2647,-113.75947,13.0,124.1,120.0,TONG SHUN,IMO9646211,3EHX4,70.0,0.0,229.0,32.0,8.7,70.0,A
368296280,2024-09-12T00:00:04,34.78738,-87.62314,0.0,180.9,171.0,FREEDOM,IMO1333590,WDN6133,71.0,0.0,31.0,10.0,2.6,71.0,A
255870000,2024-09-12T00:00:05,47.61968,-88.26507,12.4,77.5,78.0,THEA G,IMO9415246,CQWI,70.0,0.0,185.0,24.0,6.3,70.0,A
366584000,2024-09-12T00:00:04,29.89844,-80.36299,2.3,71.6,71.0,MEGAN,IMO9591648,WDM8723,70.0,0.0,51.0,12.0,3.0,70.0,A
368014230,2024-09-12T00:00:06,40.75486,-74.01251,0.0,360.0,511.0,WEEKS 575,,WDJ8214,70.0,5.0,,,0.0,90.0,A
316040355,2024-09-12T00:00:07,42.80111,-79.3799,13.1,236.9,236.0,BLAIR MCKEIL,IMO9546045,VCBM,70.0,0.0,140.0,21.0,5.5,70.0,A
636023060,2024-09-12T00:00:03,26.21291,-116.16301,17.9,129.0,127.0,GSL ALEXANDRA,IMO9260457,5LLT3,74.0,0.0,352.0,43.0,12.8,74.0,A
368341940,2024-09-12T00:00:05,30.25877,-88.00415,0.9,267.0,315.0,PATIENCE LAB,IMO9563043,WDH3221,70.0,0.0,48.0,6.0,3.0,70.0,A
405000348,2024-09-12T00:00:05,16.4754,-66.20685,10.1,120.3,119.0,ZARAAR HANIF,IMO9454187,S2BQ6,70.0,0.0,190.0,32.0,13.0,70.0,A
352608000,2024-09-12T00:00:04,29.63938,-93.8231,9.5,333.0,335.0,HOUSTON HARMONY,IMO9845984,3EQL9,70.0,0.0,183.0,31.0,9.2,70.0,A
636021440,2024-09-12T00:00:04,40.47237,-73.87723,16.5,117.0,117.0,SEABOARD PRIDE,IMO9294513,5LDY2,74.0,0.0,210.0,30.0,8.3,74.0,A
636024395,2024-09-12T00:00:05,37.22356,-76.11687,0.0,14.5,205.0,BULK POLAND,IMO9682863,5LSJ7,70.0,1.0,229.0,32.0,7.1,70.0,A
636021529,2024-09-12T00:00:01,40.65924,-74.14469,7.5,204.0,202.0,MSC ALDEBARAN III,IMO9301990,D5YM3,71.0,0.0,206.0,32.0,9.4,71.0,A
563066900,2024-09-12T00:00:03,33.79867,-77.0172,11.1,228.2,229.0,POLAR MEXICO,IMO9786750,9V6081,79.0,0.0,230.0,37.0,9.4,79.0,A
477776100,2024-09-12T00:00:08,32.08071,-81.05795,6.9,93.2,94.0,SEASPAN GANGES,IMO9630365,VRMV8,71.0,0.0,336.0,48.0,13.9,71.0,A
366670000,2024-09-12T00:00:05,32.68094,-79.58488,13.0,89.2,90.0,CAPE DOUGLAS,IMO7228089,WMHL,70.0,0.0,207.0,29.0,6.0,70.0,A
249032000,2024-09-12T00:00:06,26.80587,-80.02382,0.2,213.5,127.0,C TIGER,IMO9583706,9HA6074,70.0,0.0,181.0,30.0,6.5,70.0,A
367389840,2024-09-12T00:00:09,37.92259,-122.36736,0.0,225.6,511.0,EINAR,,WDE7163,70.0,15.0,36.0,16.0,2.0,90.0,A
