MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
636091400,2024-09-07T00:00:00,25.2229,-79.56533,16.1,170.3,173.0,HANSA HORNEBURG,IMO9373486,A8ND5,70.0,0.0,177.0,27.0,9.4,72.0,A
564096000,2024-09-07T00:00:02,23.9865,-113.0349,13.9,123.5,511.0,CAPRICORN ONE,IMO9739018,9V3475,70.0,0.0,292.0,45.0,8.6,70.0,A
538007439,2024-09-07T00:00:03,34.9135,-75.19097,15.3,220.4,219.0,GLOVIS SKY,IMO9798404,V7FQ2,70.0,0.0,230.0,32.0,8.7,70.0,A
636015659,2024-09-07T00:00:02,48.42859,-124.41523,7.9,293.8,293.0,MATE,IMO9644990,D5CB9,70.0,0.0,228.0,37.0,12.0,70.0,A
244810209,2024-09-07T00:00:03,41.79116,-71.38158,0.0,305.6,148.0,TRINITYBORG,IMO9546485,PCWU,70.0,0.0,172.0,21.0,7.4,70.0,A
431858000,2024-09-07T00:00:00,36.12729,-128.18356,16.0,299.3,298.0,PHOENIX LEADER,IMO9283875,7KNB,70.0,0.0,200.0,32.0,8.0,70.0,A
563098300,2024-09-07T00:00:05,29.92336,-89.96574,9.7,286.0,285.0,SARAH H,IMO9858539,9V8410,70.0,0.0,229.0,32.0,14.6,70.0,A
366906610,2024-09-07T00:00:06,41.89211,-83.33832,0.0,257.6,291.0,WALTER J MCCARTHY JR,IMO7514684,WXU3434,70.0,0.0,305.0,32.0,6.1,70.0,A
244561000,2024-09-07T00:00:04,25.73466,-80.03324,9.5,179.9,179.0,VANQUISH,IMO9375135,PHOW,79.0,0.0,100.0,16.0,4.8,79.0,A
316001834,2024-09-07T00:00:04,42.11882,-81.39412,12.8,248.8,250.0,FRONTENAC,IMO6804848,VGNB,70.0,0.0,223.0,23.0,7.0,70.0,A
563182200,2024-09-07T00:00:02,32.2112,-79.64101,14.7,243.7,242.0,WAN HAI A09,IMO9555113,9V7409,71.0,0.0,335.0,51.0,12.3,71.0,A
563073300,2024-09-07T00:00:04,29.26552,-93.21593,6.5,1.9,9.0,MARVEL CRANE,IMO9770438,9V5069,71.0,0.0,297.0,49.0,10.3,81.0,A
338760000,2024-09-07T00:00:01,30.39451,-81.35125,11.4,133.9,147.0,ISLA BELLA,IMO9680841,WTOI,71.0,0.0,233.0,32.0,9.0,71.0,A
338068000,2024-09-07T00:00:03,29.14244,-90.22132,3.8,216.6,206.0,SQUALL,IMO9690391,WDI5397,70.0,0.0,76.0,20.0,5.0,70.0,A
477168400,2024-09-07T00:00:04,32.03608,-80.86879,11.9,83.5,83.0,COSCO SHIPPING PEONY,IMO9785744,VRRU6,71.0,0.0,366.0,48.0,12.0,71.0,A
319200700,2024-09-07T00:00:01,44.47681,-66.30742,13.5,50.8,48.0,NYK DAEDALUS,IMO9337614,ZGKY8,70.0,0.0,294.0,32.0,9.3,70.0,A
352952000,2024-09-07T00:00:05,33.75355,-118.23515,0.0,168.2,71.0,MSC NEW YORK,IMO9606314,HOFP,71.0,5.0,399.0,54.0,10.8,71.0,A
367612290,2024-09-07T00:00:05,29.79194,-92.1439,0.0,256.6,511.0,ELISE MARY,IMO9547647,WDH3919,70.0,0.0,46.0,12.0,3.3,70.0,A
538004740,2024-09-07T00:00:02,30.0725,-90.9005,0.1,238.0,331.0,MAPLE STAR,IMO9662370,V7YV3,70.0,1.0,180.0,30.0,6.7,70.0,A
246452000,2024-09-07T00:00:03,37.52105,-76.14201,14.7,175.4,175.0,SPAARNEGRACHT,IMO9202558,PDBO,70.0,0.0,168.0,25.0,7.0,70.0,A
305653000,2024-09-07T00:00:05,18.87493,-67.77068,16.1,34.0,33.0,CAUCEDO EXPRESS,IMO9434931,V2HY3,71.0,0.0,210.0,30.0,11.2,71.0,A
219033000,2024-09-07T00:00:00,29.71678,-121.38287,13.2,124.0,122.0,MAERSK EDINBURGH,IMO9456757,OXLT2,74.0,0.0,366.0,48.0,16.0,74.0,A
366904890,2024-09-07T00:00:00,47.726,-87.36306,12.3,279.4,279.0,HON JAMES L OBERSTAR,IMO5322518,WL3108,70.0,0.0,246.0,24.0,6.2,70.0,A
368014230,2024-09-07T00:00:06,40.7549,-74.01282,0.0,360.0,511.0,WEEKS 575,,WDJ8214,70.0,15.0,,,0.0,90.0,A
367754650,2024-09-07T00:00:00,30.19641,-87.9779,0.4,335.6,295.0,MARCELLE BORDELON,IMO9350379,WDJ2038,70.0,0.0,45.0,10.0,3.0,70.0,A
368076650,2024-09-07T00:00:02,41.13497,-70.41978,4.7,320.4,328.0,GO LIBERTY,IMO9555761,WDK6648,70.0,0.0,45.0,10.0,4.0,58.0,A
538010805,2024-09-07T00:00:02,23.58379,-83.75887,14.7,96.8,96.0,FEDERAL INDIANA,IMO9975387,V7A7453,70.0,0.0,200.0,24.0,8.3,70.0,A
367309990,2024-09-07T00:00:01,29.57133,-92.30148,16.2,8.7,511.0,MISS PEGGY ANN,IMO8977754,WDD9336,70.0,0.0,40.0,7.0,0.0,70.0,A
636023059,2024-09-07T00:00:04,48.31698,-124.03128,16.0,292.5,293.0,GSL EFFIE,IMO9260433,5LLT2,71.0,0.0,352.0,42.0,14.7,71.0,A
305030000,2024-09-07T00:00:02,29.72441,-87.70069,14.3,144.7,141.0,BBC RHONETAL,IMO9614701,V2HH3,70.0,0.0,162.0,23.0,6.8,70.0,A
352306000,2024-09-07T00:00:06,26.09257,-80.08401,9.4,273.4,278.0,CARIB WARRIOR,IMO9666364,HP8134,70.0,0.0,64.0,14.0,2.7,70.0,A
563210600,2024-09-07T00:00:02,25.38572,-115.17978,16.3,129.1,131.0,WAN HAI A06,IMO9935129,9V7401,70.0,0.0,336.0,51.0,14.6,70.0,A
538002841,2024-09-07T00:00:03,29.55357,-89.77545,0.1,242.0,346.0,GENCO PICARDY,IMO9301720,V7JJ5,70.0,1.0,189.0,32.0,8.6,70.0,A
229778000,2024-09-07T00:00:04,28.65353,-122.52647,18.4,296.0,298.0,CMA CGM ARCTIC,IMO9867841,9HA5601,70.0,0.0,366.0,51.0,13.4,70.0,A
367411370,2024-09-07T00:00:08,29.35022,-90.24826,0.0,254.5,511.0,STARFLEET VIKING,IMO9585431,WDL2180,70.0,0.0,68.0,13.0,7.0,70.0,A
229955000,2024-09-07T00:00:03,35.89462,-122.30975,9.7,146.2,142.0,CMA CGM SEATTLE,IMO9290098,9HA5642,71.0,0.0,260.0,32.0,9.2,71.0,A
316047565,2024-09-07T00:00:05,49.10994,-123.38141,15.4,288.3,290.0,SEASPAN TRADER,IMO9886392,CFA3570,79.0,0.0,149.0,26.0,4.3,79.0,A
366971330,2024-09-07T00:00:03,46.96789,-85.61233,11.0,290.8,292.0,EDGAR B SPEER,IMO7625952,WDH7562,79.0,0.0,306.0,32.0,7.3,79.0,A
477427500,2024-09-07T00:00:04,33.60662,-122.00816,1.8,143.9,316.0,COSCO BELGIUM,IMO9516404,VRLT8,71.0,0.0,366.0,51.0,13.2,71.0,A
538008204,2024-09-07T00:00:02,40.10805,-73.41733,14.1,135.3,132.0,OLEANDER,IMO9827334,V7A2078,70.0,0.0,120.0,20.0,5.6,70.0,A
367120990,2024-09-07T00:00:00,46.47803,-84.57922,11.3,318.3,319.0,AMERICAN INTEGRITY,IMO7514696,WDD2875,70.0,1.0,305.0,32.0,0.0,70.0,A
367655260,2024-09-07T00:00:04,41.13386,-71.07279,1.1,136.3,97.0,SHELIA BORDELON,IMO9670638,WSHQ,79.0,3.0,78.0,16.0,4.4,79.0,A
334976000,2024-09-07T00:00:00,25.78305,-80.0932,0.2,299.3,511.0,BELEN,IMO9196230,HQZX5,70.0,1.0,90.0,14.0,3.8,70.0,A
355029000,2024-09-07T00:00:04,31.02735,-81.18194,7.3,265.2,271.0,GRAND MARK,IMO9228306,H3LL,70.0,0.0,200.0,32.0,7.4,70.0,A
636092863,2024-09-07T00:00:03,36.99208,-76.17945,15.8,288.0,288.0,AS PENELOPE,IMO9294537,D5RB3,79.0,0.0,209.0,30.0,9.6,72.0,A
356046000,2024-09-07T00:00:05,37.57028,-125.23793,11.0,272.0,267.0,PENGHU SW,IMO9450155,H9FR,70.0,0.0,177.0,28.0,10.3,76.0,A
366138000,2024-09-07T00:00:02,29.13837,-90.20314,0.0,29.3,339.0,HARVEY DISCOVERY,IMO9388144,WDC9728,79.0,0.0,68.0,18.0,4.0,79.0,A
636019973,2024-09-07T00:00:03,30.38259,-88.02051,10.7,187.1,185.0,KATJA OLDENDORFF,IMO9867554,D5XB2,70.0,0.0,229.0,32.0,13.7,70.0,A
636093158,2024-09-07T00:00:06,29.64362,-116.41514,11.9,346.1,348.0,RDO ACE,IMO9779771,5LKJ9,74.0,0.0,336.0,48.0,12.8,74.0,A
563119000,2024-09-07T00:00:07,32.66601,-117.61589,12.6,353.8,350.0,NYK JOANNA,IMO9387449,9VFC4,70.0,0.0,210.0,30.0,10.2,71.0,A
367121040,2024-09-07T00:00:04,41.49532,-81.71286,0.0,197.9,191.0,AMERICAN COURAGE,IMO7634226,WDD2879,70.0,0.0,194.0,21.0,0.0,70.0,A
366971370,2024-09-07T00:00:00,44.46039,-86.46015,9.4,15.9,14.0,EDWIN H GOTT,IMO7606061,WDH7558,70.0,0.0,305.0,32.0,7.3,70.0,A
354022000,2024-09-07T00:00:04,25.27413,-115.2234,19.6,311.3,310.0,EVER FORE,IMO9850824,3EWW7,70.0,0.0,334.0,48.0,11.3,70.0,A
357988000,2024-09-07T00:00:00,29.35841,-120.69133,17.3,128.5,127.0,SEROJA LIMA,IMO9567661,3FTU,70.0,0.0,316.0,46.0,13.2,70.0,A
416498000,2024-09-07T00:00:02,29.21843,-120.15217,17.0,128.2,126.0,EVER LYRIC,IMO9629108,BKKH,70.0,0.0,335.0,46.0,13.9,74.0,A
366938780,2024-09-07T00:00:07,45.41109,-83.78529,0.0,41.4,56.0,JOHN J BOLAND,IMO7318901,WZE4539,70.0,0.0,207.0,24.0,8.2,70.0,A
477922100,2024-09-07T00:00:05,36.55317,-122.33898,4.9,340.3,337.0,GUTHORM MAERSK,IMO9359040,VRVO4,71.0,0.0,367.0,42.0,13.6,71.0,A
371720000,2024-09-07T00:00:00,30.10537,-125.60692,16.6,115.4,113.0,FORTUNE ERA,IMO9128116,3EXF3,70.0,0.0,167.0,26.0,8.0,80.0,A
367608620,2024-09-07T00:00:02,29.14151,-90.2061,0.0,283.1,511.0,MS TAYLOR,IMO8975287,WDJ2059,70.0,0.0,44.0,14.0,3.0,70.0,A
477213800,2024-09-07T00:00:03,34.40146,-122.64429,17.8,266.3,270.0,SEASPAN CHIBA,IMO9492713,VRIM5,70.0,0.0,268.0,35.0,9.9,70.0,A
440253000,2024-09-07T00:00:04,38.79257,-76.42253,17.7,190.7,190.0,MORNING MENAD,IMO9318515,D8HC,70.0,0.0,175.0,32.0,8.6,70.0,A
368304090,2024-09-07T00:00:03,29.39286,-89.08769,1.0,213.9,511.0,WENDY LOU,,WDN6970,70.0,0.0,35.0,8.0,2.0,39.0,A
319211600,2024-09-07T00:00:03,37.63789,-122.66205,8.9,358.1,357.0,ONE ARCADIA,IMO9468310,ZGOK7,71.0,0.0,332.0,46.0,11.1,71.0,A
636020538,2024-09-07T00:00:01,46.18536,-126.78948,12.0,91.0,89.0,CORNELIA M,IMO9490117,D5ZQ8,79.0,0.0,225.0,32.0,6.9,70.0,A
563247000,2024-09-07T00:00:03,26.38449,-116.73483,19.3,126.4,125.0,APL ESPLANADE,IMO9632038,S6LT4,71.0,0.0,369.0,51.0,14.0,71.0,A
338189000,2024-09-07T00:00:01,29.13999,-90.20352,0.0,77.8,511.0,BREEZE,IMO9684835,WDH5055,70.0,5.0,79.0,19.0,4.9,70.0,A
316011905,2024-09-07T00:00:05,48.32698,-89.1709,0.3,109.1,12.0,ROBERT S PIERSON,IMO7366403,CFN4934,79.0,0.0,192.0,21.0,6.8,79.0,A
303333000,2024-09-07T00:00:04,29.13171,-90.21824,0.0,16.7,255.0,CAPE DAVIS,IMO9421386,KCDB,70.0,5.0,80.0,18.0,4.0,70.0,A
366904950,2024-09-07T00:00:01,47.1336,-87.13995,12.9,196.3,191.0,LEE A TREGURTHA,IMO5385625,WUR8857,70.0,0.0,252.0,23.0,6.4,70.0,A
303683000,2024-09-07T00:00:01,47.65716,-122.375,0.0,149.7,272.0,COASTAL NOMAD,IMO8213249,WDC6439,70.0,5.0,74.0,12.0,4.5,70.0,A
538005260,2024-09-07T00:00:02,38.14599,-123.71141,6.9,94.6,87.0,ABTENAUER,IMO9655212,V7CH5,70.0,0.0,180.0,30.0,9.9,79.0,A
538008014,2024-09-07T00:00:08,17.16452,-67.20386,10.7,107.3,110.0,ARTEMIS I,IMO9830991,V7SB8,70.0,0.0,225.0,32.0,14.4,70.0,A
432712000,2024-09-07T00:00:01,24.92024,-113.52741,15.8,316.5,316.0,ZEUS LEADER,IMO9476733,7JEX,70.0,0.0,200.0,32.0,8.8,70.0,A
352396000,2024-09-07T00:00:03,38.62521,-129.02422,2.4,201.9,224.0,KOBE GLORIA,IMO9668324,3FTU5,70.0,0.0,169.0,27.0,5.6,70.0,A
477027600,2024-09-07T00:00:05,39.85103,-125.42692,12.1,338.2,338.0,POWAN,IMO9721578,VRPL9,70.0,0.0,179.0,,6.5,79.0,A
367082220,2024-09-07T00:00:00,44.30508,-86.52603,10.7,13.8,14.0,STR WILFRED SYKES,IMO5389554,WC5932,70.0,0.0,201.0,21.0,8.3,70.0,A
373009000,2024-09-07T00:00:01,28.93768,-120.90276,11.0,140.8,139.0,CAPE HARMONY,IMO9514212,3FIB3,70.0,0.0,292.0,44.0,11.6,70.0,A
367276000,2024-09-07T00:00:01,38.98389,-124.60423,15.9,340.3,338.0,WASHINGTON CHAMBERS,IMO9551997,NCHA,70.0,0.0,210.0,33.0,8.8,0.0,A
636093031,2024-09-07T00:00:02,38.04958,-76.21319,21.1,356.0,356.0,BSG BAHAMAS,IMO9439498,5LCC6,70.0,0.0,263.0,32.0,9.6,70.0,A
338196000,2024-09-07T00:00:05,29.1216,-90.19776,0.0,95.9,342.0,STORM,IMO9717711,WTIE,70.0,0.0,79.0,16.0,5.1,70.0,A
368269780,2024-09-07T00:00:05,36.9535,-76.35957,0.0,164.1,76.0,GO GLORY,IMO8998112,WDN3240,70.0,0.0,43.0,12.0,3.0,70.0,A
247341700,2024-09-07T00:00:00,38.79305,-75.03915,9.0,329.3,335.0,GRANDE ABIDJAN,IMO9680712,IBDE,70.0,0.0,236.0,36.0,9.0,70.0,A
538004060,2024-09-07T00:00:00,41.98712,-81.85121,10.7,248.7,250.0,FEDERAL KUSHIRO,IMO9284702,V7UY9,70.0,0.0,190.0,24.0,8.0,70.0,A
212669000,2024-09-07T00:00:02,30.07638,-94.06094,4.4,299.7,294.0,AAL GLADSTONE,IMO9393541,5BRV2,70.0,0.0,160.0,27.0,8.9,70.0,A
477920300,2024-09-07T00:00:05,36.77617,-133.15667,11.6,301.0,307.0,OOCL ATLANTA,IMO9285005,VRAR6,70.0,0.0,323.0,43.0,10.4,70.0,A
316001637,2024-09-07T00:00:04,43.25332,-86.24333,0.0,228.1,239.0,CSL LAURENTIEN,IMO7423108,VCJW,79.0,0.0,225.0,24.0,7.1,79.0,A
636022956,2024-09-07T00:00:00,24.21004,-113.01992,18.1,128.1,129.0,ZIM SCORPIO,IMO9963231,5LLF8,74.0,0.0,272.0,42.0,14.3,74.0,A
367196000,2024-09-07T00:00:01,21.22183,-157.63396,20.1,77.4,80.0,MOKIHANA,IMO7908005,WNRD,70.0,0.0,262.0,32.0,11.3,70.0,A
538003366,2024-09-07T00:00:06,27.79537,-82.48912,12.6,249.7,251.0,ALGOMA VALUE,IMO7926148,V7QH6,70.0,0.0,245.0,32.0,12.0,70.0,A
636022893,2024-09-07T00:00:00,23.40077,-83.16446,18.6,75.3,74.0,CHIQUITA EXPLORER,IMO9304966,5LKY3,70.0,0.0,222.0,30.0,8.5,70.0,A
636021693,2024-09-07T00:00:05,33.76308,-118.2725,0.0,194.6,198.0,YM THRONE,IMO9792694,5LFF8,70.0,5.0,333.0,48.0,13.9,70.0,A
368306080,2024-09-07T00:00:05,27.83794,-97.38996,0.0,360.0,511.0,GENERAL MARSHALL,,WDN7181,70.0,12.0,59.0,20.0,0.0,33.0,A
538010148,2024-09-07T00:00:03,49.29317,-123.21658,0.1,0.0,286.0,BETTYS LOVE,IMO9291406,V7A5677,70.0,1.0,225.0,32.0,9.4,70.0,A
636017344,2024-09-07T00:00:02,27.63331,-82.55896,0.0,38.6,0.0,CETUS OMURA,IMO9670781,D5KL8,70.0,5.0,190.0,30.0,10.3,70.0,A
311000906,2024-09-07T00:00:02,17.50196,-66.65675,11.9,49.9,52.0,ALGOMA VALOUR,IMO9120334,C6EI7,70.0,0.0,225.0,32.0,9.9,70.0,A
255806491,2024-09-07T00:00:01,28.04072,-116.08751,10.1,141.9,139.0,MSC BRUNELLA,IMO9702106,CQEU8,74.0,0.0,300.0,48.0,11.5,74.0,A
215183000,2024-09-07T00:00:05,21.31489,-157.8837,1.4,253.5,89.0,CMA CGM NEW JERSEY,IMO9351141,9HA4998,79.0,0.0,294.0,32.0,9.6,79.0,A
215965000,2024-09-07T00:00:04,42.18721,-131.7754,16.6,300.7,301.0,CMA CGM C COLOMB,IMO9453559,9HA5397,71.0,0.0,365.0,52.0,11.2,71.0,A
372213000,2024-09-07T00:00:05,34.24455,-131.28811,11.3,116.9,117.0,GEMINI OCEAN,IMO9798832,H3DT,70.0,0.0,229.0,32.0,7.7,70.0,A
538008404,2024-09-07T00:00:00,38.68939,-72.72602,11.7,354.7,357.0,FEDERAL ST LAURENT,IMO9838462,V7A2319,70.0,0.0,200.0,24.0,6.4,70.0,A
367414810,2024-09-07T00:00:01,27.84723,-97.06127,0.0,338.1,511.0,MAX CHERAMIE,IMO9184122,WDE9215,70.0,0.0,44.0,11.0,3.0,70.0,A
255806520,2024-09-07T00:00:01,47.59416,-122.36115,4.0,158.8,165.0,MSC GISELLE,IMO9720196,CQEY5,74.0,0.0,300.0,48.0,11.0,71.0,A
304122000,2024-09-07T00:00:03,33.67433,-78.16876,13.0,214.5,215.0,PEGASUS J,IMO9355434,V2CF5,79.0,0.0,140.0,22.0,6.3,70.0,A
538010588,2024-09-07T00:00:02,48.64483,-126.80145,9.4,275.4,275.0,SIGMA VENTURE,IMO9612131,V7A6260,70.0,0.0,180.0,30.0,10.4,70.0,A
538008777,2024-09-07T00:00:03,36.26703,-75.22647,11.3,139.7,138.0,SENTOSA SPIRIT,IMO9836995,V7A2747,70.0,0.0,229.0,32.0,9.8,70.0,A
316023808,2024-09-07T00:00:03,46.60651,-84.74216,11.0,141.2,140.0,BAIE COMEAU,IMO9639892,CFN6357,70.0,0.0,225.0,24.0,8.3,70.0,A
477617700,2024-09-07T00:00:03,36.06415,-75.27869,17.0,158.3,157.0,OOCL SEOUL,IMO9417244,VRFU8,70.0,0.0,323.0,43.0,11.2,70.0,A
367510030,2024-09-07T00:00:07,29.2568,-89.35496,0.0,174.5,511.0,MS MEGGIE,IMO9373759,WDF9903,70.0,0.0,49.0,11.0,3.2,70.0,A
563155200,2024-09-07T00:00:05,34.32981,-120.38926,8.1,285.9,288.0,YM TROPHY,IMO9789996,9V6598,72.0,0.0,333.0,48.0,10.8,72.0,A
416482000,2024-09-07T00:00:03,37.06938,-126.64504,17.0,118.4,118.0,EVER LOGIC,IMO9604081,BKIF,74.0,0.0,335.0,46.0,13.7,74.0,A
367710550,2024-09-07T00:00:04,29.11995,-90.20337,0.0,280.6,340.0,MS NANCY,IMO9772979,WDI5631,70.0,0.0,70.0,10.0,3.0,70.0,A
316001940,2024-09-07T00:00:03,46.42055,-84.24884,8.7,160.1,159.0,FLORENCE SPIRIT,IMO9314600,CFCB,70.0,0.0,146.0,21.0,7.5,70.0,A
367121010,2024-09-07T00:00:06,46.07945,-84.01747,9.5,166.6,159.0,AMERICAN CENTURY,IMO7923196,WDD2876,70.0,0.0,305.0,32.0,7.5,1.0,A
414740000,2024-09-07T00:00:01,28.72068,-89.36162,11.1,151.0,146.0,SHENG CHENG HAI,IMO9505481,BRNH,70.0,0.0,189.0,32.0,7.8,70.0,A
355433000,2024-09-07T00:00:05,37.82493,-122.46936,14.2,230.5,242.0,NYK CONSTELLATION,IMO9337626,3FCZ6,70.0,0.0,293.0,32.0,10.6,70.0,A
311294000,2024-09-07T00:00:07,19.52967,-65.13133,16.1,45.0,44.0,DOLE AFRICA,IMO9046538,C6FS3,79.0,0.0,150.0,22.0,8.7,79.0,A
255805803,2024-09-07T00:00:02,33.95003,-77.96353,14.1,227.6,228.0,INDEPENDENT FUTURE,IMO9246712,CQAA,79.0,0.0,220.0,32.0,9.1,79.0,A
370808000,2024-09-07T00:00:01,40.52983,-71.34124,15.7,267.9,268.0,MORNING LYNN,IMO9383429,3FXS4,70.0,0.0,232.0,32.0,9.0,70.0,A
316003878,2024-09-07T00:00:00,43.19254,-79.20212,0.0,275.6,336.0,WILF SEYMOUR,IMO5215789,CFG8081,70.0,0.0,159.0,24.0,5.5,52.0,A
368264720,2024-09-07T00:00:00,36.97744,-75.33204,0.3,86.0,226.0,HOS RUGER,IMO9385269,WDN2728,70.0,0.0,79.0,18.0,5.1,70.0,A
563487000,2024-09-07T00:00:04,25.76608,-80.08021,8.7,93.4,121.0,CARL SCHULTE,IMO9665683,9V2334,70.0,0.0,255.0,37.0,12.7,70.0,A
371215000,2024-09-07T00:00:04,35.98569,-74.93766,9.9,2.8,3.0,ONE MILLAU,IMO9706736,H9RD,70.0,0.0,365.0,50.0,11.0,70.0,A
636016321,2024-09-07T00:00:05,27.91296,-82.42846,0.0,236.5,1.0,CSAV TYNDALL,IMO9627928,D5FN8,70.0,0.0,300.0,48.0,10.5,70.0,A
477842500,2024-09-07T00:00:00,25.21644,-114.89688,19.5,305.9,305.0,ZIM CANADA,IMO9945485,VRUN7,71.0,0.0,330.0,48.0,10.8,71.0,A
367575520,2024-09-07T00:00:02,29.14095,-90.21168,0.0,120.9,339.0,HOS COMMANDER,IMO9647564,WDG8249,70.0,0.0,100.0,20.0,5.1,70.0,A
256982000,2024-09-07T00:00:05,18.73261,-67.23114,19.0,270.1,269.0,BURGUNDY,IMO9372872,9HA5775,74.0,0.0,229.0,32.0,9.6,74.0,A
538005604,2024-09-07T00:00:06,33.75837,-118.26062,4.0,220.4,222.0,IKAN LEBAN,IMO9547178,V7FJ7,70.0,0.0,177.0,28.0,10.4,79.0,A
368113590,2024-09-07T00:00:00,48.51339,-122.73386,9.3,88.4,511.0,SAN JUAN CHARGER,,WDL2599,70.0,0.0,27.0,8.0,2.0,0.0,A
477035100,2024-09-07T00:00:01,34.25214,-120.04997,7.0,283.2,280.0,OSAKA BAY,IMO9789922,VRQS2,70.0,0.0,190.0,32.0,6.6,70.0,A
367781630,2024-09-07T00:00:01,30.38385,-81.46037,8.2,131.0,122.0,EL COQUI,IMO9721968,WDJ4838,70.0,0.0,220.0,32.0,8.7,70.0,A
636022046,2024-09-07T00:00:03,28.31782,-119.45047,8.5,130.6,511.0,MSC SOMYA III,IMO9220328,5LGX7,71.0,0.0,207.0,0.0,10.9,71.0,A
303530000,2024-09-07T00:00:03,26.78346,-121.89679,12.6,297.7,300.0,ARC HONOR,IMO9505089,WTL4798,70.0,0.0,229.0,34.0,8.5,70.0,A
303189000,2024-09-07T00:00:06,36.86264,-76.3145,0.0,354.0,45.0,US GOV VSL,IMO9215696,WECM,70.0,0.0,257.0,32.0,7.0,79.0,A
564596000,2024-09-07T00:00:06,46.22265,-126.73575,10.7,271.0,272.0,DIAMOND INDAH,IMO9235191,9V2692,79.0,0.0,229.0,36.0,13.1,70.0,A
248906000,2024-09-07T00:00:00,32.08429,-129.2801,16.0,115.0,114.0,TORINO,IMO9398321,9HA4855,79.0,0.0,200.0,32.0,10.0,70.0,A
369355000,2024-09-07T00:00:03,21.43729,-157.35573,19.6,54.5,58.0,GEORGE III,IMO9837092,WDK4356,70.0,0.0,236.0,36.0,11.2,70.0,A
533180090,2024-09-07T00:00:03,48.48453,-126.51768,14.2,269.0,273.0,GRAND VISION,IMO9082324,9MVC6,70.0,0.0,180.0,32.0,7.6,70.0,A
636018932,2024-09-07T00:00:05,30.40237,-121.8787,12.7,127.0,123.0,VMAS SUZHOU,IMO9322774,D5SC2,70.0,0.0,190.0,32.0,8.2,70.0,A
565402000,2024-09-07T00:00:00,34.31492,-120.36043,9.4,284.7,286.0,MATSON MAUI,IMO9340764,9VBR6,70.0,0.0,261.0,32.0,8.6,70.0,A
367602790,2024-09-07T00:00:04,29.79564,-93.3257,0.0,250.0,511.0,HANNAH C,IMO9095096,WDH2947,70.0,0.0,48.0,12.0,3.0,70.0,A
