Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,latitude,longitude,Count of Event_Cocaine,Count of Event_Ecstasy,Count of Event_Fentanyl,Count of Event_Heroin,Count of Event_Ketamine,Count of Event_Khat (Catha Edulis),Count of Event_Lsd,Count of Event_Marijuana,Count of Event_Methamphetamine,Count of Event_Other Drugs**,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_Fentanyl,Sum Qty (lbs)_Heroin,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_Khat (Catha Edulis),Sum Qty (lbs)_Lsd,Sum Qty (lbs)_Marijuana,Sum Qty (lbs)_Methamphetamine,Sum Qty (lbs)_Other Drugs**,Sum_of_Counts,Hub Portuario,Date,Ratio_Cocaine,Ratio_Ecstasy,Ratio_Fentanyl,Ratio_Heroin,Ratio_Ketamine,Ratio_Khat (Catha Edulis),Ratio_Lsd,Ratio_Marijuana,Ratio_Methamphetamine,Ratio_Other Drugs**
-0.7159997315228488,-0.989686073718467,-0.013506988430605205,-0.8165870403727411,-0.8320578825165631,-0.7965589015141012,-0.8078267397027685,-1.3851425834676494,1.0990400598702295,0.07147791618532705,-0.2770427356829505,-0.15907466523504907,-0.17890176600368543,-0.2852889568299594,-0.3909977306992006,-0.028590146755828723,-0.27826454741261225,-0.49529053144746427,-0.513107260140315,0.1909382315766952,-0.34181509311501757,-0.08826383126673928,-0.10551749706761572,-0.18397397981036032,-0.3115300132826203,-0.13839687310711934,-0.34800716792629083,-0.2960659261172285,-0.18592301227784905,-0.507647753550321,2.0,2018-12,2.6712898440076644,1.2337991547491538,0.5548578784454486,0.5898069059052331,0.6448689141515358,0.7967565763758466,4.8407192271198864,1.2506342297722313,0.5977621361991096,0.3623472648331
0.16184474054257883,0.2017596174143171,-0.2558293557282871,0.2765652976457622,0.19147409575341223,0.2158192802515026,0.17666116221505557,0.6735015112857412,1.3874854740914484,-0.48845546979257337,0.24485880720486833,0.7539814489967376,-0.1524021627444167,-0.046959692151466094,-0.3909977306992006,-0.0744839614054943,-0.7851052934184555,-0.4694702419257591,-0.13450490571395396,-0.10024058188329613,0.863138061427211,0.08055382855326114,0.18925470045742518,-0.1854423464000111,-0.3115300132826203,-0.13662212797892462,-0.35256027843184107,-0.2957252829185579,-0.13456147559118067,-0.20791507817926802,3.0,2018-12,0.20521948894515218,3.5250439683186117,0.1068379449659506,-1.241811120323872,3.9489685281981033,0.7967565763758466,1.8342489497188141,0.4490611404449275,0.6299127324992905,1.0004205785426667
-0.639258046437206,-0.25434292203767256,-0.10370826560631843,-0.5614174179308647,-0.583608475355213,-0.5672145418219484,-0.5509747480210325,-0.8958628561870937,0.3640645338625945,-0.5817777007888901,-0.31509805651852063,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,-0.3909977306992006,-0.26570818911243427,-0.6822680406056757,-0.5211108209691694,-0.5905486508184343,-0.10590181941656363,-0.3719074208503827,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,-0.3115300132826203,-0.15573476782102152,-0.1952580924035815,-0.29609904420598815,-0.19723254371590399,-0.679187069301139,0.0,2018-12,0.18203141728010688,1.1802910654528995,0.25835991160643007,1.2879260472933884,0.37272652543943446,0.7967565763758466,0.5861120364458261,0.28618970959015366,0.5682074374416154,0.3339818716757066
-0.48462776578433814,-0.258805138520373,0.09738232412214122,-0.4096416528787991,-0.32853707312924546,-0.3780101171823371,-0.4355539679057273,1.6299940316770722,-1.021196100221785,-0.5506702904567845,-0.31509805651852063,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,-0.3909977306992006,-0.25041025089587904,-0.19011833071594383,-0.5211108209691694,-0.6040701634765187,-0.10607346005011417,-0.37180679224644064,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,-0.3115300132826203,-0.15480643960011967,-0.3440177139884043,-0.29609904420598815,-0.1804302438728778,-0.6247740605414709,5.0,2018-12,0.19262608113854401,1.1799717089800166,0.25835991160643007,1.2879260472933884,0.37272652543943446,0.7967565763758466,0.6182112714885958,1.8094926075403104,0.5682074374416154,0.29869087199154715
-0.5579773516718038,-0.4540227792174579,0.07889025065195526,-0.6088843663299978,-0.5844787733621609,-0.5755151929628274,-0.5436994078168012,0.2786446126912207,-1.0102726127834971,-0.45734805946046775,-0.2879156844931134,-0.34168588808140643,-0.1921515676333198,-0.4838966773953705,-0.3909977306992006,-0.25805922000415665,-0.4619024988640047,-0.288728215273823,-0.5524425696911058,-0.1059051497572146,-0.35013664114535553,-0.08827793584187672,-0.2474770089832098,-0.19310372224697708,-0.3115300132826203,-0.1556733343358148,-0.3084106511750844,-0.22144897967952587,-0.04615187462141081,-0.604484464054815,4.0,2018-12,0.2315635708220794,1.2161082566994728,0.25835991160643007,1.2879260472933884,0.3990598226182913,0.7967565763758466,0.6032465506689019,0.6676964336274094,0.7669807381641206,0.08354148856996355
-0.7175937884937167,-1.0373432988704137,0.01641581077645503,-0.8370049167634881,-0.846259899568204,-0.8102051899305949,-0.8219242142232078,-1.3851425834676494,1.0990400598702295,-0.05295172514309526,-0.24986036365754327,1.1192038946894522,-0.16565196437405105,-0.24556741271687718,-0.1954988653496003,0.07849542076005765,-0.3957928363415034,-0.36618908383893845,-0.3705167630186985,-0.0587804623544291,-0.286832936468091,-0.08792955283598199,-0.24018367626094073,-0.17473107709212776,-0.3109066585171804,-0.1359354381331693,-0.34916561980415894,-0.19271634092187478,-0.07251867961539453,-0.3877546834018998,2.0,2019-01,1.1100764365199136,1.1479729408431585,-0.07856437352764929,1.4499295385268904,0.7115401638961804,1.5903246188217126,-1.7317626533742967,0.8821928740086823,0.5262754938010046,0.19572307343010767
0.20129089609286704,0.14009442153186785,-0.2572362142805178,0.3150670295291049,0.21772285891453927,0.25295318203673,0.18972751182839132,0.6735015112857412,1.3874854740914484,-0.3018110077999399,0.2883506024455199,-0.15907466523504907,-0.16565196437405105,-0.12640278037763053,-0.3909977306992006,0.7516047022884863,-0.770414257302344,-0.13380647814359206,0.25516050452356703,-0.09774137470810998,1.3405114082148966,-0.08679695545244569,-0.09553257726927121,-0.10807086943999192,-0.3115300132826203,-0.09129786778195194,-0.3473985408058799,-0.29226680822094314,-0.09739680038822549,0.20341037786839233,3.0,2019-01,0.3238496018438776,4.648894078409872,0.5456365746499879,0.5767065765278431,0.854972249163573,0.7967565763758466,-0.1214705915276583,0.4509243403961897,2.1842500622974486,-0.38170797855288674
-0.4595335265548123,-0.4469525195820838,0.012632623836321888,-0.449083529917987,-0.37413443660986223,-0.43391187043601637,-0.46753616129413933,1.6299940316770722,-1.021196100221785,-0.5195628801246789,-0.31509805651852063,-0.15907466523504907,-0.17890176600368543,-0.5236182215084527,-0.1954988653496003,-0.25805922000415665,-0.2856100654706679,-0.49529053144746427,-0.5979240213592076,-0.10604579260470602,-0.3719026081780203,-0.06218447183761564,-0.24487224729668516,-0.19516640035962174,-0.24652301631531973,-0.15573067225534107,-0.34995342861686873,-0.2960365929528986,-0.19571570016078185,-0.6284630780844993,5.0,2019-01,0.2041057909665493,1.1802757918824576,0.39091373692807546,1.3687525437375543,0.37272652543943446,1.2609946143394524,0.6034687396669364,1.2252839480295168,0.5977029120418373,0.32732536772126786
-0.6721388487006996,-0.21947361855260417,-0.07760923579762875,-0.5771172652573092,-0.5964042729969586,-0.5770670798295839,-0.5663397318146307,-0.8958628561870937,0.3640645338625945,-0.6128851111209956,-0.32053453092360207,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,-0.3909977306992006,-0.22746334357104628,-0.13869970430955395,-0.49529053144746427,-0.5844025087011233,-0.10607772971761543,-0.3719249214771552,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,-0.3115300132826203,-0.15412384532004478,-0.3215972287258066,-0.29601766833075016,-0.13015238746698404,-0.6026399552833008,0.0,2019-01,0.17307930604415286,1.160327158529456,0.25835991160643007,1.2879260472933884,0.37272652543943446,0.7967565763758466,0.6775766279541454,2.318658358550331,0.597664702908113,0.2227101792500123
-0.5690898200127857,-0.40942170165821995,0.0036729188899040626,-0.6287383478859607,-0.6013154543366027,-0.6104012509097418,-0.5400126268248413,0.2786446126912207,-1.0102726127834971,-0.4262406491283622,-0.2552968380626247,-0.34168588808140643,-0.16565196437405105,-0.4441751332822883,-0.3909977306992006,-0.26570818911243427,-0.30764661964483503,-0.3920093733606436,-0.5438379707268703,-0.1051653957052817,-0.3076748704071662,-0.08827793584187672,-0.2464003741527796,-0.19338247080676377,-0.3115300132826203,-0.15573476782102152,-0.3185361543510312,-0.276623573618434,-0.11139167135315275,-0.5740500693248312,4.0,2019-01,0.2467277485625525,1.2051652215594344,0.25835991160643007,1.4874582084423358,0.4353743744674303,0.7967565763758466,0.5861120364458261,1.035396243647233,0.7056555083032258,0.20482510848639615
1.2744181542555058,2.1886998915314035,0.12068206614485394,1.5602719851609044,1.574789607136452,1.541664219014172,1.5534370707867806,-0.301134715999291,-0.8191213548189943,-0.48845546979257337,-0.20636856841689172,-0.34168588808140643,-0.17890176600368543,-0.36473204505612383,-0.3909977306992006,-0.26570818911243427,0.5885065834379603,-0.3403687943172333,-0.5622763970788035,-0.10500518924129953,-0.3283789869104077,-0.08827793584187672,-0.24183335866240638,-0.19507799986907984,-0.3115300132826203,-0.15573476782102152,0.15616301462243798,-0.21477142675447333,-0.19481180160518416,-0.46614630619125214,1.0,2019-02,0.2149739244109414,1.5912257832163608,0.25835991160643007,1.3517661902645755,0.5348529215168408,0.7967565763758466,0.5861120364458261,0.2653547454136518,0.630996232146653,0.34646981914462455
-0.5453748453317819,-0.5561318484423509,-0.05539710365567898,-0.5603888337624043,-0.48798042198250174,-0.5562033214234301,-0.5618229564063402,1.6299940316770722,-1.021196100221785,-0.5817777007888901,-0.31509805651852063,-0.34168588808140643,-0.1921515676333198,-0.4838966773953705,-0.3909977306992006,-0.25805922000415665,-0.528012161386506,-0.4694702419257591,-0.6163624477111408,-0.10607661960406511,-0.37188992022361017,-0.08827793584187672,-0.2474770089832098,-0.19126300207595276,-0.3115300132826203,-0.15569381216421702,-0.34325766494573184,-0.29608437762382317,-0.1986922227411518,-0.6754980517581106,5.0,2019-02,0.18233187600732256,1.180235525196746,0.25835991160643007,1.2879260472933884,0.3952558697146834,0.7967565763758466,0.6033259038824855,0.6500942403378973,0.6306776259327748,0.322362634970697
-0.6020867993097494,-0.5225857710096209,-0.019284126818803742,-0.6745582158044956,-0.6548647488836867,-0.6596975801141064,-0.5955203629060349,0.2786446126912207,-1.0102726127834971,-0.5506702904567845,-0.1356944011508329,-0.34168588808140643,-0.1921515676333198,-0.4044535891692061,-0.3909977306992006,-0.25805922000415665,-0.6088128600251187,-0.288728215273823,-0.5376918286095592,-0.10602137010659883,-0.13627110670299247,-0.08827793584187672,-0.2474770089832098,-0.19505542138881155,-0.3115300132826203,-0.15558323189084491,-0.32801605400827893,-0.26644908170125015,-0.15769645195579401,-0.5869616307254304,4.0,2019-02,0.19253148743262222,1.004250032037199,0.25835991160643007,1.2879260472933884,0.48226898366627846,0.7967565763758466,0.6028973965291334,0.5387797721532123,0.9228370058968992,0.29328407754231295
-0.7011885106511584,-0.24208218206495302,-0.09954179989394295,-0.6092821496280435,-0.6292786466447654,-0.6128778410781256,-0.5943675815622632,-0.8958628561870937,0.3640645338625945,-0.5506702904567845,-0.30422510770835776,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,0.1954988653496003,-0.26570818911243427,-0.4765935349801161,-0.5211108209691694,-0.5868609655480477,-0.039778332758087044,-0.34289575681822126,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,0.03220561451707871,-0.15573476782102152,-0.3247716909786906,-0.29609904420598815,-0.19609713471567775,-0.6450636570281268,0.0,2019-02,0.07223620639691795,1.1271119579878157,0.25835991160643007,1.2879260472933884,0.37272652543943446,0.1647355572089235,0.5861120364458261,0.6814437610704064,0.5682074374416154,0.33414581345097627
-0.6894789463939701,0.23742722460768298,0.36172743875666497,-0.5221851028998306,-0.46503261906315113,-0.43262797559321564,-0.45578928475856945,-0.8958628561870937,0.3640645338625945,-0.5195628801246789,-0.3096615821134392,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,-0.1954988653496003,-0.25805922000415665,-0.5867763058509515,-0.4436499524040539,-0.530316458068786,-0.10577458332502614,-0.34935786325397794,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,-0.26700467289405827,-0.15570746404981856,-0.34268562962511273,-0.28755978157708967,-0.1966127662502028,-0.614629262298143,0.0,2019-03,0.2035837958624826,1.1281924637522414,0.25835991160643007,1.2879260472933884,0.37272652543943446,1.3657607291816651,0.6033788060248749,0.5840140888581808,0.6481681785805643,0.3707461144355068
-0.6189959612625904,-0.21584284291326253,0.09460918947591729,-0.6563417017929769,-0.5983608954727582,-0.6183884971523128,-0.5252748767197933,0.2786446126912207,-1.0102726127834971,-0.5506702904567845,-0.10851202912542567,-0.34168588808140643,-0.1921515676333198,-0.4044535891692061,-0.3909977306992006,-0.24276128178760145,-0.4765935349801161,-0.4178296628823488,-0.5266287727983994,-0.10596099700813104,-0.08786612311285191,-0.08827793584187672,-0.2474770089832098,-0.19506284549927266,-0.3115300132826203,-0.15435592737527026,-0.32229935448780267,-0.262812999424773,-0.13843669041414985,-0.5602162535384749,4.0,2019-03,0.19242185177674234,0.8097362460275276,0.25835991160643007,1.2879260472933884,0.482287339568315,0.7967565763758466,0.635834208151531,0.6762562452746014,0.6289955519476248,0.26287338931088994
1.087346112454002,2.8291239791789238,0.13747689102831034,1.1490121196623977,1.3787869905402372,1.1453811987815297,1.5856271193936207,-0.301134715999291,-0.8191213548189943,-0.4262406491283622,-0.26616978687278764,-0.15907466523504907,-0.16565196437405105,-0.5236182215084527,-0.3909977306992006,-0.26570818911243427,0.6619617640185171,-0.288728215273823,-0.5930071076653588,-0.10510134215342784,-0.3458139863325406,-0.08334133454377327,-0.2471297074250065,-0.19516640035962174,-0.3115300132826203,-0.15573476782102152,0.35591461410489,-0.2555142457777002,-0.19613474606499628,-0.4882804114494222,1.0,2019-03,0.24657747300346433,1.2992232904999765,0.5239133109010661,1.491861013292751,0.37272652543943446,0.7967565763758466,0.5861120364458261,0.5376664234264352,0.8849645869745587,0.3307460290605446
-0.5006345293841794,-0.2361137321703706,0.08668659179556695,-0.49371927636109225,-0.3529606274153925,-0.4619538531379456,-0.4414870117140908,1.6299940316770722,-1.021196100221785,-0.5506702904567845,-0.31509805651852063,-0.34168588808140643,-0.17890176600368543,-0.5236182215084527,-0.3909977306992006,-0.26570818911243427,-0.2856100654706679,-0.4436499524040539,-0.600382478206132,-0.10605014766555731,-0.37134040054295275,-0.08827793584187672,-0.24205042213628342,-0.19516640035962174,-0.3115300132826203,-0.15573476782102152,-0.3508307802009158,-0.296089203402471,-0.19861288220301473,-0.6321520956275276,5.0,2019-03,0.1925837465783528,1.178491561153524,0.25835991160643007,1.352979501226931,0.37272652543943446,0.7967565763758466,0.5861120364458261,1.228355799095414,0.6673937454473295,0.3308105906029191
-0.5875227923581173,-0.3500572773124205,0.07889926897600803,-0.6333189119632635,-0.5943053307300298,-0.5992648180593056,-0.5378525627901976,0.2786446126912207,-1.0102726127834971,-0.45734805946046775,-0.1846226707965659,-0.34168588808140643,-0.16565196437405105,-0.4838966773953705,-0.1954988653496003,-0.26570818911243427,-0.5133211252703946,-0.4178296628823488,-0.2709492607182594,-0.10550115381824561,-0.29343198530834275,-0.08827793584187672,-0.238099866911721,-0.19514902641039836,-0.15225628096235636,-0.15573476782102152,-0.3175799875465617,-0.27826211471559525,-0.0742071052805745,-0.3849879202446285,4.0,2019-04,0.23068022622137072,1.5893605267560713,0.25835991160643007,1.4373500960971322,0.4032865599755932,0.7788090262830145,0.5861120364458261,0.6186770267428108,0.6659702252732292,0.2738782349280411
1.2818653722800821,2.6630918701871704,0.16294283448849617,1.6658101040891897,1.6999599133714514,1.6530096722086185,1.6874158576540643,-0.301134715999291,-0.8191213548189943,0.1336927368495382,-0.21180504282197316,0.2061477804576656,-0.17890176600368543,-0.4838966773953705,-0.3909977306992006,-0.25805922000415665,0.5958521014960159,-0.1079861886218869,-0.5733394528899634,-0.07091106592826214,-0.31661419056257445,-0.0719730469829979,-0.24739018359365897,-0.19516448692909052,-0.3115300132826203,-0.15518869239696162,0.6334256561947597,-0.24829298845832498,-0.11843731768740574,-0.4467789640903533,1.0,2019-04,-0.5304032784373887,1.4948378298466467,-0.349133261698048,1.3828269509008797,0.40331851001661306,0.7967565763758466,0.6013685246140864,1.0630585251011238,2.2993031944827838,0.206574511993572
-0.7276282420357557,-1.0008623256346314,-0.01920656923195001,-0.8194017080785841,-0.8399319122236754,-0.8004759955323114,-0.8196215044504271,-1.3851425834676494,1.0990400598702295,-0.146273956139412,-0.2389874148473804,0.9365926718430949,-0.17890176600368543,-0.3250105009430416,0.1954988653496003,0.047899544326947256,-0.5867763058509515,-0.4436499524040539,-0.5020442043291551,-0.10164889755124593,-0.27963099103552563,-0.08764322996069199,0.8017513872352668,-0.19272677643232863,0.12303730890974525,-0.14092247194339644,-0.3131864854169802,-0.2960328080284689,-0.17571513404743117,-0.5196370605651631,2.0,2019-04,0.6949213669613581,1.1700657593794241,-0.09357667702889591,-4.481517455891131,0.5929863062058545,0.6293505012917806,-2.942042015713216,0.5337408519977517,0.6672666286208844,0.34999932781263043
-0.6854748914264682,0.06208659313049887,0.21471072004855885,-0.5567032340410237,-0.5210177293196057,-0.49664704653205516,-0.5002132432069037,-0.8958628561870937,0.3640645338625945,-0.5817777007888901,-0.32053453092360207,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,0.1954988653496003,-0.26570818911243427,-0.6528859683734528,-0.5211108209691694,-0.5819440518541988,-0.1059445160915762,-0.3719249214771552,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,0.19850776086835797,-0.15573476782102152,-0.3489394758883286,-0.29609904420598815,-0.19745063839681118,-0.6671977622862969,0.0,2019-04,0.18210480729652495,1.160327158529456,0.25835991160643007,1.2879260472933884,0.37272652543943446,1.0153908592429783,0.5861120364458261,0.5344569998305341,0.5682074374416154,0.33929488198683533
-0.4781164483270645,-0.31973228003100007,-0.0010292352712054163,-0.5104669337283049,-0.37868817055831205,-0.49641045106320714,-0.44712865065740337,1.6299940316770722,-1.021196100221785,-0.5817777007888901,-0.3096615821134392,-0.15907466523504907,-0.1921515676333198,-0.5236182215084527,-0.3909977306992006,-0.25805922000415665,-0.2856100654706679,-0.4694702419257591,-0.5757979097368878,-0.10607636342401504,0.08099129939591873,-0.08464600774398631,-0.2474770089832098,-0.19516640035962174,-0.3115300132826203,-0.154672651121225,-0.3505843349787444,-0.2960171952151965,-0.1975539909226059,-0.6137070079123859,5.0,2019-04,0.18233143566722404,-0.2615477801384124,0.5321149512960671,1.2879260472933884,0.37272652543943446,0.7967565763758466,0.5993688236317758,1.2274929260668839,0.630534523340476,0.34309605433072626
