Date,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,latitude,longitude,Count of Event_Cocaine,Count of Event_Ecstasy,Count of Event_Fentanyl,Count of Event_Heroin,Count of Event_Ketamine,Count of Event_Khat (Catha Edulis),Count of Event_Lsd,Count of Event_Marijuana,Count of Event_Methamphetamine,Count of Event_Other Drugs**,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_Fentanyl,Sum Qty (lbs)_Heroin,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_Khat (Catha Edulis),Sum Qty (lbs)_Lsd,Sum Qty (lbs)_Marijuana,Sum Qty (lbs)_Methamphetamine,Sum Qty (lbs)_Other Drugs**,Sum_of_Counts,Ratio_Cocaine,Ratio_Ecstasy,Ratio_Fentanyl,Ratio_Heroin,Ratio_Ketamine,Ratio_Khat (Catha Edulis),Ratio_Lsd,Ratio_Marijuana,Ratio_Methamphetamine,Ratio_Other Drugs**,Hub Portuario,Hub Portuario_name
2019-10-01,0.286862035722232,0.37240080064642933,-0.24834414676449565,0.36158595016474665,0.3053119514200883,0.30001437553223004,0.317126458354674,0.6735015112857412,1.3874854740914484,0.1336927368495382,0.5058095786487777,1.3018151175358097,-0.1921515676333198,-0.046959692151466094,-0.1954988653496003,-0.0668349922972167,-0.4251749085737262,-0.26290792575211785,0.4456909101602098,-0.09447362738269746,1.7136772728855512,-0.08291819728965012,-0.2474770089832098,-0.17082756400262689,-0.17973500573247667,-0.14795319302816778,-0.3475703876554277,-0.2934969086605872,-0.051997970703862625,0.3445152988892265,-0.06224702831862446,-0.016503373911580868,-0.079794184803239,-0.11854493012862614,-0.0851327497452789,0.20347578512793438,-0.17409752241296492,-0.374039358024088,-0.2587398747802536,-0.11511249445185669,3.0,Newark/New York
2019-11-01,0.17647223959389804,0.25440247515959313,-0.25144645023864537,0.21423886479875306,0.17197079132412646,0.15614339943590755,0.20193798701290597,0.6735015112857412,1.3874854740914484,-0.45734805946046775,0.8537439405739903,-0.15907466523504907,-0.1921515676333198,-0.4441751332822883,0.0,-0.20451643624621346,-0.748377703128177,-0.4436499524040539,0.7505395591788382,-0.09620368811487205,2.9569480497462335,-0.08778427571206637,-0.2474770089832098,-0.17799910163360305,-0.008499451666144719,-0.15368698498079686,-0.34461136923878033,-0.2956401221188902,0.2331934689516195,0.5354219567409433,-0.05305244129921388,-0.003980102139806325,-0.07998031738830325,-0.11854493012862614,-0.04110261524190391,0.271212886671636,-0.17493573932041667,-0.32362786038950087,-0.2607050924501592,-0.07718610794174943,3.0,Newark/New York
2019-12-01,0.20739694482873358,0.12405303569532453,-0.2477128640808024,0.16748538852095776,0.14224243411180978,0.11147058673967855,0.18999242534207406,0.6735015112857412,1.3874854740914484,-0.3951332387962566,0.5493013738894293,-0.34168588808140643,-0.1921515676333198,-0.12640278037763053,0.5864965960488009,0.009654698785559267,-0.7410321850701213,-0.36618908383893845,0.802167152964251,-0.10225185145643852,2.9429037967612794,-0.08827793584187672,-0.2474770089832098,-0.18323195145035695,0.5696220204729839,-0.14727059874809292,-0.34691813607700667,-0.2953799085643501,0.018897731037691972,0.5630895883136559,-0.06185829697633829,0.03533135068178131,-0.08088234453130691,-0.11854493012862614,-0.0907397162021185,0.35610679122092,-0.17533932523881934,-0.3410291899965199,-0.26131199790704185,-0.11178316670264994,3.0,Newark/New York
2020-01-01,0.15565763806243088,0.24033425509261525,-0.23947011589657907,0.29698701921097076,0.20672278747946382,0.23906020640153183,0.18243220122082082,0.6735015112857412,1.3874854740914484,-0.3951332387962566,1.375645483461809,-0.34168588808140643,-0.1921515676333198,0.6680281018840138,0.1954988653496003,-0.036239115864106324,-0.6308494141992858,-0.31454850479552815,0.8415024625150418,-0.09574556133132212,3.9730606910994792,-0.08827793584187672,-0.2474770089832098,-0.17570145425172576,0.39368459046161974,-0.1411272502274189,-0.3107708497329768,-0.29467969754486034,0.021099686696696946,0.7595297724799153,-0.05612767958581541,-0.014983370914466094,-0.08088234453130691,-0.11854493012862614,-0.0943976702057906,0.5582199870484941,-0.17046694251483063,-0.24736115667612166,-0.2602571384224602,-0.11233586374635612,3.0,Newark/New York
2020-02-01,0.09984943333320122,0.1697370950777057,-0.2518612931450724,0.21163183651383283,0.13101864595243282,0.1535232821584597,0.12123717956011082,0.6735015112857412,1.3874854740914484,0.009263095521115894,1.3484631114364019,-0.15907466523504907,-0.13915236111478232,0.11192648430086279,0.7819954613984011,0.2697196484669976,-0.770414257302344,0.5117007598990368,0.9840929596366583,-0.04071885511526408,1.6425284747418307,-0.08813689009050232,-0.2409651047668981,-0.17995845449756237,0.7181006730667218,-0.1319804868744154,-0.33544784305172953,-0.28414814531929217,0.08651744228835957,0.917235272444377,-0.04507965667585576,-0.06954359636043717,-0.08062462249044873,-0.11602784608778884,-0.09237150434511135,0.34021938975702365,-0.17332244392191867,-0.23786450899954095,-0.25803326342688315,-0.10646226070338942,3.0,Newark/New York
2020-03-01,0.030348549403364636,0.5158544707940714,-0.2424281261858846,0.10037555864379999,0.09447691600268333,0.04733190987661884,0.1624699490666978,0.6735015112857412,1.3874854740914484,-0.45734805946046775,3.5719811431147135,5.867095688694743,-0.1524021627444167,0.151648028413945,0.3909977306992006,1.233489756109975,-0.7263411489540098,0.7182630760726781,1.4807012427153916,-0.1060572353136094,3.044547437056132,-0.08150773977590628,-0.2400968508713899,-0.1679691666692731,1.7900822602814102,-0.10440367795938986,-0.2802281524477488,-0.2850849141156365,0.28081901706707607,1.8108997722429934,-0.06520278673253817,-0.08280584195641368,-0.08051850165009536,-0.11474133646691642,-0.08801013816151934,1.5554788145308758,-0.17482117782595355,0.010186666406920352,-0.25930342984735893,-0.09561426725639076,3.0,Newark/New York
2020-04-01,0.17382448394737185,-0.07862573220751795,-0.2523122093477104,0.14868248540405513,0.09267719485450773,0.09224019673615627,0.10982959610168076,0.6735015112857412,1.3874854740914484,3.3066485907243073,3.0826984466573832,0.7539814489967376,4.65727582881286,-0.20584586860379497,0.1954988653496003,0.34620933954977356,-0.7410321850701213,0.09857612755175435,0.13838380429465694,-0.10540312225241673,1.178368101167407,-0.05996300125346909,4.349927367732813,-0.19489086636312747,0.1386478932499752,-0.13361871314659512,-0.35100375337463136,-0.2946039990562669,-0.11772529864978376,1.0011604215482717,-0.06519504816607505,-0.09980921808399337,-0.07225939458092658,-0.0991234947971382,-0.09852428510795162,0.2662117504772828,-0.1745394913278031,-0.3653979107456637,-0.2623668573916236,-0.12174760964001541,3.0,Newark/New York
2020-05-01,0.16133140016212988,-0.10649105032733502,-0.25745265405778406,0.07920018288413071,0.047700145916139476,0.023634986140500264,0.09286698004094983,0.6735015112857412,1.3874854740914484,2.746715204746407,9.98702094111082,0.7539814489967376,8.526217904666096,0.151648028413945,-0.1954988653496003,1.2028938796768645,-0.8291784017667896,0.4084196018122162,-0.06566811400007012,-0.10554658308045897,2.834714922053498,0.05932644297141631,1.9657021706672453,-0.11873250435989564,-0.16550915947833109,-0.11778252584885768,-0.35150936304067343,-0.2915145544905454,-0.12919656347985684,2.3817752370266296,-0.0651977363290113,-0.10562670978343457,-0.03593132523829061,-0.11334448658650309,-0.06855700150309972,0.25234009748560576,-0.17606394541049686,-0.32728191707401855,-0.26117472167274697,-0.1178950085388835,3.0,Newark/New York
2020-06-01,0.008728814012035437,-0.0717422455152172,-0.22538349372616673,0.07170209268413887,-0.004445825553640769,0.022992104297816698,-0.012829436325940188,0.6735015112857412,1.3874854740914484,4.115441259359052,8.192984387433942,0.5713702261503802,6.2472520243689855,0.38997729309243834,0.1954988653496003,3.3599031682111473,-0.7777597753603998,6.192164454674171,0.08183929681539523,-0.10537408851340817,5.524298747589757,-0.08617635414639839,1.1825371569188294,-0.06227673653653613,0.0048893181886958785,-0.04709306220430228,-0.3467882791418596,-0.26127499538277493,-0.11609121797469293,2.5496255352344193,-0.06519951695289243,-0.09026224877964827,-0.08011433284954951,-0.11399553378814979,-0.059948326381721276,0.11306278777130396,-0.1754537597270753,-0.3213808305344783,-0.26105392525585824,-0.11944834183056081,3.0,Newark/New York
2020-09-01,0.45626436127038755,0.18312751010933673,-0.23755823119739378,0.49695916225752246,0.41434988486804525,0.4338384539940593,0.393682388216464,0.6735015112857412,1.3874854740914484,1.782385484451134,1.6800880501463702,-0.34168588808140643,4.604276622294323,6.626259718846347,2.3459863841952036,6.69485369942018,-0.7043045947798428,3.3519326072866042,2.2133213830988696,-0.10568654278115021,0.6963133367180705,-0.08827793584187672,1.5584910936738894,0.1645432320636623,5.209011102803828,0.024743159830779723,-0.350320816330469,-0.22641858545568794,0.23064261163688965,3.3206302017273432,-0.06519673551696004,-0.09665084435316214,-0.08088234453130691,-0.11083143502005652,-0.08533323722287746,1.1052370102637543,-0.17605118467691303,-0.3668307314005726,-0.2549955571138864,-0.11200629268887238,3.0,Newark/New York
