Date,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,latitude,longitude,Count of Event_Cocaine,Count of Event_Ecstasy,Count of Event_Fentanyl,Count of Event_Heroin,Count of Event_Ketamine,Count of Event_Khat (Catha Edulis),Count of Event_Lsd,Count of Event_Marijuana,Count of Event_Methamphetamine,Count of Event_Other Drugs**,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_Fentanyl,Sum Qty (lbs)_Heroin,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_Khat (Catha Edulis),Sum Qty (lbs)_Lsd,Sum Qty (lbs)_Marijuana,Sum Qty (lbs)_Methamphetamine,Sum Qty (lbs)_Other Drugs**,Sum_of_Counts,Ratio_Cocaine,Ratio_Ecstasy,Ratio_Fentanyl,Ratio_Heroin,Ratio_Ketamine,Ratio_Khat (Catha Edulis),Ratio_Lsd,Ratio_Marijuana,Ratio_Methamphetamine,Ratio_Other Drugs**,Hub Portuario,Hub Portuario_name
2019-08-01,-0.7439524661340325,-0.9779977024422626,0.04467923835780729,-0.8497824314991665,-0.8516410857759565,-0.8167685650221761,-0.8257471200052755,-1.3851425834676494,1.0990400598702295,0.009263095521115894,-0.2172415172270546,5.136650797309314,-0.17890176600368543,-0.4044535891692061,1.7594897881464027,0.5221356290401583,-0.4765935349801161,-0.4694702419257591,0.014231733524973608,-0.08969834585594091,0.23718439334074815,-0.08535828878842695,-0.2257706615955043,-0.19412625952285584,-0.07595534235481619,-0.13701803266136808,-0.3402339515677409,-0.2762281909501991,-0.07963697499859698,-0.027153218570879163,-0.06017873012738882,0.11934948846114916,-0.08070451632311476,-0.0849838095841285,-0.09642687764999751,-0.17566511871153437,-0.17637261917712693,-0.3584831688037695,-0.08143678059097456,-0.10466700130007078,2.0,Miami/Fort Lauderdale
2019-09-01,-0.7441415915373558,-1.0111047128354291,-0.042221332214595494,-0.8452182094133254,-0.8633542542697431,-0.8303400997360321,-0.8348479180984067,-1.3851425834676494,1.0990400598702295,0.22701496784585495,-0.2281144660372175,1.1192038946894522,-0.16565196437405105,-0.4441751332822883,0.3909977306992006,0.3844541850911616,-0.21950040294816664,-0.4436499524040539,-0.12344184990279405,0.21696949770168777,-0.18930588110580562,-0.08774196198665406,0.2756459630604931,-0.1834562055086148,-0.30640959913793564,-0.139906771654645,-0.3272025045676376,-0.22895637728578447,-0.15126318015603907,-0.1359792360902153,0.008539988128259218,-0.038571732587720495,-0.08075992656189927,0.28586657243257046,-0.059429226976233374,-0.2448294280126737,-0.17628562414858678,-0.35423381970770285,0.1466325100535429,-0.12421789292968995,2.0,Miami/Fort Lauderdale
2019-10-01,-0.7454438550288105,-0.9696230446721986,0.012411674897029249,-0.8540236589302388,-0.8568584793819883,-0.8275779504235729,-0.8246059541001807,-1.3851425834676494,1.0990400598702295,0.1648001471816438,-0.22267799163213606,0.02353655761130827,-0.17890176600368543,-0.36473204505612383,0.0,-0.0056432394309959295,0.0008651387935043165,-0.49529053144746427,-0.12467107832625626,0.1714254582865377,-0.15714235419191158,-0.08822151754132695,-0.10725400485863217,-0.1756628029549953,-0.30363121789768943,-0.14717093998320196,-0.3339023614656281,-0.25332939815067085,-0.11584499346662802,-0.16549137643444206,0.0032094196471193054,-0.029755056486613887,-0.08083080012313527,0.09825990858882866,-0.0660061158647629,-0.23566067832302615,-0.17501498891893938,-0.36795317721991166,0.5202666295183638,-0.10912031470644075,2.0,Miami/Fort Lauderdale
2019-11-01,-0.7361496923512084,-0.9469391694892557,0.04224429086356188,-0.8399695462733311,-0.8398100665077611,-0.8077345800584222,-0.8114580926364809,-1.3851425834676494,1.0990400598702295,0.880270584820072,-0.048710810669529765,0.5713702261503802,-0.1921515676333198,-0.12640278037763053,0.5864965960488009,0.08614438986833524,-0.3884473182834477,-0.4694702419257591,-0.03124971814312821,0.3035048300753967,-0.04894647923342277,-0.08765733453582943,-0.2474770089832098,-0.18346435672267775,-0.2901845651003436,-0.14271086895719265,-0.34242602564010327,-0.296082958277162,-0.10549511206561792,-0.0714214290872193,-0.012618307198379978,-0.07030051714338786,-0.08065554913535171,-0.11854493012862614,-0.0908958136958949,-0.2345625695194954,-0.17441028002586392,-0.36689998716797195,-0.263361026330517,-0.1109208235460825,2.0,Miami/Fort Lauderdale
2019-12-01,-0.7329831927412811,-1.0624522098464866,0.007595889852854997,-0.8393004859170241,-0.8574477332540325,-0.8142643159838165,-0.8403255144428619,-1.3851425834676494,1.0990400598702295,-0.021844314810989685,-0.2552968380626247,-0.34168588808140643,-0.1921515676333198,-0.2852889568299594,-0.3909977306992006,-0.12802674516343748,0.1330844638385069,-0.49529053144746427,-0.32134762608021006,0.06253315631338358,-0.3502372697492976,-0.08827793584187672,-0.2474770089832098,-0.1251662231780371,-0.3115300132826203,-0.15445149057448074,-0.29362586083728465,-0.2960933668193437,-0.13492240946901157,-0.325041385170418,-0.010514112206992096,-0.10476703270302468,-0.08088234453130691,-0.11854493012862614,-0.020395000515068533,-0.24922645142514024,-0.17850930917972765,-0.3402536938781279,-0.2634043767202943,-0.09989617257329675,2.0,Miami/Fort Lauderdale
2020-01-01,-0.7180639002105489,-1.0400394566776823,-0.025591542661304638,-0.8419228948997904,-0.8539981012641332,-0.8236907578864177,-0.8230083218330478,-1.3851425834676494,1.0990400598702295,-0.146273956139412,-0.1356944011508329,0.2061477804576656,-0.1921515676333198,-0.20584586860379497,-0.3909977306992006,-0.04388808497238392,0.6031976195540716,-0.18544705718700236,0.23672207817163385,-0.08098457785732928,-0.19635382102277277,-0.08806636721481514,-0.2474770089832098,-0.17210152605030674,-0.3115300132826203,-0.15094295597489582,-0.2846633148358771,-0.28950854454281816,-0.04784574593261756,0.19511008839657856,-0.05491399039978387,-0.07989986606141958,-0.08075348351087781,-0.11854493012862614,-0.07939090405270875,-0.24922645142514024,-0.17669152783941114,-0.35020523578443236,-0.25421809566194137,-0.10700183711575897,2.0,Miami/Fort Lauderdale
2020-02-01,-0.7193553565360994,-1.0230190191234156,0.014269449651897968,-0.8373086855459493,-0.8454069795568044,-0.8109452515867072,-0.8193769688993354,-1.3851425834676494,1.0990400598702295,-0.146273956139412,-0.03783786185936687,2.3974824546139537,-0.1921515676333198,-0.3250105009430416,-0.3909977306992006,0.07849542076005765,0.5591245112057374,-0.3403687943172333,0.42110634169096556,-0.07064529620497886,0.7378081978270773,-0.08623277244694814,-0.2474770089832098,-0.16001285464022635,-0.3115300132826203,-0.1399804918368931,-0.2887890127910815,-0.2925554087087058,-0.09107327753533569,0.36203813221861114,-0.05066422324910784,0.03994940879689558,-0.080633213225144,-0.11854493012862614,-0.05153310478158258,-0.24922645142514024,-0.17311446613955223,-0.35126839393923803,-0.2542314342434113,-0.12241614216743016,2.0,Miami/Fort Lauderdale
2020-03-01,-0.7091155668418807,-1.0440460375532885,0.008371465721392423,-0.8284301777142666,-0.8404512546193753,-0.8035371596553211,-0.8173432482327557,-1.3851425834676494,1.0990400598702295,-0.3951332387962566,-0.08132965710001844,1.3018151175358097,-0.1921515676333198,-0.36473204505612383,-0.3909977306992006,-0.16627159070482547,-0.05789900567094127,-0.4694702419257591,-0.006665149673883984,-0.07442412273029192,-0.19166846572009721,-0.08678990316487696,-0.2474770089832098,-0.1401587167622822,-0.3115300132826203,-0.15248561904786506,-0.3267888276778742,-0.29607113038831934,-0.13942411619661194,-0.09171102557387519,-0.037348159384840166,-0.08780566075769027,-0.08058023702785648,-0.11854493012862614,-0.006389365154238693,-0.24922645142514024,-0.17505258167721297,-0.3601161009416391,-0.2632526503560737,-0.12393500726010749,2.0,Miami/Fort Lauderdale
2020-04-01,-0.7038524770465409,-1.2413324898415934,-0.03165185642475987,-0.8545619833548537,-0.8826757888605339,-0.8372323911192188,-0.8667557319233616,-1.3851425834676494,1.0990400598702295,-0.08405913547520084,-0.2716062612778691,-0.34168588808140643,-0.1921515676333198,-0.4838966773953705,-0.3909977306992006,-0.18156952892138067,-0.5941218239090073,-0.4436499524040539,-0.07304348454084339,-0.09220909821205045,-0.316434809138156,-0.08827793584187672,-0.2474770089832098,-0.19513387204059118,-0.3115300132826203,-0.15239005584865456,-0.291405367683177,-0.28557695429149416,-0.15077848159578353,-0.2438829992237944,-0.06019825825877297,-0.07247863563206106,-0.08088234453130691,-0.11854493012862614,-0.09853713686933614,-0.24922645142514024,-0.17400515691352123,-0.21296539363509204,-0.1992342397459055,-0.12586446217820152,2.0,Miami/Fort Lauderdale
2020-05-01,-0.7158268168683818,-1.2334398267633317,-0.06415389631090969,-0.8689967682834533,-0.8971534568760463,-0.8579989697119437,-0.873651634464149,-1.3851425834676494,1.0990400598702295,0.040370505853221474,-0.16831324758132157,-0.15907466523504907,-0.17890176600368543,-0.4441751332822883,-0.3909977306992006,0.040250575218669656,-0.6528859683734528,-0.49529053144746427,0.18509448438622098,-0.05362127794396447,0.022184818283525098,-0.08824972669160185,-0.24704288203545569,-0.19487823772162147,-0.3115300132826203,-0.14141393982505038,-0.060596299563845483,-0.29018509978462237,-0.0759950016865431,-0.008708130855737442,-0.04982717443846777,-0.013878668471679475,-0.08083080012313527,-0.1178737077177362,-0.09778787918061849,-0.24922645142514024,-0.1729611034905592,0.6416545160661665,-0.1551324432124353,-0.11204960821891637,2.0,Miami/Fort Lauderdale
2020-06-01,-0.7344259493894904,-1.2142805377641925,-0.1098767992584068,-0.8696696738142218,-0.9069011141491837,-0.8681280964193383,-0.8824956702286338,-1.3851425834676494,1.0990400598702295,1.3157743294695503,0.09263752386258783,-0.15907466523504907,-0.1921515676333198,-0.4044535891692061,-0.1954988653496003,-0.19686746713793588,-0.6602314864315085,-0.4436499524040539,0.3916048595278725,-0.056986117508355576,-0.06236508481125996,-0.08325670709294863,-0.2474770089832098,-0.175425154883019,-0.21112537070641288,-0.15195319550940664,-0.28664682663795477,-0.29529758645800464,-0.012586869798130453,0.20156586909687818,-0.06034623969615871,-0.08798036823799679,-0.07170743987675529,-0.11854493012862614,-0.05455755262740694,0.09565312405701629,-0.17175841745371923,-0.14025901754716902,-0.2586127136369068,-0.10526539606918217,2.0,Miami/Fort Lauderdale
2020-07-01,-0.7292439133384319,-1.1547541933266159,-0.08211839782400915,-0.8586224875862338,-0.8882786943218353,-0.851637429617484,-0.8624804353717742,-1.3851425834676494,1.0990400598702295,0.5069816608348051,-0.048710810669529765,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,-0.3909977306992006,-0.1892184980296583,-0.601467341967063,-0.36618908383893845,0.7357888180972916,-0.06165542588773091,0.03126326842177497,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,-0.3115300132826203,-0.15136479923998208,-0.31310074742362415,-0.27923247471625295,0.037026971874248915,0.4182956497497934,-0.05762016157632895,-0.058415765125278414,-0.08088234453130691,-0.11854493012862614,-0.09875561681287304,-0.24922645142514024,-0.17143290706571299,-0.2692780107459015,-0.21199370447036625,-0.10733956275417543,2.0,Miami/Fort Lauderdale
2020-08-01,-0.7168589012122318,-1.1181376590837642,-0.09465386825734662,-0.8469254668742465,-0.874156576100302,-0.8428650826129618,-0.8432314119083355,-1.3851425834676494,1.0990400598702295,1.3157743294695503,0.04914572862193627,-0.15907466523504907,-0.1921515676333198,-0.4441751332822883,-0.3909977306992006,0.08614438986833524,-0.5353576794445617,-0.18544705718700236,0.5833644935879774,-0.06435180630812512,0.3280913991106548,-0.08753039335959248,-0.2474770089832098,-0.18750081496548712,-0.3115300132826203,-0.1471340798920779,-0.2842462315022892,-0.21362696023005062,0.09041533801392525,0.3952392901058662,-0.061078706091635536,-0.04189030804110086,-0.07951641771475851,-0.11854493012862614,-0.07301225358353548,-0.24922645142514024,-0.1762709227737884,-0.22751602765033052,-0.14725134235091672,-0.0932141249956208,2.0,Miami/Fort Lauderdale
2020-09-01,-0.7319078797338144,-1.127370869898601,-0.056993347013017635,-0.8481366968296299,-0.8774024660734266,-0.8362381668741387,-0.8570802752851648,-1.3851425834676494,1.0990400598702295,0.7247335331595441,-0.20636856841689172,-0.34168588808140643,-0.1921515676333198,-0.5236182215084527,-0.3909977306992006,-0.1127288069468823,-0.23419143906427803,-0.4694702419257591,0.37685411844632594,0.011516940241921902,0.2221382294730655,-0.08827793584187672,-0.2474770089832098,-0.19516640035962174,-0.3115300132826203,-0.14677913086643898,-0.1793068148264728,-0.26518094277108784,0.04431490519647184,0.1803540182244652,-0.04836698519156128,0.09142176309349936,-0.08088234453130691,-0.11854493012862614,-0.09875561681287304,-0.24922645142514024,-0.17122421645626987,-0.17913177276592518,0.019786379539090654,-0.09254390151980262,2.0,Miami/Fort Lauderdale
2020-10-01,-0.7224299952358411,-1.0417716251013467,-0.0433937143414544,-0.8402656247068692,-0.8569523605073649,-0.8257689108197429,-0.8267700937273427,-1.3851425834676494,1.0990400598702295,2.6222855634179845,-0.1574402987711587,0.02353655761130827,-0.1921515676333198,-0.3250105009430416,-0.3909977306992006,-0.26570818911243427,-0.6161583780831744,-0.4436499524040539,0.35718646367093054,0.18948392305042175,0.06687704390387338,-0.0792086940285038,-0.2474770089832098,-0.17365944118881813,-0.3115300132826203,-0.15573476782102152,-0.3091015686380452,-0.2809139273941357,0.10486664001349542,0.17113147436689433,-0.0477061752789294,-0.00979371232266799,-0.07259658091771604,-0.11854493012862614,-0.06986485722046586,-0.24922645142514024,-0.1798888392280859,-0.2505117952718995,-0.17075014363621469,-0.07832610551501822,2.0,Miami/Fort Lauderdale
2020-11-01,-0.7275742062062348,-1.0702695612541542,-0.05901345160083605,-0.8425804197327128,-0.8655654543929733,-0.8312558325933427,-0.8383610788490915,-1.3851425834676494,1.0990400598702295,1.3779891501337613,-0.2552968380626247,-0.34168588808140643,-0.1921515676333198,-0.3250105009430416,-0.3909977306992006,-0.25041025089587904,-0.601467341967063,-0.4694702419257591,0.48994313340484935,0.10819126416549713,-0.3383587193274429,-0.08827793584187672,-0.2474770089832098,-0.1546016730979637,-0.3115300132826203,-0.15561053566204788,-0.30698159304808037,-0.229791899353635,0.021244742183033235,0.21816644804050572,-0.04458636192380368,-0.0974334671542949,-0.08088234453130691,-0.11854493012862614,-0.044264148542496516,-0.24922645142514024,-0.17868688698382484,-0.25204294763228646,0.34404729507351794,-0.10221517595415922,2.0,Miami/Fort Lauderdale
2020-12-01,-0.7198849076654046,-1.0489864831442615,-0.05077070341661271,-0.8363012498370274,-0.8557259134652119,-0.8234440706677136,-0.8268026984674882,-1.3851425834676494,1.0990400598702295,0.880270584820072,-0.2987886333032763,-0.34168588808140643,-0.1921515676333198,-0.24556741271687718,-0.3909977306992006,-0.25805922000415665,-0.6381949322573415,-0.5211108209691694,0.9177146247696989,-0.041082340448981146,-0.3669503683170636,-0.08827793584187672,-0.2474770089832098,0.15946690086436158,-0.3115300132826203,-0.15363237743839087,-0.31088385301258914,-0.29609904420598815,0.04936367804866563,0.5114433427112591,-0.056879579616722915,-0.10894297831567157,-0.08088234453130691,-0.11854493012862614,0.2415204693651362,-0.24922645142514024,-0.13920737865309585,-0.2432730109134748,-0.26350841765575994,-0.10999288769785531,2.0,Miami/Fort Lauderdale
2021-01-01,-0.7018801692690265,-1.0805270107890705,0.0007239269246512906,-0.8404578834299459,-0.8497095315581032,-0.8168134172437587,-0.8217571149299617,-1.3851425834676494,1.0990400598702295,0.9735928158163888,-0.2879156844931134,-0.34168588808140643,-0.1921515676333198,-0.20584586860379497,-0.3909977306992006,-0.24276128178760145,-0.528012161386506,-0.4694702419257591,0.8316686351273441,0.9734667091673629,-0.3086820314779253,-0.08827793584187672,-0.2474770089832098,-0.15850507138163264,-0.3115300132826203,-0.1554876686916344,-0.3242566311781677,-0.2820711680385085,-0.04197202819587613,0.4699418953521902,0.06527971407650218,-0.040066886998153785,-0.08088234453130691,-0.11854493012862614,-0.06797564829694101,-0.24922645142514024,-0.17829504174668476,-0.3191455860789668,-0.1349745119659769,-0.12139732170783642,2.0,Miami/Fort Lauderdale
2021-02-01,-0.7109527850455928,-1.0957098435808412,-0.08552732431595271,-0.8326021920050314,-0.8605478078622106,-0.8270509368199778,-0.8327082320263539,-1.3851425834676494,1.0990400598702295,3.617722694045363,-0.30422510770835776,-0.34168588808140643,-0.17890176600368543,-0.24556741271687718,-0.3909977306992006,-0.23511231267932386,-0.5867763058509515,-0.5211108209691694,1.42415673523613,0.37650502613272857,-0.3059913101116488,-0.08827793584187672,-0.24626145352949827,-0.08949601294660431,-0.3115300132826203,-0.15524056956224733,-0.28978966940017775,-0.29609904420598815,0.082872242898226,0.9817930794473729,-0.04335049646520825,0.04466753335678299,-0.08088234453130691,-0.11666550737813429,0.0026367389803167033,-0.24922645142514024,-0.1774981430059842,-0.21319591772102037,-0.26350841765575994,-0.11499262734790974,2.0,Miami/Fort Lauderdale
2021-03-01,-0.6973681775040278,-1.059997049385119,-0.09137119830214169,-0.819097939296123,-0.8444222264757272,-0.8151351966195446,-0.8127989625749674,-1.3851425834676494,1.0990400598702295,0.662518712495333,-0.24986036365754327,-0.34168588808140643,-0.1524021627444167,-0.046959692151466094,-0.1954988653496003,-0.1509736524882703,-0.601467341967063,-0.4694702419257591,2.2059460125580963,-0.07636246638251286,-0.3171304590523641,-0.08827793584187672,0.4037177539174332,-0.08575644258501755,-0.28650677198424845,-0.1549334021362136,-0.3274153660996847,-0.2521939208217686,0.03774360053156623,1.507478079328912,-0.06075955832688359,-0.0869298149197181,-0.08088234453130691,0.21706851272438668,-0.03751697381562206,-0.16327420245796864,-0.1788550722429119,-0.3095962215946535,0.13878319947786114,-0.1265520457183808,2.0,Miami/Fort Lauderdale
2021-04-01,-0.7136221550239273,-1.0396930229929495,-0.055514341868364875,-0.8322215197333395,-0.8505844237477824,-0.8204613979324734,-0.8195644461551724,-1.3851425834676494,1.0990400598702295,0.6936261228274386,-0.26073331246770615,-0.34168588808140643,-0.1921515676333198,0.35025574897935613,-0.3909977306992006,-0.25041025089587904,-0.5647397516767845,-0.4694702419257591,1.2692739538798914,0.19423871017317232,-0.1912392628485009,-0.08827793584187672,-0.2474770089832098,0.05106914784076766,-0.3115300132826203,-0.15542077445218708,-0.29634431289449,-0.288992848589275,0.12260345992559876,0.8019534742247412,-0.021142550738270333,0.003536016082522969,-0.08088234453130691,-0.11854493012862614,-0.02357982276507914,-0.24922645142514024,-0.1768509379513821,-0.2420175569922596,-0.19839613221021046,-0.10808748892138713,2.0,Miami/Fort Lauderdale
