Hub Portuario,Date,latitude,longitude,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,Empty Exports_MA,Loaded Exports_MA,Empty Imports_MA,Loaded Imports_MA,Total TEUs_MA,Total Imports_MA,Total Exports_MA,Empty Exports_diff_savgol,Loaded Exports_diff_savgol,Empty Imports_diff_savgol,Loaded Imports_diff_savgol,Total TEUs_diff_savgol,Total Imports_diff_savgol,Total Exports_diff_savgol,Target_B
2.0,2019-07,-1.3851425834676494,1.0990400598702297,-0.7498045464711506,-1.0273117843472794,-0.0163928521274886,-0.8444222582997878,-0.8643230275847987,-0.8242140338048809,-0.8435044766070546,-0.7381371301609887,-1.0184430820181183,0.004529659674916321,-0.8406416827692071,-0.8545529986392311,-0.8162034270302359,-0.8323047483670525,-0.006585346543717426,-0.0011296750589116801,-0.008571616401347338,-0.0032621819269245973,-0.00522801349220026,-0.00494726233530843,-0.005272594040789941,-1.8066405845419296
2.0,2019-09,-1.3851425834676494,1.0990400598702297,-0.7441415915373558,-1.0111047128354291,-0.0422213322145954,-0.8452182094133254,-0.8633542542697431,-0.8303400997360321,-0.8348479180984067,-0.7434466907697166,-1.0131953648111214,-0.007197768923293757,-0.8422843412991746,-0.8579718695795389,-0.8202304089913233,-0.8348894891420923,-0.0037154135781441062,0.010935756648067434,0.0008179619915854085,-0.0029909048686635096,-0.0013863112847267703,-0.002737792064349875,0.000156706532324611,-1.4834668417402757
2.0,2019-11,-1.3851425834676494,1.0990400598702297,-0.7361496923512084,-0.9469391694892556,0.0422442908635618,-0.8399695462733311,-0.8398100665077611,-0.8077345800584222,-0.8114580926364809,-0.745150980832807,-1.002410733582046,0.005092403095808604,-0.846397908938124,-0.857947500436356,-0.8216821258965454,-0.833256806779303,0.0002040753161575039,-0.0005347128612179883,0.005610900614825976,-0.0018390828587108979,-0.000329449509477457,-0.0006249409540503441,9.238009707799027e-06,-2.670373403694971
2.0,2019-12,-1.3851425834676494,1.0990400598702297,-0.7329831927412811,-1.0624522098464866,0.0075958898528549,-0.8393004859170241,-0.8574477332540325,-0.8142643159838165,-0.8403255144428619,-0.7429020096081453,-1.0138882321805869,-0.000206764117593637,-0.8452335901111715,-0.8586202485858628,-0.8216484867303585,-0.8346661466720953,0.004580887447637818,-0.0061743017942065305,-0.007749746469339091,0.0029800102076891007,0.0015643525111500448,0.001290747265542501,0.0017844302575500653,-0.4972557185981339
2.0,2020-01,-1.3851425834676494,1.0990400598702297,-0.7180639002105489,-1.0400394566776825,-0.0255915426613046,-0.8419228948997904,-0.8539981012641332,-0.8236907578864177,-0.8230083218330478,-0.736228584662309,-1.0175694666392268,-0.006873109257394377,-0.8421666789606517,-0.8557866365760937,-0.8200487574939139,-0.8306288647235703,0.008594578804737676,-0.022454425626533117,-0.004861778496843324,0.0009053463269681718,0.00013116724609352497,-0.00012745506299714846,0.0004066082802320662,-1.2204376230554006
2.0,2020-04,-1.3851425834676494,1.0990400598702297,-0.7038524770465409,-1.2413324898415934,-0.0316518564247598,-0.8545619833548537,-0.8826757888605339,-0.8372323911192188,-0.8667557319233616,-0.727038170777387,-1.0603736077380894,-0.009924910116848618,-0.844194623971665,-0.8594571888312407,-0.8226524289567815,-0.8352791157868318,0.00807961734940313,-0.04614571992312289,-0.0012481360489021006,-0.0037177069281344463,-0.0052023459930282175,-0.003872428680884177,-0.006392227232080341,-0.7823530899155228
2.0,2020-05,-1.3851425834676494,1.0990400598702297,-0.7158268168683818,-1.2334398267633315,-0.0641538963109096,-0.8689967682834533,-0.8971534568760463,-0.8579989697119437,-0.873651634464149,-0.7213752158435922,-1.1048406305236698,-0.01431142293611146,-0.8489503357456905,-0.8662170293525013,-0.8281842029519637,-0.8430398590599802,0.0026763045764563584,-0.05202354477409074,-0.018556704792564105,-0.005748151302547609,-0.010950800489842523,-0.009432920556829844,-0.012058048024334156,-0.8162705859336445
2.0,2020-06,-1.3851425834676494,1.0990400598702297,-0.7344259493894904,-1.2142805377641923,-0.1098767992584068,-0.8696696738142218,-0.9069011141491836,-0.8681280964193383,-0.8824956702286338,-0.7210304672512486,-1.1583089041786574,-0.04473564096050518,-0.8548903612538687,-0.879635238880786,-0.840262906224147,-0.8572473745784108,0.00039617269010429747,-0.03679728225227754,-0.02732522126906339,-0.00521937572784574,-0.0104708415591497,-0.010736002183307643,-0.009657863663826661,-1.2334915324902513
2.0,2020-07,-1.3851425834676494,1.0990400598702297,-0.7292439133384319,-1.154754193326616,-0.0821183978240091,-0.8586224875862338,-0.8882786943218353,-0.851637429617484,-0.8624804353717742,-0.7202826113706788,-1.1767693008746831,-0.06267849849587798,-0.8587547615877107,-0.8858014310943464,-0.8477375289508805,-0.8616783587641933,-0.0008979854269221484,-0.019827554556210776,-0.011399161602689615,-0.0027224476050072,-0.005637994364190348,-0.005008560371471261,-0.006042269687851252,-1.2606304788433882
2.0,2020-09,-1.3851425834676494,1.0990400598702297,-0.7319078797338144,-1.127370869898601,-0.0569933470130176,-0.8481366968296299,-0.8774024660734266,-0.8362381668741387,-0.8570802752851648,-0.7230514072753318,-1.194235583518867,-0.06895885936622058,-0.8599975219736784,-0.8904823040562052,-0.8502470107484246,-0.8684927494546167,-0.003649039567549248,0.011912297976770759,-0.0036238632152010585,0.0008247258357580774,0.0002579400565308973,5.0707928289210326e-05,0.00047100264201942193,-1.4329085980952125
