Date,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,latitude,longitude,Count of Event_Cocaine,Count of Event_Ecstasy,Count of Event_Fentanyl,Count of Event_Heroin,Count of Event_Ketamine,Count of Event_Khat (Catha Edulis),Count of Event_Lsd,Count of Event_Marijuana,Count of Event_Methamphetamine,Count of Event_Other Drugs**,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_Fentanyl,Sum Qty (lbs)_Heroin,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_Khat (Catha Edulis),Sum Qty (lbs)_Lsd,Sum Qty (lbs)_Marijuana,Sum Qty (lbs)_Methamphetamine,Sum Qty (lbs)_Other Drugs**,Sum_of_Counts,Hub Portuario,Ratio_Cocaine,Ratio_Ecstasy,Ratio_Fentanyl,Ratio_Heroin,Ratio_Ketamine,Ratio_Khat (Catha Edulis),Ratio_Lsd,Ratio_Marijuana,Ratio_Methamphetamine,Ratio_Other Drugs**,Loaded_to_Total_Imports_Ratio
2019-11,8852.0,39664.0,17620.0,26959.0,93095.0,93095.0,48516.0,26.14492877245509,-79.93771224550898,48.0,50.0,5.0,,10.0,5.0,46.0,65.0,2.0,488.0,1057.430087719017,16.274744643101997,0.019400679056,,6.7414493710194,105.6896084028,0.2103209979479999,19.1909312599332,0.007495716908,629.8616084755007,719.0,Miami/Fort Lauderdale,22.029793494146187,0.3254948928620399,0.0038801358112000002,,0.67414493710194,21.13792168056,0.004572195607565215,0.2952450963066646,0.003747858454,1.2907000173678294,0.28958590686932706
2019-11,386665.75,262249.5,15350.95,664636.7,1328901.9,1328901.9,648915.25,33.804338012958965,-118.37905453563714,3.0,18.0,,2.0,1.0,,,262.0,22.0,21.0,10.984752666412,12.32163582318,,0.234682077899,0.010361726314,,,258.9617190904172,69.98587734925721,24.9137347493816,329.0,Los Angeles/Long Beach,3.6615842221373334,0.68453532351,,0.1173410389495,0.010361726314,,,0.9884035079786916,3.181176243148055,1.1863683213991238,0.5001397770595407
2019-11,14129.0,107927.0,22188.0,101494.0,245738.0,245738.0,122056.0,29.602093408239703,-94.66715344569288,4.0,1.0,,1.0,,,,51.0,,22.0,36.025297308896,3.3730726086,,0.79145952058,,,,60.9105483340272,,4.2661211395096,79.0,Houston,9.006324327224,3.3730726086,,0.79145952058,,,,1.194324477137788,,0.1939145972504364,0.41301711578998773
2019-12,441579.0,255623.5,18066.25,696742.0,1412011.75,1412011.75,697202.5,33.804338012958965,-118.37905453563714,8.0,12.0,,,,1.0,,458.0,6.0,19.0,9.236927853276,1.8885458749706,,,,959.0108397,,406.8784046019828,10.691096933428,201.738622550602,504.0,Los Angeles/Long Beach,1.1546159816595,0.15737882291421665,,,,959.0108397,,0.8883807960741983,1.7818494889046665,10.617822239505369,0.4934392366069192
2019-12,15322.0,109721.0,28513.0,100274.0,253830.0,253830.0,125043.0,29.602093408239703,-94.66715344569288,1.0,,,,,,1.0,104.0,,64.0,38.184504702924,,,,,,0.000881849048,41.65065647854041,,14.639928785467198,170.0,Houston,38.184504702924,,,,,,0.000881849048,0.400487081524427,,0.22874888727292497,0.3950439270377812
2019-12,9438.0,31995.0,15699.0,27133.0,84265.0,84265.0,41433.0,26.14492877245509,-79.93771224550898,19.0,12.0,,,6.0,,18.0,136.0,1.0,252.0,435.307167610466,1.092831432734,,,40.326516040516,,0.020723452628,97.5169400731028,0.002645547144,431.980259799529,444.0,Miami/Fort Lauderdale,22.91090355844558,0.09106928606116667,,,6.7210860067526665,,0.0011513029237777777,0.7170363240669324,0.002645547144,1.7142073801568611,0.3219960837833027
2020-01,12199.0,33483.0,13859.0,26451.0,85992.0,85992.0,45682.0,26.14492877245509,-79.93771224550898,15.0,34.0,3.0,,8.0,,29.0,200.0,13.0,706.0,64.7836513990694,8.8469521580242,0.00661386786,,13.287480993002,,0.0773822539619999,111.90214676105518,3.07103930966,1017.5198485216088,1008.0,Miami/Fort Lauderdale,4.318910093271294,0.26020447523600587,0.00220462262,,1.66093512412525,,0.002668353584896548,0.5595107338052759,0.23623379305076925,1.441246244364885,0.30759838124476696
2020-01,432983.25,256830.0,18467.65,724691.85,1432972.75,1432972.75,689813.25,33.804338012958965,-118.37905453563714,4.0,16.0,,,,,,836.0,22.0,40.0,0.753429780385,2.998507225462,,,,,,797.2922024608292,64.46462045972919,9.0949942490004,918.0,Los Angeles/Long Beach,0.18835744509625,0.187406701591375,,,,,,0.9536988067713268,2.9302100208967814,0.22737485622501002,0.5057261905364215
2020-01,173892.0,118488.0,2001.0,322643.0,617024.0,617024.0,292380.0,40.6909464495114,-74.15705749185668,7.0,312.0,,,30.0,3.0,30.0,32.0,8.0,1198.0,26.67483139069,218.941954241248,,,11.213592494368,3491.791536687,0.23589462034,69.9986200680008,0.661386786,1481.137523183222,1620.0,Newark/New York,3.8106901986699997,0.7017370328245128,,,0.3737864164789333,1163.930512229,0.007863154011333333,2.187456877125025,0.08267334825,1.2363418390511034,0.5229018644331501
2020-02,10137.0,110854.0,44560.0,89923.0,255474.0,255474.0,120991.0,29.602093408239703,-94.66715344569288,1.0,,,,,,,130.0,,25.0,0.000440924524,,,,,,,87.07478912592521,,10.6152579153,156.0,Houston,0.000440924524,,,,,,,0.6698060701994246,,0.42461031661200005,0.35198493780188983
2020-02,285819.75,260027.5,18001.0,518617.05,1082465.3,1082465.3,545847.25,33.804338012958965,-118.37905453563714,0.0,14.0,,,,,,244.0,16.0,60.0,,5.879287603016,,,,,,397.6918744218001,37.26473614586,111.66056421435562,334.0,Los Angeles/Long Beach,0.0,0.41994911450114286,,,,,,1.6298847312368856,2.32904600911625,1.8610094035725937,0.4791073210383741
2020-02,39590.75,68553.25,12570.0,91659.75,260932.31,260932.31,108144.0,47.449354639175255,-122.42877860824744,1.0,,,1.0,,,29.0,83.0,,59.0,0.0008377565956,,,0.000440924524,,,0.8450318502459999,5.9523047041904,,4.8328855226592,173.0,Seattle/Tacoma,0.0008377565956,,,0.000440924524,,,0.029139029318827583,0.07171451450831808,,0.08191331394337627,0.3512778850576228
2020-02,163564.0,113801.0,1314.0,300445.0,579124.0,579124.0,277365.0,40.6909464495114,-74.15705749185668,20.0,307.0,1.0,4.0,16.0,6.0,70.0,13.0,40.0,1314.0,168.738728863132,101.50743929266,0.00440924524,0.0330693393,8.76117029188,5098.1016238452,0.3836043358800001,30.391163741224,5.56887673812,1921.0336348234443,1791.0,Newark/New York,8.4369364431566,0.3306431247317915,0.00440924524,0.008267334825,0.5475731432425,849.6836039742001,0.005480061941142859,2.337781826248,0.139221918453,1.4619738468975985,0.51879217576892
2020-03,150702.0,136780.0,1837.0,271511.0,560830.0,560830.0,287482.0,40.6909464495114,-74.15705749185668,5.0,716.0,34.0,3.0,17.0,4.0,196.0,19.0,48.0,1718.0,0.05291094288,172.15457115055997,0.2116437715199999,0.03747858454,15.6680986367566,10405.89901466337,0.8289381051200002,119.020740923678,5.13236145936,3227.597983564608,2760.0,Newark/New York,0.010582188576,0.24043934518234633,0.006224816809411762,0.012492861513333333,0.9216528609856823,2601.4747536658424,0.004229276046530613,6.264249522298843,0.10692419707,1.878694984612694,0.4841235311948362
2020-04,11276.0,91808.0,18422.0,100034.0,221540.0,221540.0,103084.0,29.602093408239703,-94.66715344569288,1.0,1.0,,,,,,31.0,,36.0,0.001322773572,0.01763698096,,,,,,26.8744158764786,,26.817470474204,69.0,Houston,0.001322773572,0.01763698096,,,,,,0.8669166411767291,,0.7449297353945555,0.45153922542204566
2020-04,177254.0,97312.0,1289.0,284074.0,559929.0,559929.0,274566.0,40.6909464495114,-74.15705749185668,126.0,626.0,6.0,366.0,8.0,3.0,80.0,17.0,24.0,626.0,1.741651869800001,78.11859791708002,0.88515598193,23.346953545799977,0.15873282864,2229.0057461772003,0.35714886444,5.4233716452,0.69666074792,547.6207630910919,1882.0,Newark/New York,0.013822633887301596,0.12479009251929717,0.14752599698833332,0.06378949056229502,0.01984160358,743.0019153924001,0.0044643608055,0.3190218614823529,0.029027531163333332,0.8747935512637252,0.5073393233784997
2020-04,23846.75,66954.75,6173.25,96991.5,247674.71,247674.71,90801.5,47.449354639175255,-122.42877860824744,1.0,8.0,,1.0,,,7.0,27.0,1.0,13.0,0.015211896078,0.1781335076959999,,0.001984160358,,,0.0343921128719999,3.810469736408,0.0694897049824,3.2454249589020003,58.0,Seattle/Tacoma,0.015211896078,0.022266688461999987,,0.001984160358,,,0.0049131589817142714,0.14112850875585184,0.0694897049824,0.24964807376169235,0.3916084125020274
2020-04,14829.0,20119.0,13523.0,23164.0,71635.0,71635.0,34948.0,26.14492877245509,-79.93771224550898,17.0,9.0,,,1.0,,11.0,37.0,3.0,454.0,35.8050114167056,2.796122868946,,,0.01873929227,,0.05401325419,101.0809109543686,4.90308070688,325.35745668790946,532.0,Miami/Fort Lauderdale,2.1061771421591526,0.31068031877177776,,,0.01873929227,,0.004910295835454545,2.7319165122802325,1.6343602356266667,0.7166463803698446,0.32336148530746145
2020-04,330422.75,232823.25,21833.0,623651.0,1208729.0,1208729.0,563246.0,33.804338012958965,-118.37905453563714,1.0,8.0,,,3.0,,,44.0,8.0,51.0,10.2074027306,7.05920162924,,,0.5960858639956,,,169.638214892092,103.999544702308,167.70566474962618,115.0,Los Angeles/Long Beach,10.2074027306,0.882400203655,,,0.19869528799853334,,,3.855413974820273,12.9999430877885,3.288346367639729,0.515956016609182
2020-05,13244.0,100538.0,8959.0,99509.0,222250.0,222250.0,113782.0,29.602093408239703,-94.66715344569288,0.0,,,,,,,132.0,1.0,21.0,,,,,,,,87.96902815304963,0.01763698096,15.173756106674,154.0,Houston,0.0,,,,,,,0.6664320314624972,0.01763698096,0.7225598146035238,0.4477345331833521
2020-05,174942.0,95462.0,1004.0,266004.0,537412.0,537412.0,270404.0,40.6909464495114,-74.15705749185668,108.0,1896.0,6.0,658.0,17.0,1.0,192.0,5.0,36.0,460.0,1.37127526964,161.58120106503995,4.61427514366,11.239166116760003,44.03292758926,723.005988229,0.6128850883600003,4.611850058778,2.13627931878,470.4832222399119,3379.0,Newark/New York,0.012696993237407406,0.0852221524604641,0.7690458572766666,0.01708079956954408,2.5901722111329413,723.005988229,0.003192109835208335,0.9223700117556,0.05934109218833334,1.0227896135650258,0.49497220009973725
2020-05,12613.0,20643.0,11721.0,19410.0,64387.0,64387.0,33256.0,26.14492877245509,-79.93771224550898,21.0,28.0,1.0,1.0,2.0,,40.0,29.0,1.0,664.0,135.42820384850398,19.859020098698,0.000881849048,0.00220462262,0.166008083286,,0.231264912838,471.5377152852842,2.755778275,828.2325817891475,787.0,Miami/Fort Lauderdale,6.4489620880239995,0.7092507178106429,0.000881849048,0.00220462262,0.083004041643,,0.00578162282095,16.25992121673394,2.755778275,1.2473382255860654,0.3014583689254042
2020-05,25444.0,69720.0,17008.2,73422.5,185594.7,185594.7,95164.0,37.90095694063927,-122.20986401826484,0.0,9.0,,1.0,,1.0,8.0,68.0,6.0,86.0,,1.8935283220918,,0.0566808475602,,1513.914353154,6.7726888735448,87.01473520575638,37.2675360165874,1244.2328329436425,179.0,Oakland,0.0,0.21039203578797777,,0.0566808475602,,1513.914353154,0.8465861091931,1.279628458908182,6.211256002764567,14.467823638879564,0.3956066633368302
2020-06,9171.0,21915.0,9186.0,19235.0,59507.0,59507.0,31086.0,26.14492877245509,-79.93771224550898,62.0,76.0,1.0,,3.0,1.0,9.0,28.0,3.0,832.0,126.741108876656,15.598586885548002,0.156969130544,,11.372766247532,497.14240081,0.061068046574,108.718539420418,0.373463071828,1254.6151504329123,1015.0,Miami/Fort Lauderdale,2.0442114334944517,0.20524456428352633,0.156969130544,,3.790922082510667,497.14240081,0.006785338508222222,3.882804979300643,0.12448769060933333,1.507950901962635,0.3232392827734552
2020-06,385260.75,227123.75,11368.0,669902.9,1293655.4,1293655.4,612384.5,33.804338012958965,-118.37905453563714,6.0,33.0,1.0,,3.0,,2.0,40.0,3.0,158.0,9.4074333667068,5.2861338871050005,0.40124131684,,0.465836759606,,0.0036596735492,67.527480619469,8.57157274656,134.87960555574318,246.0,Los Angeles/Long Beach,1.5679055611177999,0.1601858753668182,0.40124131684,,0.15527891986866668,,0.0018298367746,1.6881870154867251,2.85719091552,0.8536683895933113,0.5178372076520533
2020-06,40902.5,70431.25,6939.0,104115.0,287035.75,287035.75,111333.75,47.449354639175255,-122.42877860824744,1.0,1.0,,,,,8.0,36.0,5.0,19.0,0.006172943336,0.021825763938,,,,,3.47999680567,3.4886389263404003,0.0477080334968,2.3128916368682,70.0,Seattle/Tacoma,0.006172943336,0.021825763938,,,,,0.43499960070875,0.0969066368427889,0.00954160669936,0.12173113878253684,0.36272485221788575
2020-06,146701.0,97769.0,2782.0,264054.0,511306.0,511306.0,244470.0,40.6909464495114,-74.15705749185668,152.0,1566.0,5.0,486.0,23.0,3.0,474.0,12.0,260.0,580.0,1.81660903888,297.10817200692,0.065697754076,7.262026910279999,76.55662279081,1566.715064903,1.7544386809959982,12.18935846598,16.2273011643196,558.6089990612434,3561.0,Newark/New York,0.011951375255789473,0.18972424776942526,0.0131395508152,0.01494244220222222,3.3285488169917388,522.2383549676666,0.0037013474282615996,1.015779872165,0.06241269678584461,0.9631189638986954,0.5164304741192163
2020-07,175859.0,102740.0,2785.0,326079.0,607463.0,607463.0,278599.0,40.6909464495114,-74.15705749185668,286.0,1264.0,,444.0,40.0,30.0,1636.0,30.0,186.0,722.0,9.837026130440002,382.7154320396156,,6.309629938440002,1.5829190411600005,15862.0833810904,5.7183501517559865,310.26615346722326,6.146487864560001,581.6361059573343,4638.0,Newark/New York,0.034395196260279724,0.3027811962338731,,0.014210878239729736,0.039572976029000013,528.7361127030133,0.0034953240536405787,10.342205115574108,0.03304563368043011,0.8055901744561417,0.5367882488316161
2020-07,40351.75000000003,56547.0,5984.0,103389.25,270388.46,270388.46,96898.75000000004,47.449354639175255,-122.42877860824744,0.0,2.0,,1.0,,,2.0,94.0,2.0,30.0,,0.021384839414,,0.00551155655,,,0.00220462262,17.741039147663997,0.00220462262,13.0906743317146,131.0,Seattle/Tacoma,0.0,0.010692419707,,0.00551155655,,,0.00110231131,0.1887344590177021,0.00110231131,0.4363558110571534,0.38237301251688033
2020-07,10130.0,25867.0,10725.0,22108.0,68830.0,68830.0,35997.0,26.14492877245509,-79.93771224550898,36.0,50.0,,,,,10.0,36.0,6.0,1112.0,114.686232390496,20.316479292348,,,,,0.0705699700662,66.25905099505201,7.8594796403,1588.239192374132,1250.0,Miami/Fort Lauderdale,3.1857286775137776,0.40632958584696,,,,,0.00705699700662,1.8405291943070001,1.3099132733833334,1.4282726550127087,0.3211971524044748
2020-07,12212.0,98509.0,21677.0,102339.0,234737.0,234737.0,110721.0,29.602093408239703,-94.66715344569288,1.0,1.0,,,,,,510.0,1.0,110.0,0.001322773572,0.000881849048,,,,,,329.2720727968858,0.28219169536,162.7798984759864,623.0,Houston,0.001322773572,0.000881849048,,,,,,0.6456315152880114,0.28219169536,1.4798172588726037,0.43597302513025216
2020-08,21394.0,98552.0,11970.0,116714.0,248630.0,248630.0,119946.0,29.602093408239703,-94.66715344569288,1.0,1.0,1.0,,1.0,,,92.0,,74.0,0.000440924524,0.00220462262,0.020502990366,,2.2707612986,,,67.930154941012,,35.62775975805761,170.0,Houston,0.000440924524,0.00220462262,0.020502990366,,2.2707612986,,,0.7383712493588261,,0.4814562129467244,0.4694284680046656
2020-08,46533.25000000003,54918.0,5291.0,107889.5,276407.27,276407.27,101451.25000000004,47.449354639175255,-122.42877860824744,1.0,,,,,,1.0,94.0,3.0,19.0,0.005070632026,,,,,,2.20462262e-05,12.996470807162002,0.021274608283,5.49722650297,118.0,Seattle/Tacoma,0.005070632026,,,,,,2.20462262e-05,0.13826032773576596,0.007091536094333333,0.2893277106826316,0.3903280112711941
2020-08,216430.0,103067.0,1981.0,366887.0,688365.0,688365.0,319497.0,40.6909464495114,-74.15705749185668,176.0,1310.0,8.0,624.0,72.0,17.0,1378.0,21.0,122.0,918.0,8.24969784404,354.0183003196001,0.2425084881999999,9.105091420599996,543.0514622488802,11392.277157719,3.4965314753200234,14.0262941254164,6.1861710717200005,521.3632667623681,4646.0,Newark/New York,0.04687328320477273,0.2702429773432062,0.030313561024999987,0.01459149266121794,7.542381420123336,670.1339504540588,0.002537395845660394,0.6679187678769715,0.05070632026000001,0.567933841789072,0.5329832283744815
2020-09,229523.0,114690.0,2107.0,374649.0,720969.0,720969.0,344213.0,40.6909464495114,-74.15705749185668,77.0,368.0,,362.0,180.0,14.0,910.0,22.0,150.0,2314.0,1.009937622222,53.82806588992001,,9.1712300992,207.2257077895199,27334.344247463,2.914511103640009,6.519510011864001,32.469681947360016,2890.1910296697324,4397.0,Newark/New York,0.01311607301587013,0.14627191817913046,,0.025334889776795582,1.1512539321639994,1952.4531605330715,0.0032027594545494605,0.2963413641756364,0.21646454631573345,1.2490021735824255,0.5196464757846732
2020-09,50494.0,66939.25,6878.25,122542.5,308682.43,308682.43,117433.25,47.449354639175255,-122.42877860824744,3.0,1.0,1.0,,,,1.0,88.0,3.0,66.0,0.020172296973,0.089066753848,0.0229060290218,,,,0.17747212091,319.48861899611194,0.0196652337703999,51.2432781453272,163.0,Seattle/Tacoma,0.0067240989909999995,0.089066753848,0.0229060290218,,,,0.17747212091,3.630552488592181,0.006555077923466633,0.7764133052322304,0.39698566581842704
2020-09,542617.5,242952.75,16222.05,877412.5,1679204.8,1679204.8,785570.25,33.804338012958965,-118.37905453563714,29.0,25.0,,,1.0,3.0,,204.0,9.0,360.0,0.316583808232,12.00637478852,,,0.013448197982,1510.386956962,,544.6921424026839,18.716364194752,847.2775229391835,631.0,Los Angeles/Long Beach,0.010916683042482759,0.48025499154080004,,,0.013448197982,503.4623189873334,,2.6700595215817837,2.079596021639111,2.3535486748310652,0.5225166697951316
2020-09,9637.0,27685.0,12118.0,24835.0,74275.0,74275.0,37322.0,26.14492877245509,-79.93771224550898,43.0,21.0,,,,,20.0,86.0,2.0,820.0,303.597258226628,29.934586396622,,,,,0.1446232438719999,281.00309512065314,14.4072088217,1637.2462777035416,992.0,Miami/Fort Lauderdale,7.060401354107628,1.425456495077238,,,,,0.007231162193599995,3.267477850240153,7.20360441085,1.9966418020774899,0.33436553349040726
2020-09,29781.0,92415.0,10701.0,121508.0,254405.0,254405.0,122196.0,29.602093408239703,-94.66715344569288,1.0,3.0,,,36.0,1.0,1.0,79.0,1.0,94.0,0.001543235834,11.6217342800086,,,87.08259349000001,583.563607514,0.00110231131,42.2050529287918,57.32018812,66.1607689186524,216.0,Houston,0.001543235834,3.873911426669533,,,2.418960930277778,583.563607514,0.00110231131,0.5342411763138203,57.32018812,0.7038379672197064,0.47761639904876085
2020-10,11391.0,33368.0,12872.0,26882.0,84513.0,84513.0,44759.0,26.14492877245509,-79.93771224550898,104.0,30.0,2.0,,5.0,,,34.0,3.0,804.0,763.0593074344455,22.111042105028,0.283514468932,,12.3899791244,,,72.67787589186061,7.075956761152,2044.4212481403647,982.0,Miami/Fort Lauderdale,7.337108725331206,0.7370347368342667,0.141757234466,,2.47799582488,,,2.1375845850547237,2.358652253717333,2.5428124976870206,0.31808124193910997
2020-10,28999.5,86941.75,13969.75,86753.0,216664.0,216664.0,115941.25,37.90095694063927,-122.20986401826484,3.0,15.0,,,9.0,,1.0,77.0,26.0,174.0,0.0084657508608,3.0823710699268,,,45.3266883275808,,0.0024030386558,185.224455890968,16.361694959234796,319.15673510689726,305.0,Oakland,0.0028219169536,0.20549140466178667,,,5.036298703064533,,0.0024030386558,2.4055124141684154,0.6292959599705691,1.8342341098097543,0.40040338958017946
2020-10,51634.25,64281.75,8164.75,114569.0,296891.67,296891.67,115916.0,47.449354639175255,-122.42877860824744,2.0,1.0,3.0,,4.0,,2.0,85.0,,47.0,0.005070632026,0.003968320716,2.271202223124,,0.024471311082,,0.089507678372,39.47156338848,,361.5716901553396,144.0,Seattle/Tacoma,0.002535316013,0.003968320716,0.757067407708,,0.0061178277705,,0.044753839186,0.46437133398211766,,7.693014684156162,0.38589496296746895
2020-10,231741.0,118281.0,2312.0,403103.0,755437.0,755437.0,350022.00000000006,40.6909464495114,-74.15705749185668,134.0,690.0,1.0,268.0,32.0,13.0,468.0,14.0,48.0,1900.0,17.44187185813,137.93441884291997,0.03747858454,3.3995280800400005,201.645146551514,10203.544641015,1.2874996100799987,5.822143784705601,25.3950700060062,1668.6396187953646,3568.0,Newark/New York,0.13016322282186568,0.19990495484481155,0.03747858454,0.012684806268805972,6.301410829734812,784.8880493088461,0.00275106754290598,0.4158674131932572,0.5290639584584625,0.8782313783133499,0.5336024049656027
2020-10,50979.0,97185.0,12871.0,135175.0,296210.0,296210.0,148164.0,29.602093408239703,-94.66715344569288,0.0,2.0,,,,1.0,,380.0,3.0,32.0,,0.57099725858,,,,0.61288508836,,300.7166542188836,0.03527396192,18.47363524429,418.0,Houston,0.0,0.28549862929,,,,0.61288508836,,0.7913596163654831,0.011757987306666667,0.5773011013840625,0.4563485365112589
2020-11,233904.0,118762.0,3307.0,382912.0,738885.0,738885.0,352666.0,40.6909464495114,-74.15705749185668,44.0,432.0,4.0,98.0,34.0,38.0,128.0,7.0,31.0,2272.0,87.815850973412,37.21402982560001,0.28880556322,15.558065921792402,162.93043010847998,16308.84574578816,0.3130564120400001,13.8945017851928,7.29840318351,1656.355329279365,3088.0,Newark/New York,1.9958147948502727,0.08614358755925927,0.072201390805,0.15875577471216737,4.792071473778823,429.1801512049516,0.002445753219062501,1.9849288264561142,0.23543236075838708,0.7290296343659176,0.5182294944409482
2020-11,23646.75,79667.2,16332.75,78048.0,197694.7,197694.7,103313.95,37.90095694063927,-122.20986401826484,0.0,9.0,2.0,,5.0,,4.0,98.0,5.0,202.0,,1.0346514417922,0.008598028218,,33.93575598966,,3.665405568012,219.015588636756,10.6904135004158,694.4550670811427,325.0,Oakland,0.0,0.11496127131024443,0.004299014109,,6.787151197932,,0.916351392003,2.2348529452730204,2.13808270008316,3.4378963716888253,0.3947905533127595
2020-11,29682.0,102755.0,8018.0,122475.0,262930.0,262930.0,132437.0,29.602093408239703,-94.66715344569288,1.0,,,,,3.0,,358.0,,130.0,0.0312835949778,,,,,1802.830147505,,256.65996079777995,,82.15649652296719,492.0,Houston,0.0312835949778,,,,,600.9433825016666,,0.716927264798268,,0.6319730501766707,0.465808390065797
2020-11,48668.00000000003,72745.5,10753.75,117151.0,301931.84,301931.84,121413.50000000004,47.449354639175255,-122.42877860824744,1.0,2.0,,,,,1.0,48.0,1.0,96.0,0.0109790206476,0.010361726314,,,,,0.014109584768,6.589572918727599,0.0031746565728,19.506545034212404,149.0,Seattle/Tacoma,0.0109790206476,0.005180863157,,,,,0.014109584768,0.13728276914015833,0.0031746565728,0.20319317743971255,0.3880047894253219
2020-11,10439.0,31476.0,12006.0,26280.0,80201.0,80201.0,41915.0,26.14492877245509,-79.93771224550898,64.0,12.0,,,5.0,,2.0,36.0,2.0,912.0,553.1839078103999,1.691386474064,,,23.368999772,,0.0020062065842,76.0805124897948,30.8977860193,1482.1129364152152,1033.0,Miami/Fort Lauderdale,8.643498559537498,0.14094887283866667,,,4.6737999544,,0.0010031032921,2.1133475691609664,15.44889300965,1.6251238337886131,0.32767671226044565
2020-12,11862.0,32889.0,12463.0,27913.0,85127.0,85127.0,44751.0,26.14492877245509,-79.93771224550898,48.0,4.0,,,7.0,,1.0,31.0,,1260.0,167.8003091987028,0.2506655918939999,,,204.30127588409,,0.033951188348,69.8172457650534,,1671.1963196477782,1351.0,Miami/Fort Lauderdale,3.495839774972975,0.06266639797349997,,,29.18589655487,,0.033951188348,2.2521692182275292,,1.3263462854347445,0.3278983166327957
2020-12,26619.0,106908.0,14323.0,128593.0,276443.0,276443.0,133527.0,29.602093408239703,-94.66715344569288,2.0,,,,3.0,3.0,,62.0,,11.0,1.811758869116,,,,7.1209310626,885.1559819299999,,62.704802499540406,,19.9470506799146,81.0,Houston,0.905879434558,,,,2.3736436875333333,295.05199397666667,,1.0113677822506517,,1.8133682436286,0.465170035052434
2020-12,52841.75,63848.5,7433.75,122468.5,301813.86,301813.86,116690.25,47.449354639175255,-122.42877860824744,2.0,,,,,,,26.0,2.0,40.0,0.0695337974348,,,,,,,1.635278828385,0.4149320233102,11.8379636665782,70.0,Seattle/Tacoma,0.0347668987174,,,,,,,0.06289533955326923,0.2074660116551,0.29594909166445504,0.4057749369097894
2020-12,243938.0,103891.0,2921.0,358325.0,709075.0,709075.0,347829.0,40.6909464495114,-74.15705749185668,142.0,446.0,1.0,228.0,11.0,7.0,206.0,6.0,33.0,2250.0,244.96223317605984,27.05953803788001,0.01543235834,7.614766529480002,76.91487396656,5948.07182876,0.5247001835600005,7.629317038772001,1.53882658876,1515.5144241591431,3330.0,Newark/New York,1.725086149127182,0.06067160995040361,0.01543235834,0.03339809881350878,6.992261269687273,849.7245469657144,0.00254708826970874,1.2715528397953335,0.046631108750303026,0.6735619662929525,0.5053414659944294
2020-12,560117.75,252639.0,15378.3,866937.0,1695071.05,1695071.05,812756.75,33.804338012958965,-118.37905453563714,3.0,12.0,,,4.0,1.0,11.0,74.0,12.0,828.0,0.0330913855262,0.95239697184,,,20.4245498931804,330.693393,0.9288516022584,185.4575065481282,23.793610088612,1787.2569578720356,945.0,Los Angeles/Long Beach,0.011030461842066666,0.07936641432000001,,,5.1061374732951,330.693393,0.08444105475076363,2.5061825209206514,1.9828008407176665,2.1585228959807194,0.511445818156118
2021-01,15194.0,30795.0,15318.0,26832.0,88139.0,88139.0,45989.0,26.14492877245509,-79.93771224550898,51.0,6.0,,,8.0,,3.0,46.0,2.0,1190.0,2787.08832544924,3.18678199721,,,21.1202846996,,0.0039903669422,48.3534588150312,6.5367060683,1057.0171619022908,1306.0,Miami/Fort Lauderdale,54.648790695083136,0.5311303328683333,,,2.64003558745,,0.0013301223140666665,1.0511621481528521,3.26835303415,0.888249715884278,0.3044282326779292
2021-01,548547.25,235580.75,13531.0,801864.2,1599522.2,1599522.2,784128.0,33.804338012958965,-118.37905453563714,4.0,3.0,,,3.0,,1.0,80.0,8.0,458.0,0.3851696179402,4.0255747654414,,,11.53238092522,,0.15101664947,588.4438042380843,16.7262072632256,1908.6148192351748,557.0,Los Angeles/Long Beach,0.09629240448505,1.3418582551471332,,,3.8441269750733333,,0.15101664947,7.355547552976054,2.0907759079032,4.167281264705622,0.5013148301411509
2021-01,60250.5,58188.75,6662.25,114083.25,289187.16000000003,289187.16000000003,118439.25,47.449354639175255,-122.42877860824744,1.0,,,,1.0,,,71.0,1.0,124.0,240.6786514254,,,,0.235012771292,,,7.719750658644401,0.000440924524,30.203329894000003,198.0,Seattle/Tacoma,240.6786514254,,,,0.235012771292,,,0.10872888251611831,0.000440924524,0.24357524108064518,0.3944962494185426
2021-01,239509.0,108738.0,1645.0,371392.0,721284.0,721284.0,348247.0,40.6909464495114,-74.15705749185668,128.0,448.0,,108.0,21.0,30.0,194.0,10.0,98.0,3010.0,64.63027580339599,29.55958008895999,,2.39422016532,104.91358124056,17819.303250674,0.4982447121200004,9.432257417408,2.77341525596,1628.313852326538,4047.0,Newark/New York,0.5049240297140312,0.06598120555571427,,0.022168705234444447,4.995884820979048,593.9767750224667,0.002568271711958765,0.9432257417408,0.028300155673061222,0.5409680572513414,0.5149039767969343
