,Date,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,latitude,longitude,Count of Event_Cocaine,Count of Event_Ecstasy,Count of Event_Fentanyl,Count of Event_Heroin,Count of Event_Ketamine,Count of Event_Khat (Catha Edulis),Count of Event_Lsd,Count of Event_Marijuana,Count of Event_Methamphetamine,Count of Event_Other Drugs**,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_Fentanyl,Sum Qty (lbs)_Heroin,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_Khat (Catha Edulis),Sum Qty (lbs)_Lsd,Sum Qty (lbs)_Marijuana,Sum Qty (lbs)_Methamphetamine,Sum Qty (lbs)_Other Drugs**,Sum_of_Counts,Ratio_Cocaine,Ratio_Ecstasy,Ratio_Fentanyl,Ratio_Heroin,Ratio_Ketamine,Ratio_Khat (Catha Edulis),Ratio_Lsd,Ratio_Marijuana,Ratio_Methamphetamine,Ratio_Other Drugs**,Hub Portuario,Hub Portuario_name
10,2019-08,-0.39518621311073027,1.422361696190112,-0.1135317932180611,-0.23330836993064044,-0.058153808144280845,-0.236233310569358,-0.04707210867900886,0.0,1.4210854715202004e-14,-0.6633406656870044,-0.5329818172430276,-0.46136349718116093,-0.49755528581469377,-0.4533443266836723,-0.6284874179439914,-0.5850036327228411,-0.5978043973761746,-0.5678795194473412,-0.8505749021257273,-0.3332298063153767,1.2948336733176993,-0.38825541800125896,-0.5799999769133326,-0.6111832925976637,-0.6620348662452238,-0.5682543459545868,-0.6701997197433929,-0.2221592205108097,-0.9456181423602229,-1.5303465212698992,-0.20096394263016099,1.9922823090761639,-0.3292980389208331,-0.19931105019926834,-0.638413297247463,-0.3829709621996314,0.3907539910998384,-0.3838913464737799,-0.1990835113491712,-0.314856433368674,0.0,Newark/New York
11,2019-09,-0.7911916389759001,0.356910862841538,-0.22716559008263343,-0.8313875943545351,-0.6202342050788767,-0.589124982297972,-0.6984387528879782,0.0,1.4210854715202004e-14,-0.7393247052845995,-0.543910294119038,0.5737469131611873,-0.47376399066894814,-0.8234213280580986,-0.7490412704907928,-0.5563457147253146,-0.5672174753955858,-0.39608847648700685,-0.8153127685466297,-0.3664697281474455,0.09662363595714513,-0.36611429677790885,0.7527284589919937,-0.7467855966217541,-0.6896308937345765,-0.5899962185360415,-0.6657307725295579,-0.19163498154550113,-0.9000395609622344,-1.4078685305674585,-0.23479194724116664,0.5416892326070394,-0.36630607386172204,0.17111540373242962,-0.8584527734263775,-0.29036886586468297,-0.26769753482041736,-0.4109537726469349,-0.19630747115304417,-0.29403966171690055,0.0,Newark/New York
12,2019-10,-0.6248087711877012,1.4242010170908592,-0.35633188305735375,-0.302768517531961,-0.19402283203715584,-0.28084858417398506,-0.274456318639188,0.0,1.4210854715202004e-14,-0.37840051719602313,-0.39637585629289745,0.7216198289243798,-0.5035031096011302,-0.800291515472197,-0.7490412704907928,-0.5312700364774788,-0.3531090215314642,-0.5810942150596746,-0.5339993028822739,-0.33475614178417523,0.4193113951307781,-0.3656222718618344,-0.5804132452625288,-0.7290165658976252,-0.6678720378322119,-0.5151637268603374,-0.678444392602924,-0.2312195599786225,-0.7212950424513339,-0.686149923175395,-0.23794018790732957,0.3329584532734231,-0.36797579665030095,-0.19988609475882824,-0.7841883116561752,-0.144036414416418,0.002140766937447173,-0.5114132121103871,-0.2059190797371065,-0.372704904764847,0.0,Newark/New York
13,2019-11,-1.1083131248214302,0.6658199678038585,-0.4752407375940783,-1.1619398719808323,-0.8809310939251345,-0.8010528348307531,-0.9381514468127442,0.0,1.4210854715202004e-14,-0.7393247052845995,-0.22152022627673093,-0.46136349718116093,-0.5035031096011302,-1.0315896413312133,-0.6284874179439914,-0.5957503519719135,-0.577413116055782,-0.6735970843460085,-0.33966576671302534,-0.34097440117776273,1.2289283262636346,-0.3995719910709712,-0.5804132452625288,-0.7402058009705477,-0.56796730045242,-0.6213449650488362,-0.673184161904161,-0.24010109243538524,0.36530856911116205,-0.45340338953120307,-0.1732963334596873,0.47385705742774326,-0.3705676051579456,-0.19988609475882824,-0.21208477398817815,-0.06665981132850424,-0.11199078676072524,-0.43599457649062257,-0.21010540084978058,0.28501481019002756,0.0,Newark/New York
14,2019-12,-0.9728637432635551,-0.17194229930486032,-0.3338023950173594,-1.4345563776891785,-1.0340770105108401,-0.9761349594683698,-1.0069796115750373,0.0,1.4210854715202004e-14,-0.701332685485802,-0.37451890254087666,-0.6092364129443535,-0.5035031096011302,-0.8465511406440003,-0.2668258603035871,-0.49544763898057076,-0.572315295725684,-0.6339529975090082,-0.306754442039201,-0.36271297243900114,1.219782720002026,-0.40301616548349234,-0.5804132452625288,-0.7483702406923805,-0.2306712630576112,-0.5025231032664687,-0.677284888573877,-0.23902276068014916,-0.45117639635981216,-0.42261040994276733,-0.23520715680360144,0.9161479324308691,-0.38312790792576246,-0.19988609475882824,-0.8570421737150759,0.0303151375133092,-0.16694301631912026,-0.4620280132760983,-0.21139823531104757,-0.31496767483876237,0.0,Newark/New York
15,2020-01,-1.1994805226479084,0.5754028245776576,-0.07905230881446682,-0.6794407188561008,-0.7019058532641046,-0.49368727694466574,-1.0505402549165774,0.0,1.4210854715202004e-14,-0.701332685485802,0.04076321874751887,-0.6092364129443535,-0.5035031096011302,-0.38395488892596735,-0.5079335653971899,-0.5169410774787156,-0.4958479907742119,-0.6075236062843414,-0.28167914704962055,-0.3393277820029071,1.8906200620373776,-0.40301616548349234,-0.5804132452625288,-0.7366209467881664,-0.33331923728469265,-0.38875749092164846,-0.6130260572553203,-0.23612106795696838,-0.44278675824702146,-0.22120626521802803,-0.1949172345149725,0.3500599188094942,-0.38312790792576246,-0.19988609475882824,-0.9045716316586397,0.26119056879066244,0.4964802641675394,-0.3218949958954705,-0.20915116589027397,-0.32455255163544755,0.0,Newark/New York
16,2020-02,-1.44391896624912,0.12167140027229986,-0.4922905679171549,-1.1771412858199852,-1.0918964625900636,-0.8111290513519446,-1.4031348963037602,0.0,1.4210854715202004e-14,-0.45438455679361817,0.027102622652505858,-0.46136349718116093,-0.4797118144553845,-0.7077722651285904,-0.1462720077567857,-0.3736514874910831,-0.5927065770460764,-0.18465334668967223,-0.19078120271239135,-0.1415484055551817,0.372979354935672,-0.40203211565134345,-0.5773137326435573,-0.743262838514484,-0.14404368810821397,-0.2193731347638051,-0.6568942120049446,-0.19247804091777662,-0.19353955232778558,-0.07783520667747224,-0.11724253488812286,-0.2637940123180448,-0.3795392499921005,-0.19880788620965342,-0.8782447382736589,0.012166838735317615,0.10767539840900679,-0.30768743920035013,-0.2044138510429171,-0.22269247809143564,0.0,Newark/New York
17,2020-03,-1.748330978410118,2.3461848201811573,-0.16307459021519757,-1.8258694687433579,-1.2801415340151054,-1.240532168550076,-1.1655591395995226,0.0,1.4210854715202004e-14,-0.7393247052845995,1.14453938322457,4.418442723004195,-0.48565963824182096,-0.6846424525426887,-0.3873797128503885,0.07771072096995936,-0.5621196550654877,-0.07893578179100495,0.12579439653106195,-0.37639044830790686,1.2859729769084762,-0.35578177354034546,-0.5769004642943613,-0.7245568138415855,0.48138740025775617,0.29130805842849855,-0.5587304729565183,-0.19636003523662654,0.5467659531315726,0.5400323190004812,-0.25872106868947475,-0.41300676809616893,-0.37806156731353385,-0.1982568018400752,-0.821575526361365,1.4003668652585395,-0.09639210193246654,0.06341205378910113,-0.20711956887971156,-0.03456648417712272,0.0,Newark/New York
18,2020-04,-1.1199102237142065,-1.4745687224866169,-0.5111648417000383,-1.5441948934317407,-1.2894128147275776,-1.053732040077258,-1.4688633279549572,0.0,1.4210854715202004e-14,1.5591924925426495,0.898648653514336,0.2780010816348021,1.6734003962345958,-0.8928107658158035,-0.5079335653971899,-0.337829089994175,-0.572315295725684,-0.39608847648700685,-0.7299000449883712,-0.37403940674526925,0.07071849253874675,-0.2054681616796019,1.6078426637312835,-0.7665608082340912,-0.4821164563906549,-0.24971063138909055,-0.6845478678819656,-0.23580737144635425,-0.9717217453378826,-0.007025592725852067,-0.2586666615950594,-0.6043107664399974,-0.26305739456198945,-0.19156680256519532,-0.9581906135388526,-0.07237264700467215,-0.05803768864885898,-0.4984850867005254,-0.21364530473182114,-0.4877711283578991,0.0,Newark/New York
19,2020-05,-1.174629596449102,-1.653660494401469,-0.756682849016474,-1.9493417194988363,-1.5211125126218419,-1.342438898503537,-1.5665988522608816,0.0,1.4210854715202004e-14,1.217264314353472,4.36844006164764,0.2780010816348021,3.410164941874027,-0.6846424525426887,-0.7490412704907928,0.0633817619711961,-0.6334891396868615,-0.23751212913900588,-0.8599781377468199,-0.3745550398817224,1.1493302117038706,0.626791983860325,0.4730077768385543,-0.6477363860429317,-0.6595721877118615,0.043551835988668276,-0.6854466873931734,-0.22300463260691478,-1.0154282388027809,0.8291363992131218,-0.2586855611076983,-0.6697630280429139,0.2427938466704442,-0.1976584525364602,-0.568812085446421,-0.08821834106670377,-0.2656072466625723,-0.4414612652928716,-0.21110580846861812,-0.42095928754633033,0.0,Newark/New York
20,2020-06,-1.8430248410019505,-1.4303282145054885,0.24472532357418678,-1.993062600009674,-1.7897429835206144,-1.3452371564912609,-2.1756024772848708,0.0,1.4210854715202004e-14,2.053088749927017,3.466840719376782,0.13012816587160947,2.387139250606965,-0.5458635770272788,-0.5079335653971899,1.0735733713840054,-0.5978043973761746,2.7225796880236786,-0.7659457815358932,-0.37393505242003466,2.90078503826515,-0.38835382298447385,0.1002397258635924,-0.5596525064200443,-0.5601558296192765,1.352614815369729,-0.6770540426173718,-0.09769111114997081,-0.965495759153714,0.9040903254822862,-0.25869808003766825,-0.49689836867361403,-0.3724337072834498,-0.1979373326403197,-0.4569556592254753,-0.2473158646884245,-0.18252440799137468,-0.4326328845390942,-0.2108484870542523,-0.447897206600645,0.0,Newark/New York
